"Unique_Checklist_ID","Latitude","Longitude","Count","Occur","Common_Name","summer_nbr_TCA_mean_600","summer_nbr_TCB_mean_600","summer_nbr_TCG_mean_600","summer_nbr_TCW_mean_600"
"42.11248_-123.52687_2018-06-29_JRCurtis",42.11248,-123.52687,2,1,"Western Tanager",0.561993281,0.219954777,0.137817504,-0.054657876
"42.11304_-123.60407_2018-06-29_JRCurtis",42.11304,-123.60407,1,1,"Western Tanager",0.515715305,0.284090889,0.155685366,-0.091725847
"42.11821_-123.6124_2018-06-29_JRCurtis",42.11821,-123.6124,1,1,"Western Tanager",0.445135224,0.302375029,0.140013627,-0.113420934
"42.12037_-123.53011_2018-06-29_JRCurtis",42.12037,-123.53011,2,1,"Western Tanager",0.427240519,0.248478893,0.110014522,-0.093457409
"42.1207_-123.60925_2018-06-29_JRCurtis",42.1207,-123.60925,1,1,"Western Tanager",0.466640191,0.318618237,0.15636825,-0.115239671
"42.12257_-123.04468_2016-05-19_WDRobinson",42.12257,-123.04468,1,1,"Western Tanager",0.466923994,0.258422672,0.127965298,-0.097207786
"42.12424_-123.5334_2018-06-29_JRCurtis",42.12424,-123.5334,1,1,"Western Tanager",0.380377557,0.303110405,0.116551814,-0.128693005
"42.139554_-124.345847_2017-06-03_TAHallman",42.139554,-124.345847,0,0,"Western Tanager",0.641539098,0.248166756,0.187148103,-0.043570251
"42.14034_-123.59342_2018-06-29_JRCurtis",42.14034,-123.59342,1,1,"Western Tanager",0.362643738,0.362832655,0.127130609,-0.16330244
"42.141155_-124.349312_2017-06-03_TAHallman",42.141155,-124.349312,0,0,"Western Tanager",0.587191144,0.235494628,0.160255906,-0.045988341
"42.144357_-124.355001_2017-06-03_TAHallman",42.144357,-124.355001,0,0,"Western Tanager",0.378691319,0.205237649,0.100720468,-0.044372656
"42.14475_-123.59352_2018-06-29_JRCurtis",42.14475,-123.59352,1,1,"Western Tanager",0.287287009,0.389916606,0.109591681,-0.188100216
"42.14555_-124.21127_2017-06-03_WDRobinson",42.14555,-124.21127,0,0,"Western Tanager",0.722930813,0.247680802,0.216498769,-0.027019105
"42.14743_-123.60207_2018-06-29_JRCurtis",42.14743,-123.60207,2,1,"Western Tanager",0.441813047,0.304697575,0.137240754,-0.11586071
"42.1522_-123.58575_2018-06-29_JRCurtis",42.1522,-123.58575,1,1,"Western Tanager",0.33011198,0.349055767,0.113421457,-0.1576443
"42.15673_-122.79398_2016-05-22_TAHallman",42.15673,-122.79398,0,0,"Western Tanager",0.63779908,0.220879657,0.162909311,-0.039234324
"42.1578_-122.79092_2016-05-22_TAHallman",42.1578,-122.79092,1,1,"Western Tanager",0.651048991,0.19930034,0.151287337,-0.031407247
"42.16042_-122.79147_2016-05-22_TAHallman",42.16042,-122.79147,0,0,"Western Tanager",0.655753324,0.201992994,0.155135805,-0.031444905
"42.16256_-122.79031_2016-05-22_TAHallman",42.16256,-122.79031,1,1,"Western Tanager",0.661964598,0.197027421,0.153261028,-0.029499736
"42.1626_-122.79443_2016-05-22_TAHallman",42.1626,-122.79443,1,1,"Western Tanager",0.663234923,0.224565772,0.176322103,-0.034113109
"42.16483_-122.48613_2016-05-20_TAHallman",42.16483,-122.48613,0,0,"Western Tanager",0.466347397,0.240712714,0.119225835,-0.087984623
"42.16687_-122.48385_2016-05-20_TAHallman",42.16687,-122.48385,0,0,"Western Tanager",0.499214955,0.243061383,0.128201202,-0.083666054
"42.16742_-122.78665_2016-05-22_TAHallman",42.16742,-122.78665,0,0,"Western Tanager",0.67253193,0.195102516,0.154726409,-0.028186784
"42.16807_-124.19495_2017-06-03_WDRobinson",42.16807,-124.19495,1,1,"Western Tanager",0.724197741,0.230821265,0.203281098,-0.022725458
"42.17128_-123.04421_2016-05-19_WDRobinson",42.17128,-123.04421,1,1,"Western Tanager",0.343189262,0.298585635,0.102153305,-0.129285121
"42.17282_-123.04471_2016-05-19_WDRobinson",42.17282,-123.04471,0,0,"Western Tanager",0.350248257,0.291650712,0.101994041,-0.124135267
"42.17462_-123.04617_2016-05-19_WDRobinson",42.17462,-123.04617,1,1,"Western Tanager",0.359674998,0.291928232,0.10481088,-0.123972626
"42.17773_-122.63103_2016-05-20_TAHallman",42.17773,-122.63103,0,0,"Western Tanager",0.255872788,0.339957489,0.085933994,-0.172257134
"42.18577_-124.1321_2017-06-03_WDRobinson",42.18577,-124.1321,1,1,"Western Tanager",0.62030739,0.234902596,0.170478031,-0.046650449
"42.18613_-123.21835_2016-05-21_WDRobinson",42.18613,-123.21835,1,1,"Western Tanager",0.470236854,0.293446827,0.134886544,-0.105898449
"42.18633_-122.64037_2016-05-20_TAHallman",42.18633,-122.64037,0,0,"Western Tanager",0.272361082,0.369485216,0.10282113,-0.175237016
"42.18757_-123.22123_2016-05-21_WDRobinson",42.18757,-123.22123,0,0,"Western Tanager",0.445227636,0.315573012,0.139168006,-0.119680817
"42.1878_-122.64365_2016-05-20_TAHallman",42.1878,-122.64365,0,0,"Western Tanager",0.27811107,0.37663609,0.107447516,-0.175809452
"42.18959_-123.22445_2016-05-21_WDRobinson",42.18959,-123.22445,1,1,"Western Tanager",0.470825358,0.302391592,0.14390525,-0.109136938
"42.19017_-124.13634_2017-06-03_WDRobinson",42.19017,-124.13634,1,1,"Western Tanager",0.579876283,0.239886776,0.164316822,-0.049537767
"42.19069_-123.21609_2016-05-21_WDRobinson",42.19069,-123.21609,2,1,"Western Tanager",0.469594739,0.296659696,0.138213854,-0.108737789
"42.19469_-123.21481_2016-05-21_WDRobinson",42.19469,-123.21481,1,1,"Western Tanager",0.512924594,0.278407344,0.147587757,-0.090276127
"42.19545_-123.21312_2016-05-21_WDRobinson",42.19545,-123.21312,1,1,"Western Tanager",0.514225761,0.273826899,0.145215523,-0.088311005
"42.20773_-122.95171_2016-05-19_WDRobinson",42.20773,-122.95171,1,1,"Western Tanager",0.418925009,0.276895795,0.11931672,-0.115856132
"42.20992_-122.95104_2016-05-19_WDRobinson",42.20992,-122.95104,2,1,"Western Tanager",0.429834583,0.270538038,0.119521422,-0.110504544
"42.21038_-124.04375_2017-06-03_WDRobinson",42.21038,-124.04375,0,0,"Western Tanager",0.645885842,0.258430614,0.195562111,-0.037964019
"42.21324_-124.13654_2017-06-03_WDRobinson",42.21324,-124.13654,0,0,"Western Tanager",0.650229915,0.208936521,0.158624399,-0.034330458
"42.21414_-124.04103_2017-06-03_WDRobinson",42.21414,-124.04103,0,0,"Western Tanager",0.639978408,0.269587816,0.201416076,-0.040754852
"42.214585_-124.37486_2017-06-03_TAHallman",42.214585,-124.37486,0,0,"Western Tanager",0.358557482,0.219544092,0.121345485,-0.038817294
"42.21553_-124.03906_2017-06-03_WDRobinson",42.21553,-124.03906,1,1,"Western Tanager",0.641309738,0.272960337,0.204071229,-0.04165614
"42.21754_-124.0359_2017-06-03_WDRobinson",42.21754,-124.0359,0,0,"Western Tanager",0.632483115,0.273515812,0.200402262,-0.04523534
"42.219299_-124.372159_2017-06-03_TAHallman",42.219299,-124.372159,0,0,"Western Tanager",0.52613159,0.278999964,0.167451211,-0.076478543
"42.22007_-124.1258_2017-06-03_WDRobinson",42.22007,-124.1258,0,0,"Western Tanager",0.672383575,0.195268021,0.15720524,-0.026170184
"42.22026_-124.13145_2017-06-03_WDRobinson",42.22026,-124.13145,0,0,"Western Tanager",0.646348215,0.193894019,0.148150626,-0.03022094
"42.220623_-124.333557_2017-06-03_TAHallman",42.220623,-124.333557,0,0,"Western Tanager",0.632941622,0.26980287,0.197870411,-0.049353281
"42.22106_-124.03487_2017-06-03_WDRobinson",42.22106,-124.03487,0,0,"Western Tanager",0.629891543,0.261123036,0.189961912,-0.043689905
"42.22154_-122.94463_2016-05-19_WDRobinson",42.22154,-122.94463,1,1,"Western Tanager",0.455113626,0.271763966,0.130046024,-0.105562865
"42.22373_-124.03304_2017-06-03_WDRobinson",42.22373,-124.03304,0,0,"Western Tanager",0.6273031,0.265208566,0.192217233,-0.044606016
"42.22801_-122.94022_2016-05-19_WDRobinson",42.22801,-122.94022,0,0,"Western Tanager",0.441989125,0.28719,0.130636623,-0.114446836
"42.23127_-122.56396_2016-05-20_TAHallman",42.23127,-122.56396,1,1,"Western Tanager",0.460301135,0.250027943,0.119500638,-0.09602061
"42.23156_-122.79488_2016-05-22_TAHallman",42.23156,-122.79488,0,0,"Western Tanager",0.349833031,0.374879007,0.134061793,-0.15786651
"42.23571_-122.56311_2016-05-20_TAHallman",42.23571,-122.56311,1,1,"Western Tanager",0.417670144,0.282035158,0.121592364,-0.114896712
"42.23669_-122.77884_2016-05-22_TAHallman",42.23669,-122.77884,0,0,"Western Tanager",0.23920375,0.368595169,0.087210253,-0.14310822
"42.23711_-122.78465_2016-05-22_TAHallman",42.23711,-122.78465,0,0,"Western Tanager",0.283430548,0.363509495,0.1010836,-0.144240442
"42.23912_-122.57172_2016-05-20_TAHallman",42.23912,-122.57172,2,1,"Western Tanager",0.366918709,0.296951203,0.112884734,-0.129436276
"42.24134_-122.79258_2016-05-22_TAHallman",42.24134,-122.79258,0,0,"Western Tanager",0.344297798,0.332860668,0.119329512,-0.108915336
"42.24148_-122.57107_2016-05-20_TAHallman",42.24148,-122.57107,2,1,"Western Tanager",0.40226799,0.286769345,0.120568977,-0.119187544
"42.24236_-122.09908_2019-06-14_WDRobinson",42.24236,-122.09908,0,0,"Western Tanager",0.466036464,0.257082342,0.128470418,-0.086721881
"42.24329_-122.57214_2016-05-20_TAHallman",42.24329,-122.57214,1,1,"Western Tanager",0.418649498,0.281458207,0.123676445,-0.116224732
"42.24567_-122.10179_2019-06-14_WDRobinson",42.24567,-122.10179,0,0,"Western Tanager",0.493083751,0.257397341,0.137185756,-0.080969246
"42.2487_-122.10376_2019-06-14_WDRobinson",42.2487,-122.10376,1,1,"Western Tanager",0.500227547,0.255772741,0.138480466,-0.079553112
"42.25278_-122.10445_2019-06-14_WDRobinson",42.25278,-122.10445,2,1,"Western Tanager",0.50851284,0.258939252,0.144014007,-0.077430776
"42.26052_-122.48938_2016-05-19_JRCurtis",42.26052,-122.48938,0,0,"Western Tanager",0.464799633,0.24552772,0.120168347,-0.083327908
"42.2651_-122.48859_2016-05-19_JRCurtis",42.2651,-122.48859,0,0,"Western Tanager",0.514546144,0.225748877,0.12602024,-0.064315118
"42.26669_-122.48734_2016-05-19_JRCurtis",42.26669,-122.48734,0,0,"Western Tanager",0.527751129,0.22588914,0.130479346,-0.061609829
"42.268938_-124.378366_2017-06-03_TAHallman",42.268938,-124.378366,1,1,"Western Tanager",0.526760572,0.307428456,0.175269646,-0.097429482
"42.27111_-122.49571_2016-05-19_JRCurtis",42.27111,-122.49571,1,1,"Western Tanager",0.472905989,0.239708779,0.120018894,-0.078435968
"42.27153_-124.376383_2017-06-03_TAHallman",42.27153,-124.376383,0,0,"Western Tanager",0.505219515,0.318242574,0.172677331,-0.108096329
"42.27264_-123.20068_2016-05-21_WDRobinson",42.27264,-123.20068,1,1,"Western Tanager",0.470614606,0.309512939,0.154893026,-0.104047044
"42.274091_-124.37462_2017-06-03_TAHallman",42.274091,-124.37462,1,1,"Western Tanager",0.534749016,0.314105972,0.183975025,-0.097405626
"42.275745_-124.366764_2017-06-03_TAHallman",42.275745,-124.366764,0,0,"Western Tanager",0.658273282,0.277516943,0.21736394,-0.045055645
"42.275846_-124.364884_2017-06-03_TAHallman",42.275846,-124.364884,0,0,"Western Tanager",0.661245115,0.278235427,0.219527187,-0.044141535
"42.276134_-124.37172_2017-06-03_TAHallman",42.276134,-124.37172,1,1,"Western Tanager",0.597742971,0.294570926,0.201362076,-0.069834153
"42.27646_-122.38478_2019-06-14_WDRobinson",42.27646,-122.38478,1,1,"Western Tanager",0.476355949,0.250412493,0.123940407,-0.096955508
"42.276524_-124.30218_2017-06-03_TAHallman",42.276524,-124.30218,0,0,"Western Tanager",0.716758273,0.265282239,0.232122538,-0.027340283
"42.276625_-124.300493_2017-06-03_TAHallman",42.276625,-124.300493,0,0,"Western Tanager",0.718977135,0.267020161,0.234565118,-0.026707241
"42.276938_-124.355605_2017-06-03_TAHallman",42.276938,-124.355605,0,0,"Western Tanager",0.634641209,0.256024776,0.189014013,-0.04970283
"42.277614_-124.295728_2017-06-03_TAHallman",42.277614,-124.295728,0,0,"Western Tanager",0.722114816,0.284909701,0.250924001,-0.031552609
"42.27878_-123.20909_2016-05-21_WDRobinson",42.27878,-123.20909,0,0,"Western Tanager",0.350902769,0.337605519,0.118949772,-0.142465495
"42.27934_-122.39023_2019-06-14_WDRobinson",42.27934,-122.39023,1,1,"Western Tanager",0.497145917,0.24842328,0.128961225,-0.092964936
"42.27965_-124.292492_2017-06-03_TAHallman",42.27965,-124.292492,0,0,"Western Tanager",0.643601457,0.304137241,0.226791909,-0.069294131
"42.279823_-123.651198_2018-06-29_TAHallman",42.279823,-123.651198,2,1,"Western Tanager",0.305179969,0.286506956,0.084211864,-0.13389561
"42.28065_-122.4007_2016-05-19_JRCurtis",42.28065,-122.4007,0,0,"Western Tanager",0.488142251,0.241588177,0.122640194,-0.089296334
"42.280869_-122.390269_2016-05-19_JRCurtis",42.280869,-122.390269,0,0,"Western Tanager",0.46934166,0.255287033,0.123675058,-0.103684919
"42.280956_-123.567197_2018-06-29_TAHallman",42.280956,-123.567197,1,1,"Western Tanager",0.507311929,0.286659449,0.150625965,-0.099659324
"42.281176_-123.831246_2018-06-29_TAHallman",42.281176,-123.831246,0,0,"Western Tanager",0.342339505,0.325611664,0.118264167,-0.114254019
"42.281261_-124.291373_2017-06-03_TAHallman",42.281261,-124.291373,1,1,"Western Tanager",0.609939717,0.310983412,0.215689055,-0.084492447
"42.28218_-123.20936_2016-05-21_WDRobinson",42.28218,-123.20936,2,1,"Western Tanager",0.378187791,0.321431821,0.122226122,-0.13061749
"42.28246_-124.291453_2017-06-03_TAHallman",42.28246,-124.291453,0,0,"Western Tanager",0.60203025,0.311888078,0.212630833,-0.08708958
"42.28261_-122.39023_2019-06-14_WDRobinson",42.28261,-122.39023,1,1,"Western Tanager",0.488223489,0.253058426,0.12813687,-0.098008291
"42.28447_-123.21247_2018-06-30_JRCurtis",42.28447,-123.21247,1,1,"Western Tanager",0.425420096,0.315407349,0.140144525,-0.119368217
"42.2846_-123.21259_2016-05-21_WDRobinson",42.2846,-123.21259,1,1,"Western Tanager",0.420662065,0.315540919,0.138316582,-0.119903465
"42.2863_-122.39111_2019-06-14_WDRobinson",42.2863,-122.39111,2,1,"Western Tanager",0.519782844,0.238983051,0.133180462,-0.081146711
"42.28647_-122.20483_2019-06-14_WDRobinson",42.28647,-122.20483,0,0,"Western Tanager",0.539084592,0.200282448,0.11910353,-0.054744341
"42.28678_-122.20798_2019-06-14_WDRobinson",42.28678,-122.20798,0,0,"Western Tanager",0.53648057,0.200591113,0.118505467,-0.054912919
"42.28811_-123.720191_2018-06-29_TAHallman",42.28811,-123.720191,2,1,"Western Tanager",0.441921096,0.253127354,0.120206175,-0.089035735
"42.289275_-123.722504_2018-06-29_TAHallman",42.289275,-123.722504,1,1,"Western Tanager",0.432920417,0.253197247,0.116964296,-0.089790388
"42.28959_-122.21333_2019-06-14_WDRobinson",42.28959,-122.21333,0,0,"Western Tanager",0.530691216,0.197271909,0.114824067,-0.056141485
"42.2905_-122.2206_2019-06-14_WDRobinson",42.2905,-122.2206,0,0,"Western Tanager",0.540494434,0.202674483,0.120477247,-0.057546622
"42.296231_-123.734483_2018-06-29_TAHallman",42.296231,-123.734483,2,1,"Western Tanager",0.420727888,0.247760914,0.110613874,-0.091278302
"42.296656_-123.728225_2018-06-29_TAHallman",42.296656,-123.728225,1,1,"Western Tanager",0.457945708,0.241306746,0.119213,-0.08284917
"42.30249_-122.36799_2019-06-14_WDRobinson",42.30249,-122.36799,0,0,"Western Tanager",0.57823185,0.212785234,0.136950165,-0.054145624
"42.30296_-123.21927_2018-06-30_JRCurtis",42.30296,-123.21927,0,0,"Western Tanager",0.302847584,0.396614324,0.118122197,-0.184233537
"42.30688_-122.36453_2019-06-14_WDRobinson",42.30688,-122.36453,1,1,"Western Tanager",0.594965517,0.202662601,0.13626437,-0.047260282
"42.30775_-123.21918_2016-05-21_WDRobinson",42.30775,-123.21918,1,1,"Western Tanager",0.376189813,0.347767712,0.129816964,-0.145355991
"42.308343_-123.774757_2018-06-29_TAHallman",42.308343,-123.774757,1,1,"Western Tanager",0.390596185,0.276287228,0.114817913,-0.104859898
"42.308413_-123.76827_2018-06-29_TAHallman",42.308413,-123.76827,2,1,"Western Tanager",0.460016927,0.268758211,0.133668434,-0.090762351
"42.309077_-122.361245_2016-05-19_JRCurtis",42.309077,-122.361245,0,0,"Western Tanager",0.576981061,0.200406746,0.128785289,-0.050752081
"42.3097_-123.36144_2018-06-30_JRCurtis",42.3097,-123.36144,1,1,"Western Tanager",0.616726222,0.247616032,0.175215175,-0.05552005
"42.30991_-123.21997_2018-06-30_JRCurtis",42.30991,-123.21997,1,1,"Western Tanager",0.404613586,0.332624738,0.136640199,-0.134400648
"42.31118_-123.22642_2016-05-21_WDRobinson",42.31118,-123.22642,1,1,"Western Tanager",0.323951952,0.357404963,0.11286306,-0.165746588
"42.312569_-123.775927_2018-06-29_TAHallman",42.312569,-123.775927,1,1,"Western Tanager",0.378224066,0.29057915,0.115302772,-0.107811773
"42.31258_-123.22939_2016-05-21_WDRobinson",42.31258,-123.22939,1,1,"Western Tanager",0.343653778,0.351469613,0.118456502,-0.158113523
"42.31303_-123.36059_2018-06-30_JRCurtis",42.31303,-123.36059,1,1,"Western Tanager",0.604552256,0.261729892,0.179473947,-0.063077542
"42.31572_-122.351106_2016-05-19_JRCurtis",42.31572,-122.351106,0,0,"Western Tanager",0.615742947,0.202071094,0.142761575,-0.039652995
"42.31792_-122.21605_2019-06-14_WDRobinson",42.31792,-122.21605,0,0,"Western Tanager",0.597872387,0.189213146,0.127651833,-0.04027108
"42.31889_-122.22432_2019-06-14_WDRobinson",42.31889,-122.22432,0,0,"Western Tanager",0.631939116,0.183714364,0.134212822,-0.031038513
"42.31995_-123.2692_2018-06-30_JRCurtis",42.31995,-123.2692,1,1,"Western Tanager",0.49046337,0.326286347,0.173855263,-0.104949263
"42.32217_-123.01975_2016-05-21_WDRobinson",42.32217,-123.01975,1,1,"Western Tanager",0.648922932,0.241605014,0.181703699,-0.036594618
"42.32229_-123.02333_2016-05-21_WDRobinson",42.32229,-123.02333,1,1,"Western Tanager",0.638061597,0.244927703,0.179979054,-0.040635304
"42.324_-123.01669_2016-05-21_WDRobinson",42.324,-123.01669,2,1,"Western Tanager",0.651907857,0.248050969,0.188098314,-0.037550368
"42.32457_-123.01402_2016-05-21_WDRobinson",42.32457,-123.01402,0,0,"Western Tanager",0.638101912,0.257946032,0.190096353,-0.044615089
"42.32658_-123.01336_2016-05-21_WDRobinson",42.32658,-123.01336,0,0,"Western Tanager",0.608007448,0.269748727,0.186113274,-0.05596804
"42.32792_-123.01419_2016-05-21_WDRobinson",42.32792,-123.01419,1,1,"Western Tanager",0.593258667,0.276205802,0.184863143,-0.061540789
"42.32984_-123.28362_2018-06-30_JRCurtis",42.32984,-123.28362,0,0,"Western Tanager",0.469986958,0.328716235,0.166629997,-0.113720546
"42.36054_-122.54658_2016-05-19_JRCurtis",42.36054,-122.54658,1,1,"Western Tanager",0.475012518,0.290718106,0.143002709,-0.104321996
"42.36264_-122.55014_2016-05-19_JRCurtis",42.36264,-122.55014,0,0,"Western Tanager",0.439417951,0.302045019,0.136849068,-0.113324337
"42.36578_-122.55131_2016-05-19_JRCurtis",42.36578,-122.55131,0,0,"Western Tanager",0.394559748,0.317951823,0.130928038,-0.128549168
"42.36801_-122.55471_2016-05-19_JRCurtis",42.36801,-122.55471,1,1,"Western Tanager",0.423448793,0.299616828,0.133060648,-0.114647834
"42.36997_-122.55606_2016-05-19_JRCurtis",42.36997,-122.55606,2,1,"Western Tanager",0.421658502,0.294080827,0.129262326,-0.112729371
"42.37167_-122.55841_2016-05-19_JRCurtis",42.37167,-122.55841,1,1,"Western Tanager",0.416162967,0.288913003,0.124191357,-0.110665194
"42.37324_-122.5612_2016-05-19_JRCurtis",42.37324,-122.5612,1,1,"Western Tanager",0.418427342,0.284689023,0.122599553,-0.108493755
"42.40477_-123.45557_2018-06-30_JRCurtis",42.40477,-123.45557,1,1,"Western Tanager",0.542961723,0.294122774,0.177487223,-0.079565237
"42.4058_-122.96854_2016-05-22_JRCurtis",42.4058,-122.96854,0,0,"Western Tanager",0.242955777,0.386798814,0.089681282,-0.177210847
"42.40806_-122.38605_2016-05-20_JRCurtis",42.40806,-122.38605,0,0,"Western Tanager",0.604606275,0.231650409,0.159665097,-0.05293483
"42.40826_-122.38982_2016-05-20_JRCurtis",42.40826,-122.38982,0,0,"Western Tanager",0.593986208,0.233806958,0.157144863,-0.056467699
"42.41138_-122.46853_2016-05-22_JRCurtis",42.41138,-122.46853,0,0,"Western Tanager",0.576778686,0.255387552,0.163900324,-0.065910312
"42.41162_-123.45736_2018-06-30_JRCurtis",42.41162,-123.45736,0,0,"Western Tanager",0.49963576,0.335802196,0.179421705,-0.105522501
