"","x"
"1065",2
"1066",3
"1067",3
"1068",1
"1069",1
"1070",2
"1071",1
"1072",1
"1073",8
"1074",2
"1075",3
"1076",3
"1077",5
"1078",9
"1079",3
"1080",5
"1081",3
"1082",3
"1083",9
"1084",6
"1085",2
"1086",5
"1087",6
"1088",5
"1089",3
"1090",5
"1091",5
"1092",3
"1093",9
"1094",2
"1095",2
"1096",9
"1097",3
"1098",2
"1099",3
"1100",2
"1101",1
"1102",2
"1103",5
"1104",2
"1105",9
"1106",8
"1107",2
"1108",5
"1109",5
"1110",2
"1111",5
"1112",5
"1113",5
"1114",3
"1115",5
"1116",2
"1117",2
"1118",3
"1119",5
"1120",5
"1121",2
"1122",1
"1123",5
"1124",5
"1125",3
"1126",3
"1127",5
"1128",5
"1129",6
"1130",9
"1131",2
"1132",5
"1133",5
"1134",5
"1135",3
"1136",3
"1137",8
"1138",5
"1139",5
"1140",2
"1141",5
"1142",3
"1143",5
"1144",9
"1145",9
"1146",3
"1147",3
"1148",9
"1149",2
"1150",3
"1151",6
"1152",3
"1153",9
"1154",5
"1155",2
"1156",1
"1157",3
"1158",3
"1159",2
"1160",2
"1161",3
"1162",2
"1163",9
"1164",5
"1165",9
"1166",3
"1167",5
"1168",2
"1169",2
"1170",6
"1171",9
"1172",5
"1173",1
"1174",9
"1175",5
"1176",6
"1177",3
"1178",7
"1179",5
"1180",5
"1181",9
"1182",3
"1183",3
"1184",5
"1185",5
"1186",5
"1187",5
"1188",5
"1189",3
"1190",3
"1191",1
"1192",1
"1193",5
"1194",5
"1195",3
"1196",2
"1197",3
"1198",9
"1199",2
"1200",6
"1201",1
"1202",2
"1203",5
"1204",1
"1205",3
"1206",5
"1207",5
"1208",9
"1209",1
"1210",3
"1211",5
"1212",9
"1213",9
"1214",5
"1215",3
"1216",2
"1217",1
"1218",3
"1219",5
"1220",3
"1221",1
"1222",5
"1223",9
"1224",5
"1225",1
"1226",3
"1227",1
"1228",5
"1229",2
"1230",3
"1231",1
"1232",5
"1233",1
"1234",3
"1235",5
"1236",2
"1237",5
"1238",3
"1239",6
"1240",2
"1241",6
"1242",2
"1243",3
"1244",5
"1245",2
"1246",3
"1247",2
"1248",2
"1249",2
"1250",3
"1251",5
"1252",8
"1253",9
"1254",7
"1255",2
"1256",9
"1257",3
"1258",1
"1259",7
"1260",4
"1261",8
"1262",4
"1263",9
"1264",3
"1265",6
"1266",7
"1267",8
"1268",2
"1269",5
"1270",4
"1271",9
"1272",7
"1273",9
"1274",7
"1275",4
"1276",4
"1277",8
"1278",1
"1279",4
"1280",7
"1281",7
"1282",3
"1283",9
"1284",6
"1285",7
"1286",6
"1287",5
"1288",9
"1289",7
"1290",3
"1291",6
"1292",6
"1293",4
"1294",8
"1295",7
"1296",9
"1297",2
"1298",6
"1299",6
"1300",6
"1301",3
"1302",8
"1303",6
"1304",4
"1305",7
"1306",5
"1307",9
"1308",9
"1309",6
"1310",9
"1311",2
"1312",6
"1313",6
"1314",6
"1315",1
"1316",6
"1317",7
"1318",8
"1319",7
"1320",8
"1321",7
"1322",8
"1323",7
"1324",4
"1325",4
"1326",7
"1327",1
"1328",8
"1329",5
"1330",6
"1331",4
"1332",7
"1333",6
"1334",8
"1335",1
"1336",4
"1337",9
"1338",6
"1339",8
"1340",9
"1341",4
"1342",6
"1343",8
"1344",5
"1345",5
"1346",7
"1347",9
"1348",6
"1349",1
"1350",9
"1351",1
"1352",8
"1353",1
"1354",8
"1355",8
"1356",4
"1357",4
"1358",7
"1359",8
"1360",7
"1361",1
"1362",9
"1363",8
"1364",6
"1365",4
"1366",5
"1367",9
"1368",8
"1369",6
"1370",5
"1371",4
"1372",6
"1373",4
"1374",4
"1375",7
"1376",4
"1377",4
"1378",8
"1379",6
"1380",8
"1381",1
"1382",7
"1383",9
"1384",1
"1385",9
"1386",4
"1387",4
"1388",9
"1389",7
"1390",6
"1391",9
"1392",8
"1393",4
"1394",9
"1395",9
"1396",1
"1397",4
"1398",1
"1399",8
"1400",1
"1401",4
"1402",5
"1403",6
"1404",9
"1405",2
"1406",4
"1407",6
"1408",8
"1409",4
"1410",8
"1411",3
"1412",1
"1413",6
"1414",8
"1415",7
"1416",9
"1417",9
"1418",8
"1419",4
"1420",1
"1421",6
"1422",6
"1423",9
"1424",8
"1425",4
"1426",4
"1427",1
"1428",9
"1429",1
"1430",4
"1431",9
"1432",7
"1433",8
"1434",8
"1435",6
"1436",9
"1437",8
"1438",8
"1439",7
"1440",7
"1441",1
"1442",8
"1443",9
"1444",5
"1445",7
"1446",4
"1447",8
"1448",4
"1449",4
"1450",6
"1451",3
"1452",6
"1453",6
"1454",9
"1455",9
"1456",9
"1457",7
"1458",2
"1459",4
"1460",6
"1461",4
"1462",6
"1463",9
"1464",4
"1465",4
"1466",6
"1467",9
"1468",8
"1469",7
"1470",8
"1471",6
"1472",7
"1473",8
"1474",8
"1475",9
"1476",4
"1477",8
"1478",8
"1479",1
"1480",8
"1481",7
"1482",8
"1483",7
"1484",9
"1485",1
"1486",9
"1487",7
"1488",8
"1489",1
"1490",1
"1491",4
"1492",7
"1493",9
"1494",7
"1495",6
"1496",8
"1497",6
"1498",5
"1499",7
"1500",8
"1501",7
"1502",4
"1503",7
"1504",2
"1505",9
"1506",2
"1507",9
"1508",1
"1509",2
"1510",4
"1511",8
"1512",7
"1513",4
"1514",4
"1515",5
"1516",4
"1517",4
"1518",7
"1519",8
"1520",2
"1521",8
"1522",5
"1523",5
"1524",8
"1525",7
"1526",7
"1527",4
"1528",1
"1529",1
"1530",7
"1531",1
"1532",1
"1533",8
"1534",6
"1535",4
"1536",9
"1537",7
"1538",4
"1539",1
"1540",7
"1541",6
"1542",8
"1543",4
"1544",6
"1545",9
"1546",4
"1547",6
"1548",7
"1549",7
"1550",7
"1551",5
"1552",4
"1553",7
"1554",4
"1555",7
"1556",8
"1557",1
"1558",6
"1559",4
"1560",9
"1561",1
"1562",7
"1563",6
"1564",6
"1565",4
"1566",8
"1567",4
"1568",8
"1569",4
"1570",6
"1571",4
"1572",9
"1573",9
"1574",4
"1575",4
"1576",9
"1577",4
"1578",4
"1579",8
"1580",8
"1581",1
"1582",4
"1583",4
"1584",6
"1585",8
"1586",6
"1587",9
"1588",1
"1589",7
"1590",8
"1591",7
"1592",1
"1593",7
"1594",6
"1595",7
"1596",7
"1597",7
"1598",7
"1599",7
"1600",1
"1601",8
"1602",8
"1603",7
"1604",3
"1605",2
"1606",5
"1607",1
"1608",6
"1609",6
"1610",1
"1611",6
"1612",5
"1613",4
"1614",4
"1615",6
"1616",5
"1617",4
"1618",7
"1619",3
"1620",8
"1621",8
"1622",4
"1623",7
"1624",7
"1625",7
"1626",8
"1627",1
"1628",6
"1629",8
"1630",7
"1631",4
"1632",6
"1633",4
"1634",1
"1635",1
"1636",4
"1637",8
"1638",7
"1639",4
"1640",5
"1641",5
"1642",8
"1643",6
"1644",9
"1645",8
"1646",1
"1647",8
"1648",5
"1649",6
"1650",6
"1651",1
"1652",8
"1653",7
"1654",1
"1655",7
"1656",4
"1657",4
"1658",2
"1659",7
"1660",6
"1661",5
"1662",1
"1663",4
"1664",7
"1665",9
"1666",2
"1667",6
"1668",4
"1669",2
"1670",2
"1671",4
"1672",2
"1673",1
"1674",5
"1675",7
"1676",2
"1677",4
"1678",6
"1679",6
"1680",8
"1681",4
"1682",5
"1683",8
"1684",9
"1685",1
"1686",4
"1687",7
"1688",1
"1689",4
"1690",1
"1691",6
"1692",7
"1693",9
"1694",1
"1695",4
"1696",6
"1697",8
"1698",5
"1699",8
"1700",8
"1701",8
"1702",2
"1703",2
"1704",4
"1705",8
"1706",6
"1707",7
"1708",4
"1709",7
"1710",6
"1711",8
"1712",4
"1713",1
"1714",1
"1715",1
"1716",7
"1717",8
"1718",6
"1719",1
"1720",4
"1721",7
"1722",9
"1723",6
"1724",6
"1725",8
"1726",8
"1727",7
"1728",9
"1729",1
"1730",5
"1731",7
"1732",7
"1733",4
"1734",1
"1735",7
"1736",6
"1737",4
"1738",1
"1739",8
"1740",9
"1741",8
"1742",4
"1743",7
"1744",4
"1745",7
"1746",4
"1747",8
"1748",5
"1749",4
"1750",7
"1751",8
"1752",4
"1753",4
"1754",8
"1755",4
"1756",7
"1757",4
"1758",1
"1759",9
"1760",6
"1761",7
"1762",4
"1763",9
"1764",2
"1765",4
"1766",8
"1767",9
"1768",6
"1769",4
"1770",9
"1771",6
"1772",6
"1773",7
"1774",3
"1775",5
"1776",6
"1777",1
"1778",4
"1779",5
"1780",1
"1781",1
"1782",4
"1783",7
"1784",4
"1785",4
"1786",7
"1787",6
"1788",6
"1789",2
"1790",8
"1791",8
"1792",7
"1793",1
"1794",1
"1795",8
"1796",5
"1797",4
"1798",1
"1799",7
"1800",6
