"","x"
"883",1
"884",4
"885",1
"886",8
"887",7
"888",8
"889",8
"890",2
"891",7
"892",2
"893",1
"894",4
"895",1
"896",2
"897",7
"898",1
"899",8
"900",8
"901",8
"902",2
"903",4
"904",7
"905",4
"906",8
"907",8
"908",1
"909",4
"910",2
"911",4
"912",4
"913",2
"914",4
"915",1
"916",8
"917",3
"918",4
"919",8
"920",1
"921",2
"922",8
"923",7
"924",4
"925",8
"926",1
"927",7
"928",4
"929",1
"930",4
"931",4
"932",1
"933",1
"934",1
"935",8
"936",1
"937",8
"938",1
"939",3
"940",1
"941",1
"942",2
"943",8
"944",7
"945",4
"946",7
"947",7
"948",2
"949",1
"950",8
"951",1
"952",7
"953",4
"954",1
"955",7
"956",4
"957",7
"958",4
"959",7
"960",4
"961",1
"962",1
"963",7
"964",4
"965",2
"966",4
"967",4
"968",2
"969",7
"970",1
"971",1
"972",7
"973",1
"974",2
"975",5
"976",1
"977",2
"978",1
"979",2
"980",8
"981",1
"982",7
"983",2
"984",2
"985",2
"986",7
"987",2
"988",1
"989",8
"990",1
"991",7
"992",2
"993",2
"994",1
"995",7
"996",4
"997",1
"998",4
"999",1
"1000",7
"1001",1
"1002",1
"1003",8
"1004",7
"1005",8
"1006",8
"1007",1
"1008",4
"1009",1
"1010",4
"1011",8
"1012",4
"1013",4
"1014",8
"1015",8
"1016",1
"1017",7
"1018",1
"1019",4
"1020",1
"1021",8
"1022",1
"1023",4
"1024",8
"1025",1
"1026",7
"1027",1
"1028",1
"1029",2
"1030",7
"1031",8
"1032",8
"1033",1
"1034",7
"1035",1
"1036",1
"1037",8
"1038",8
"1039",1
"1040",2
"1041",1
"1042",8
"1043",2
"1044",2
"1045",4
"1046",2
"1047",7
"1048",2
"1049",1
"1050",2
"1051",7
"1052",1
"1053",1
"1054",8
"1055",6
"1056",2
"1057",4
"1058",1
"1059",7
"1060",1
"1061",1
"1062",7
"1063",3
"1064",2
"1065",1
"1066",4
"1067",7
"1068",4
"1069",4
"1070",2
"1071",7
"1072",2
"1073",8
"1074",4
"1075",7
"1076",2
"1077",2
"1078",1
"1079",1
"1080",8
"1081",4
"1082",2
"1083",1
"1084",1
"1085",4
"1086",1
"1087",2
"1088",8
"1089",1
"1090",1
"1091",9
"1092",2
"1093",4
"1094",7
"1095",1
"1096",2
"1097",7
"1098",4
"1099",1
"1100",4
"1101",6
"1102",8
"1103",7
"1104",2
"1105",1
"1106",1
"1107",1
"1108",8
"1109",1
"1110",1
"1111",7
"1112",2
"1113",8
"1114",4
"1115",8
"1116",3
"1117",8
"1118",2
"1119",8
"1120",7
"1121",8
"1122",4
"1123",4
"1124",8
"1125",7
"1126",4
"1127",4
"1128",1
"1129",1
"1130",1
"1131",2
"1132",2
"1133",7
"1134",1
"1135",4
"1136",6
"1137",7
"1138",4
"1139",1
"1140",4
"1141",8
"1142",5
"1143",4
"1144",2
"1145",9
"1146",1
"1147",4
"1148",1
"1149",1
"1150",7
"1151",2
"1152",6
"1153",2
"1154",9
"1155",9
"1156",7
"1157",8
"1158",6
"1159",3
"1160",9
"1161",5
"1162",6
"1163",4
"1164",6
"1165",6
"1166",7
"1167",9
"1168",6
"1169",5
"1170",5
"1171",1
"1172",5
"1173",9
"1174",5
"1175",9
"1176",3
"1177",3
"1178",8
"1179",7
"1180",5
"1181",9
"1182",8
"1183",4
"1184",3
"1185",1
"1186",8
"1187",8
"1188",3
"1189",5
"1190",7
"1191",2
"1192",9
"1193",3
"1194",6
"1195",3
"1196",9
"1197",2
"1198",6
"1199",5
"1200",9
"1201",9
"1202",1
"1203",9
"1204",2
"1205",5
"1206",2
"1207",6
"1208",9
"1209",5
"1210",9
"1211",3
"1212",6
"1213",7
"1214",6
"1215",2
"1216",5
"1217",3
"1218",3
"1219",3
"1220",7
"1221",2
"1222",7
"1223",6
"1224",6
"1225",3
"1226",5
"1227",4
"1228",2
"1229",6
"1230",8
"1231",8
"1232",2
"1233",7
"1234",3
"1235",6
"1236",7
"1237",3
"1238",2
"1239",5
"1240",3
"1241",5
"1242",4
"1243",5
"1244",6
"1245",3
"1246",5
"1247",3
"1248",4
"1249",4
"1250",2
"1251",6
"1252",9
"1253",5
"1254",4
"1255",8
"1256",1
"1257",7
"1258",1
"1259",5
"1260",5
"1261",3
"1262",5
"1263",6
"1264",5
"1265",2
"1266",9
"1267",3
"1268",9
"1269",7
"1270",7
"1271",7
"1272",5
"1273",1
"1274",5
"1275",5
"1276",5
"1277",3
"1278",9
"1279",7
"1280",5
"1281",6
"1282",6
"1283",7
"1284",9
"1285",2
"1286",2
"1287",9
"1288",3
"1289",7
"1290",3
"1291",3
"1292",6
"1293",9
"1294",9
"1295",6
"1296",2
"1297",2
"1298",9
"1299",3
"1300",5
"1301",3
"1302",6
"1303",3
"1304",7
"1305",1
"1306",8
"1307",6
"1308",3
"1309",8
"1310",6
"1311",3
"1312",9
"1313",2
"1314",2
"1315",6
"1316",3
"1317",8
"1318",3
"1319",4
"1320",8
"1321",4
"1322",9
"1323",5
"1324",4
"1325",4
"1326",6
"1327",3
"1328",7
"1329",7
"1330",6
"1331",5
"1332",1
"1333",2
"1334",2
"1335",4
"1336",6
"1337",7
"1338",9
"1339",9
"1340",6
"1341",4
"1342",4
"1343",3
"1344",3
"1345",5
"1346",9
"1347",2
"1348",6
"1349",8
"1350",9
"1351",6
"1352",7
"1353",5
"1354",8
"1355",5
"1356",7
"1357",4
"1358",6
"1359",2
"1360",8
"1361",8
"1362",5
"1363",3
"1364",6
"1365",6
"1366",9
"1367",3
"1368",5
"1369",6
"1370",2
"1371",2
"1372",9
"1373",2
"1374",9
"1375",6
"1376",6
"1377",4
"1378",6
"1379",6
"1380",5
"1381",4
"1382",1
"1383",6
"1384",3
"1385",7
"1386",5
"1387",7
"1388",2
"1389",8
"1390",2
"1391",5
"1392",5
"1393",9
"1394",4
"1395",5
"1396",8
"1397",5
"1398",6
"1399",6
"1400",8
"1401",2
"1402",9
"1403",9
"1404",6
"1405",3
"1406",3
"1407",5
"1408",9
"1409",5
"1410",7
"1411",3
"1412",9
"1413",4
"1414",9
"1415",8
"1416",6
"1417",5
"1418",6
"1419",3
"1420",3
"1421",5
"1422",6
"1423",6
"1424",9
"1425",2
"1426",3
"1427",7
"1428",5
"1429",7
"1430",6
"1431",7
"1432",5
"1433",5
"1434",5
"1435",9
"1436",2
"1437",5
"1438",4
"1439",5
"1440",9
"1441",5
"1442",7
"1443",6
"1444",6
"1445",5
"1446",9
"1447",5
"1448",2
"1449",5
"1450",8
"1451",4
"1452",2
"1453",3
"1454",2
"1455",6
"1456",3
"1457",5
"1458",8
"1459",2
"1460",5
"1461",9
"1462",7
"1463",2
"1464",6
"1465",6
"1466",4
"1467",2
"1468",6
"1469",9
"1470",7
"1471",5
"1472",6
"1473",2
"1474",6
"1475",5
"1476",4
"1477",6
"1478",4
"1479",6
"1480",6
"1481",5
"1482",7
"1483",5
"1484",1
"1485",7
"1486",2
"1487",3
"1488",4
"1489",3
"1490",7
"1491",4
"1492",2
"1493",9
"1494",6
"1495",6
"1496",6
"1497",7
"1498",6
"1499",7
"1500",9
"1501",7
"1502",9
"1503",9
"1504",9
"1505",8
"1506",6
"1507",3
"1508",9
"1509",4
"1510",4
"1511",7
"1512",2
"1513",2
"1514",8
"1515",2
"1516",4
"1517",8
"1518",3
"1519",3
"1520",5
"1521",5
"1522",7
"1523",4
"1524",3
"1525",7
"1526",7
"1527",6
"1528",3
"1529",4
"1530",5
"1531",6
"1532",4
"1533",2
"1534",9
"1535",7
"1536",1
"1537",4
"1538",6
"1539",8
"1540",3
"1541",6
"1542",6
"1543",9
"1544",7
"1545",4
"1546",3
"1547",3
"1548",5
"1549",3
"1550",6
"1551",2
"1552",4
"1553",9
"1554",6
"1555",3
"1556",2
"1557",6
"1558",8
"1559",7
"1560",9
"1561",5
"1562",8
"1563",5
"1564",6
"1565",9
"1566",3
"1567",8
"1568",5
"1569",7
"1570",9
"1571",3
"1572",6
"1573",6
"1574",9
"1575",4
"1576",8
"1577",2
"1578",5
"1579",7
"1580",9
"1581",4
"1582",3
"1583",9
"1584",8
"1585",3
"1586",6
"1587",9
"1588",9
"1589",2
"1590",3
"1591",3
"1592",9
"1593",5
"1594",5
"1595",8
"1596",7
"1597",7
"1598",4
"1599",7
"1600",1
"1601",2
"1602",6
"1603",5
"1604",8
"1605",2
"1606",7
"1607",2
"1608",9
"1609",1
"1610",3
"1611",6
"1612",3
"1613",6
"1614",9
"1615",3
"1616",2
"1617",9
"1618",9
"1619",9
"1620",7
"1621",5
"1622",9
"1623",7
"1624",6
"1625",5
"1626",5
"1627",2
"1628",5
"1629",4
"1630",5
"1631",5
"1632",7
"1633",9
"1634",6
"1635",6
"1636",7
"1637",5
"1638",7
"1639",5
"1640",9
"1641",8
"1642",7
"1643",4
"1644",9
"1645",4
"1646",5
"1647",6
"1648",5
"1649",2
"1650",9
"1651",8
"1652",4
"1653",3
"1654",9
"1655",5
"1656",9
"1657",2
"1658",5
"1659",5
"1660",6
"1661",6
"1662",9
"1663",9
"1664",5
"1665",5
"1666",5
"1667",5
"1668",5
"1669",9
"1670",6
"1671",6
"1672",6
"1673",2
"1674",3
"1675",2
"1676",7
"1677",5
"1678",6
"1679",9
"1680",5
"1681",3
"1682",8
"1683",9
"1684",9
"1685",6
"1686",3
"1687",2
"1688",7
"1689",6
"1690",3
"1691",3
"1692",2
"1693",2
"1694",9
"1695",5
"1696",9
"1697",3
"1698",9
"1699",7
"1700",9
"1701",5
"1702",6
"1703",7
"1704",4
"1705",6
"1706",5
"1707",4
"1708",9
"1709",6
"1710",3
"1711",4
"1712",6
"1713",7
"1714",9
"1715",9
"1716",6
"1717",9
"1718",7
"1719",6
"1720",2
"1721",3
"1722",7
"1723",2
"1724",6
"1725",3
"1726",3
"1727",5
"1728",9
"1729",8
"1730",5
"1731",6
"1732",5
"1733",3
"1734",4
"1735",3
"1736",3
"1737",5
"1738",4
"1739",5
"1740",5
"1741",6
"1742",5
"1743",2
"1744",6
"1745",9
"1746",1
"1747",5
"1748",1
"1749",5
"1750",6
"1751",2
"1752",3
"1753",3
"1754",8
"1755",2
"1756",5
"1757",2
"1758",3
"1759",5
"1760",6
"1761",6
"1762",3
"1763",6
"1764",7
"1765",9
"1766",4
"1767",3
"1768",9
"1769",1
"1770",5
"1771",7
"1772",2
"1773",9
"1774",7
"1775",6
"1776",9
"1777",5
"1778",7
"1779",2
"1780",3
"1781",9
"1782",9
"1783",6
"1784",3
"1785",9
"1786",4
"1787",9
"1788",5
"1789",3
"1790",2
"1791",6
"1792",3
"1793",6
"1794",5
"1795",4
"1796",5
"1797",5
"1798",5
"1799",3
"1800",4
