"","x"
"299",2
"300",2
"301",2
"302",2
"303",1
"304",4
"305",9
"306",2
"307",2
"308",9
"309",1
"310",2
"311",1
"312",2
"313",1
"314",2
"315",9
"316",2
"317",1
"318",2
"319",2
"320",1
"321",1
"322",9
"323",2
"324",2
"325",1
"326",9
"327",4
"328",2
"329",2
"330",2
"331",2
"332",2
"333",1
"334",1
"335",2
"336",1
"337",2
"338",2
"339",2
"340",2
"341",2
"342",2
"343",9
"344",2
"345",9
"346",9
"347",1
"348",2
"349",2
"350",2
"351",2
"352",2
"353",1
"354",1
"355",1
"356",1
"357",1
"358",2
"359",2
"360",1
"361",1
"362",2
"363",1
"364",2
"365",1
"366",2
"367",2
"368",9
"369",9
"370",1
"371",9
"372",1
"373",1
"374",2
"375",2
"376",2
"377",2
"378",2
"379",2
"380",2
"381",1
"382",1
"383",1
"384",1
"385",1
"386",1
"387",9
"388",2
"389",2
"390",2
"391",9
"392",9
"393",2
"394",1
"395",1
"396",1
"397",2
"398",2
"399",2
"400",2
"401",2
"402",1
"403",2
"404",1
"405",2
"406",2
"407",2
"408",2
"409",2
"410",2
"411",2
"412",2
"413",2
"414",1
"415",1
"416",2
"417",2
"418",2
"419",2
"420",3
"421",2
"422",2
"423",2
"424",1
"425",2
"426",2
"427",2
"428",2
"429",2
"430",2
"431",9
"432",1
"433",2
"434",2
"435",1
"436",5
"437",5
"438",3
"439",3
"440",1
"441",4
"442",4
"443",4
"444",1
"445",5
"446",2
"447",2
"448",5
"449",2
"450",5
"451",4
"452",5
"453",2
"454",1
"455",1
"456",5
"457",1
"458",1
"459",1
"460",2
"461",2
"462",1
"463",1
"464",1
"465",5
"466",5
"467",2
"468",1
"469",1
"470",1
"471",2
"472",1
"473",1
"474",1
"475",1
"476",1
"477",4
"478",1
"479",1
"480",1
"481",1
"482",1
"483",1
"484",4
"485",1
"486",1
"487",4
"488",1
"489",1
"490",1
"491",1
"492",1
"493",1
"494",1
"495",1
"496",2
"497",2
"498",1
"499",1
"500",1
"501",1
"502",1
"503",1
"504",1
"505",1
"506",3
"507",2
"508",1
"509",1
"510",1
"511",1
"512",1
"513",1
"514",1
"515",1
"516",1
"517",2
"518",1
"519",1
"520",1
"521",2
"522",2
"523",1
"524",2
"525",3
"526",1
"527",1
"528",1
"529",2
"530",2
"531",1
"532",1
"533",1
"534",2
"535",1
"536",1
"537",1
"538",2
"539",2
"540",2
"541",1
"542",2
"543",2
"544",2
"545",2
"546",1
"547",2
"548",2
"549",1
"550",1
"551",2
"552",2
"553",1
"554",1
"555",1
"556",1
"557",1
"558",2
"559",2
"560",2
"561",1
"562",8
"563",8
"564",5
"565",4
"566",5
"567",5
"568",5
"569",4
"570",5
"571",5
"572",4
"573",5
"574",5
"575",5
"576",5
"577",5
"578",4
"579",7
"580",5
"581",5
"582",7
"583",4
"584",7
"585",7
"586",5
"587",5
"588",6
"589",7
"590",4
"591",6
"592",7
"593",4
"594",5
"595",7
"596",7
"597",5
"598",7
"599",5
"600",5
"601",5
"602",5
"603",5
"604",5
"605",5
"606",4
"607",4
"608",6
"609",4
"610",6
"611",4
"612",5
"613",4
"614",5
"615",7
"616",5
"617",5
"618",4
"619",7
"620",4
"621",5
"622",7
"623",5
"624",4
"625",5
"626",4
"627",7
"628",5
"629",4
"630",4
"631",4
"632",5
"633",5
"634",4
"635",4
"636",4
"637",4
"638",5
"639",5
"640",4
"641",5
"642",5
"643",4
"644",4
"645",4
"646",4
"647",4
"648",4
"649",4
"650",5
"651",5
"652",5
"653",4
"654",4
"655",4
"656",5
"657",4
"658",5
"659",5
"660",5
"661",4
"662",5
"663",4
"664",5
"665",5
"666",5
"667",4
"668",4
"669",5
"670",4
"671",5
"672",5
"673",5
"674",3
"675",4
"676",2
"677",4
"678",3
"679",4
"680",3
"681",4
"682",4
"683",4
"684",5
"685",5
"686",4
"687",6
"688",4
"689",4
"690",4
"691",4
"692",4
"693",8
"694",8
"695",4
"696",4
"697",3
"698",4
"699",2
"700",4
"701",4
"702",5
"703",2
"704",5
"705",4
"706",4
"707",4
"708",5
"709",4
"710",4
"711",4
"712",5
"713",6
"714",5
"715",4
"716",4
"717",6
"718",4
"719",5
"720",6
"721",4
"722",4
"723",5
"724",4
"725",5
"726",4
"727",4
"728",7
"729",4
"730",5
"731",4
"732",4
"733",8
"734",5
"735",8
"736",4
"737",5
"738",4
"739",5
"740",4
"741",4
"742",4
"743",3
"744",3
"745",5
"746",4
"747",4
"748",4
"749",4
"750",4
"751",3
"752",4
"753",7
"754",5
"755",4
"756",3
"757",4
"758",4
"759",4
"760",8
"761",8
"762",3
"763",4
"764",4
"765",7
"766",5
"767",7
"768",4
"769",4
"770",5
"771",4
"772",5
"773",4
"774",5
"775",4
"776",6
"777",6
"778",9
"779",9
"780",5
"781",5
"782",5
"783",6
"784",5
"785",7
"786",5
"787",7
"788",8
"789",8
"790",7
"791",7
"792",6
"793",6
"794",1
"795",1
"796",7
"797",1
"798",1
"799",7
"800",7
"801",8
"802",5
"803",6
"804",7
"805",9
"806",6
"807",7
"808",7
"809",7
"810",7
"811",7
"812",6
"813",7
"814",7
"815",7
"816",7
"817",7
"818",7
"819",7
"820",6
"821",6
"822",7
"823",6
"824",8
"825",7
"826",8
"827",6
"828",6
"829",7
"830",6
"831",6
"832",6
"833",6
"834",6
"835",6
"836",6
"837",6
"838",6
"839",6
"840",6
"841",7
"842",6
"843",6
"844",6
"845",6
"846",7
"847",7
"848",9
"849",5
"850",6
"851",9
"852",6
"853",6
"854",6
"855",6
"856",6
"857",7
"858",7
"859",7
"860",6
"861",7
"862",7
"863",6
"864",6
"865",6
"866",6
"867",7
"868",7
"869",5
"870",6
"871",6
"872",6
"873",7
"874",7
"875",7
"876",7
"877",6
"878",5
"879",6
"880",6
"881",7
"882",6
"883",5
"884",7
"885",5
"886",7
"887",6
"888",7
"889",7
"890",7
"891",7
"892",7
"893",7
"894",9
"895",9
"896",8
"897",8
"898",7
"899",1
"900",5
"901",8
"902",5
"903",1
"904",8
"905",9
"906",9
"907",9
"908",9
"909",4
"910",4
"911",1
"912",8
"913",8
"914",9
"915",9
"916",3
"917",1
"918",9
"919",3
"920",3
"921",1
"922",9
"923",4
"924",4
"925",4
"926",1
"927",1
"928",9
"929",4
"930",4
"931",8
"932",9
"933",2
"934",8
"935",8
"936",9
"937",2
"938",1
"939",7
"940",3
"941",3
"942",3
"943",3
"944",1
"945",1
"946",4
"947",4
"948",9
"949",4
"950",4
"951",9
"952",3
"953",3
"954",2
"955",2
"956",5
"957",5
"958",1
"959",2
"960",4
"961",2
"962",4
"963",5
"964",3
"965",5
"966",3
"967",6
"968",5
"969",6
"970",1
"971",1
"972",6
"973",1
"974",1
"975",1
"976",4
"977",3
"978",2
"979",3
"980",2
"981",2
"982",3
"983",2
"984",2
"985",2
"986",3
"987",3
"988",2
"989",3
"990",2
"991",2
"992",2
"993",3
"994",3
"995",4
"996",4
"997",4
"998",3
"999",4
"1000",4
