"","x"
"515",8
"516",8
"517",8
"518",8
"519",8
"520",8
"521",6
"522",8
"523",7
"524",7
"525",1
"526",8
"527",8
"528",8
"529",8
"530",8
"531",8
"532",8
"533",2
"534",8
"535",8
"536",8
"537",7
"538",7
"539",6
"540",8
"541",8
"542",8
"543",8
"544",8
"545",8
"546",8
"547",8
"548",7
"549",7
"550",8
"551",8
"552",8
"553",8
"554",8
"555",8
"556",8
"557",1
"558",8
"559",8
"560",8
"561",8
"562",8
"563",6
"564",7
"565",7
"566",8
"567",8
"568",8
"569",8
"570",6
"571",1
"572",7
"573",8
"574",8
"575",8
"576",8
"577",8
"578",8
"579",8
"580",8
"581",8
"582",8
"583",8
"584",8
"585",8
"586",7
"587",8
"588",8
"589",8
"590",8
"591",8
"592",7
"593",7
"594",7
"595",7
"596",8
"597",8
"598",8
"599",8
"600",7
"601",8
"602",8
"603",8
"604",7
"605",8
"606",8
"607",8
"608",8
"609",7
"610",7
"611",7
"612",8
"613",8
"614",8
"615",8
"616",8
"617",7
"618",8
"619",8
"620",8
"621",7
"622",7
"623",7
"624",8
"625",8
"626",8
"627",8
"628",7
"629",7
"630",2
"631",8
"632",8
"633",8
"634",8
"635",7
"636",7
"637",8
"638",8
"639",8
"640",7
"641",8
"642",7
"643",7
"644",7
"645",7
"646",8
"647",8
"648",8
"649",9
"650",8
"651",8
"652",7
"653",8
"654",8
"655",8
"656",8
"657",9
"658",7
"659",8
"660",8
"661",7
"662",7
"663",7
"664",8
"665",8
"666",8
"667",2
"668",2
"669",8
"670",7
"671",2
"672",7
"673",8
"674",1
"675",2
"676",7
"677",8
"678",7
"679",2
"680",2
"681",7
"682",2
"683",7
"684",2
"685",2
"686",8
"687",2
"688",7
"689",2
"690",7
"691",7
"692",7
"693",7
"694",7
"695",7
"696",7
"697",7
"698",7
"699",7
"700",8
"701",7
"702",8
"703",8
"704",2
"705",7
"706",8
"707",8
"708",7
"709",8
"710",8
"711",2
"712",7
"713",7
"714",8
"715",7
"716",7
"717",7
"718",7
"719",7
"720",7
"721",7
"722",7
"723",8
"724",8
"725",2
"726",7
"727",8
"728",7
"729",7
"730",7
"731",8
"732",8
"733",8
"734",7
"735",7
"736",1
"737",7
"738",2
"739",7
"740",7
"741",7
"742",7
"743",1
"744",7
"745",7
"746",7
"747",1
"748",7
"749",1
"750",7
"751",7
"752",7
"753",8
"754",7
"755",2
"756",8
"757",1
"758",7
"759",7
"760",7
"761",7
"762",7
"763",7
"764",7
"765",7
"766",7
"767",7
"768",7
"769",8
"770",7
"771",7
"772",7
"773",8
"774",7
"775",8
"776",8
"777",7
"778",7
"779",7
"780",7
"781",7
"782",9
"783",8
"784",7
"785",1
"786",1
"787",2
"788",1
"789",1
"790",1
"791",1
"792",2
"793",2
"794",2
"795",1
"796",1
"797",1
"798",1
"799",2
"800",1
"801",1
"802",1
"803",2
"804",1
"805",2
"806",1
"807",3
"808",1
"809",2
"810",1
"811",1
"812",1
"813",2
"814",1
"815",1
"816",1
"817",1
"818",1
"819",1
"820",2
"821",2
"822",1
"823",1
"824",2
"825",1
"826",2
"827",1
"828",1
"829",2
"830",2
"831",1
"832",2
"833",1
"834",1
"835",1
"836",2
"837",2
"838",1
"839",2
"840",2
"841",1
"842",1
"843",2
"844",2
"845",1
"846",2
"847",2
"848",1
"849",1
"850",2
"851",2
"852",2
"853",2
"854",1
"855",2
"856",2
"857",2
"858",1
"859",5
"860",1
"861",5
"862",2
"863",5
"864",5
"865",5
"866",5
"867",1
"868",5
"869",2
"870",2
"871",2
"872",2
"873",1
"874",2
"875",2
"876",2
"877",1
"878",2
"879",1
"880",2
"881",1
"882",3
"883",1
"884",1
"885",1
"886",1
"887",2
"888",2
"889",1
"890",2
"891",4
"892",2
"893",1
"894",1
"895",4
"896",4
"897",1
"898",4
"899",4
"900",2
"901",2
"902",2
"903",2
"904",4
"905",2
"906",2
"907",1
"908",2
"909",2
"910",3
"911",2
"912",4
"913",1
"914",1
"915",2
"916",1
"917",4
"918",2
"919",2
"920",4
"921",2
"922",2
"923",2
"924",2
"925",4
"926",2
"927",5
"928",2
"929",2
"930",4
"931",2
"932",1
"933",2
"934",2
"935",2
"936",2
"937",2
"938",2
"939",2
"940",1
"941",1
"942",1
"943",4
"944",2
"945",1
"946",2
"947",5
"948",2
"949",3
"950",3
"951",3
"952",2
"953",1
"954",2
"955",3
"956",5
"957",2
"958",1
"959",2
"960",2
"961",4
"962",2
"963",2
"964",2
"965",2
"966",2
"967",4
"968",2
"969",2
"970",3
"971",1
"972",2
"973",5
"974",4
"975",1
"976",5
"977",1
"978",5
"979",2
"980",2
"981",2
"982",3
"983",5
"984",4
"985",1
"986",3
"987",1
"988",4
"989",4
"990",2
"991",1
"992",2
"993",4
"994",4
"995",5
"996",4
"997",5
"998",4
"999",5
"1000",5
