"","x"
"310",1
"311",8
"312",8
"313",8
"314",8
"315",4
"316",5
"317",1
"318",1
"319",1
"320",1
"321",8
"322",8
"323",8
"324",8
"325",8
"326",8
"327",8
"328",8
"329",8
"330",8
"331",2
"332",5
"333",5
"334",5
"335",1
"336",1
"337",1
"338",1
"339",1
"340",1
"341",1
"342",1
"343",1
"344",8
"345",8
"346",8
"347",8
"348",8
"349",8
"350",4
"351",5
"352",5
"353",5
"354",5
"355",1
"356",1
"357",1
"358",1
"359",1
"360",1
"361",1
"362",1
"363",1
"364",8
"365",8
"366",8
"367",8
"368",1
"369",1
"370",1
"371",1
"372",1
"373",1
"374",1
"375",1
"376",8
"377",8
"378",8
"379",4
"380",8
"381",2
"382",2
"383",6
"384",5
"385",5
"386",1
"387",1
"388",1
"389",1
"390",1
"391",1
"392",8
"393",8
"394",8
"395",8
"396",8
"397",8
"398",2
"399",5
"400",5
"401",5
"402",1
"403",1
"404",1
"405",1
"406",1
"407",1
"408",1
"409",1
"410",1
"411",8
"412",4
"413",4
"414",2
"415",5
"416",5
"417",5
"418",5
"419",5
"420",5
"421",5
"422",5
"423",5
"424",1
"425",1
"426",1
"427",1
"428",1
"429",1
"430",1
"431",1
"432",1
"433",1
"434",8
"435",8
"436",8
"437",8
"438",4
"439",4
"440",4
"441",4
"442",4
"443",4
"444",5
"445",5
"446",5
"447",5
"448",5
"449",5
"450",5
"451",5
"452",5
"453",5
"454",1
"455",1
"456",1
"457",1
"458",1
"459",1
"460",1
"461",1
"462",1
"463",1
"464",4
"465",4
"466",4
"467",8
"468",8
"469",8
"470",6
"471",5
"472",5
"473",5
"474",5
"475",5
"476",5
"477",5
"478",5
"479",5
"480",5
"481",1
"482",1
"483",1
"484",1
"485",1
"486",1
"487",1
"488",1
"489",1
"490",1
"491",8
"492",4
"493",4
"494",4
"495",8
"496",8
"497",8
"498",5
"499",5
"500",5
"501",5
"502",5
"503",5
"504",5
"505",5
"506",5
"507",5
"508",5
"509",1
"510",1
"511",1
"512",1
"513",1
"514",1
"515",1
"516",1
"517",4
"518",8
"519",5
"520",5
"521",5
"522",5
"523",5
"524",5
"525",5
"526",5
"527",5
"528",1
"529",1
"530",1
"531",1
"532",1
"533",1
"534",1
"535",1
"536",1
"537",8
"538",4
"539",4
"540",4
"541",8
"542",8
"543",5
"544",5
"545",5
"546",5
"547",5
"548",5
"549",5
"550",5
"551",1
"552",1
"553",1
"554",1
"555",1
"556",1
"557",1
"558",1
"559",8
"560",4
"561",8
"562",5
"563",5
"564",5
"565",5
"566",5
"567",5
"568",1
"569",1
"570",1
"571",1
"572",1
"573",1
"574",1
"575",1
"576",1
"577",5
"578",5
"579",5
"580",5
"581",5
"582",5
"583",5
"584",5
"585",5
"586",5
"587",1
"588",1
"589",1
"590",1
"591",1
"592",1
"593",1
"594",1
"595",1
"596",1
"597",4
"598",4
"599",5
"600",5
"601",5
"602",5
"603",5
"604",5
"605",5
"606",5
"607",5
"608",5
"609",5
"610",1
"611",1
"612",1
"613",1
"614",1
"615",1
"616",1
"617",1
"618",1
"619",1
"620",8
"621",8
"622",5
"623",5
"624",5
"625",5
"626",5
"627",5
"628",5
"629",1
"630",1
"631",1
"632",1
"633",1
"634",1
"635",1
"636",1
"637",1
"638",4
"639",4
"640",8
"641",8
"642",5
"643",5
"644",5
"645",5
"646",5
"647",1
"648",1
"649",1
"650",1
"651",1
"652",1
"653",8
"654",4
"655",8
"656",1
"657",5
"658",5
"659",5
"660",5
"661",1
"662",1
"663",1
"664",5
"665",5
"666",5
"667",1
"668",1
"669",1
"670",1
"671",8
"672",4
"673",5
"674",5
"675",5
"676",1
"677",1
"678",1
"679",1
"680",8
"681",8
"682",4
"683",4
"684",5
"685",5
"686",5
"687",1
"688",1
"689",1
"690",1
"691",1
"692",8
"693",8
"694",8
"695",4
"696",1
"697",5
"698",5
"699",5
"700",5
"701",5
"702",5
"703",1
"704",1
"705",1
"706",1
"707",8
"708",8
"709",8
"710",8
"711",2
"712",6
"713",6
"714",6
"715",6
"716",6
"717",2
"718",2
"719",2
"720",2
"721",2
"722",2
"723",9
"724",9
"725",9
"726",9
"727",9
"728",5
"729",5
"730",5
"731",5
"732",5
"733",5
"734",6
"735",6
"736",6
"737",6
"738",6
"739",6
"740",6
"741",2
"742",2
"743",2
"744",2
"745",2
"746",9
"747",9
"748",9
"749",9
"750",9
"751",9
"752",9
"753",5
"754",5
"755",5
"756",5
"757",6
"758",6
"759",6
"760",6
"761",6
"762",6
"763",6
"764",6
"765",2
"766",2
"767",2
"768",2
"769",9
"770",9
"771",9
"772",5
"773",5
"774",5
"775",5
"776",5
"777",5
"778",6
"779",6
"780",6
"781",6
"782",6
"783",6
"784",6
"785",2
"786",2
"787",2
"788",2
"789",2
"790",2
"791",2
"792",2
"793",2
"794",2
"795",9
"796",9
"797",9
"798",5
"799",5
"800",5
"801",5
"802",5
"803",5
"804",5
"805",5
"806",2
"807",6
"808",6
"809",6
"810",6
"811",6
"812",6
"813",2
"814",2
"815",2
"816",2
"817",2
"818",2
"819",2
"820",2
"821",2
"822",2
"823",2
"824",2
"825",2
"826",2
"827",2
"828",2
"829",9
"830",9
"831",9
"832",5
"833",5
"834",5
"835",5
"836",5
"837",5
"838",5
"839",2
"840",2
"841",6
"842",6
"843",6
"844",6
"845",6
"846",2
"847",2
"848",2
"849",2
"850",2
"851",2
"852",2
"853",2
"854",2
"855",2
"856",2
"857",2
"858",2
"859",2
"860",2
"861",2
"862",9
"863",9
"864",9
"865",5
"866",5
"867",5
"868",5
"869",5
"870",5
"871",9
"872",2
"873",2
"874",2
"875",2
"876",6
"877",6
"878",6
"879",6
"880",6
"881",6
"882",2
"883",2
"884",2
"885",2
"886",2
"887",2
"888",2
"889",2
"890",2
"891",2
"892",2
"893",2
"894",2
"895",2
"896",2
"897",2
"898",2
"899",9
"900",9
"901",9
"902",9
"903",9
"904",5
"905",5
"906",5
"907",5
"908",9
"909",3
"910",2
"911",2
"912",2
"913",2
"914",6
"915",6
"916",6
"917",6
"918",6
"919",6
"920",6
"921",6
"922",2
"923",2
"924",2
"925",2
"926",2
"927",2
"928",2
"929",2
"930",2
"931",2
"932",2
"933",2
"934",2
"935",9
"936",9
"937",9
"938",9
"939",9
"940",9
"941",9
"942",9
"943",9
"944",9
"945",9
"946",9
"947",5
"948",5
"949",5
"950",5
"951",5
"952",9
"953",9
"954",2
"955",2
"956",2
"957",2
"958",6
"959",6
"960",6
"961",6
"962",6
"963",2
"964",2
"965",2
"966",2
"967",2
"968",2
"969",2
"970",2
"971",2
"972",2
"973",2
"974",2
"975",2
"976",9
"977",9
"978",9
"979",9
"980",9
"981",9
"982",9
"983",9
"984",9
"985",9
"986",9
"987",2
"988",2
"989",2
"990",2
"991",2
"992",6
"993",2
"994",2
"995",2
"996",2
"997",2
"998",2
"999",2
"1000",2
"1001",2
"1002",2
"1003",2
"1004",2
"1005",9
"1006",9
"1007",9
"1008",9
"1009",9
"1010",9
"1011",9
"1012",5
"1013",5
"1014",2
"1015",2
"1016",2
"1017",2
"1018",2
"1019",2
"1020",2
"1021",2
"1022",2
"1023",2
"1024",2
"1025",2
"1026",2
"1027",2
"1028",2
"1029",2
"1030",2
"1031",2
"1032",9
"1033",9
"1034",9
"1035",9
"1036",9
"1037",9
"1038",9
"1039",9
"1040",9
"1041",5
"1042",2
"1043",2
"1044",2
"1045",2
"1046",2
"1047",2
"1048",2
"1049",2
"1050",2
"1051",2
"1052",2
"1053",2
"1054",2
"1055",2
"1056",9
"1057",9
"1058",9
"1059",9
"1060",2
"1061",2
"1062",2
"1063",2
"1064",2
"1065",2
"1066",6
"1067",2
"1068",2
"1069",2
"1070",2
"1071",2
"1072",2
"1073",2
"1074",2
"1075",2
"1076",9
"1077",9
"1078",9
"1079",9
"1080",9
"1081",5
"1082",5
"1083",3
"1084",2
"1085",2
"1086",2
"1087",2
"1088",2
"1089",2
"1090",2
"1091",2
"1092",2
"1093",2
"1094",2
"1095",2
"1096",2
"1097",2
"1098",2
"1099",2
"1100",9
"1101",9
"1102",9
"1103",2
"1104",2
"1105",2
"1106",2
"1107",2
"1108",2
"1109",2
"1110",6
"1111",2
"1112",2
"1113",2
"1114",2
"1115",2
"1116",2
"1117",2
"1118",2
"1119",2
"1120",2
"1121",9
"1122",9
"1123",9
"1124",9
"1125",2
"1126",2
"1127",6
"1128",6
"1129",6
"1130",6
"1131",2
"1132",2
"1133",2
"1134",2
"1135",2
"1136",2
"1137",2
"1138",2
"1139",2
"1140",2
"1141",2
"1142",2
"1143",2
"1144",9
"1145",9
"1146",5
"1147",5
"1148",5
"1149",9
"1150",2
"1151",2
"1152",2
"1153",6
"1154",6
"1155",6
"1156",6
"1157",2
"1158",2
"1159",2
"1160",2
"1161",2
"1162",2
"1163",2
"1164",2
"1165",9
"1166",9
"1167",9
"1168",2
"1169",2
"1170",2
"1171",2
"1172",2
"1173",6
"1174",6
"1175",6
"1176",6
"1177",6
"1178",2
"1179",2
"1180",2
"1181",2
"1182",2
"1183",2
"1184",2
"1185",2
"1186",9
"1187",9
"1188",9
"1189",7
"1190",2
"1191",2
"1192",2
"1193",2
"1194",2
"1195",2
"1196",2
"1197",6
"1198",6
"1199",6
"1200",6
"1201",6
"1202",6
"1203",2
"1204",2
"1205",2
"1206",2
"1207",9
"1208",9
"1209",5
"1210",9
"1211",2
"1212",2
"1213",2
"1214",2
"1215",2
"1216",2
"1217",2
"1218",6
"1219",6
"1220",6
"1221",6
"1222",6
"1223",6
"1224",2
"1225",2
"1226",2
"1227",2
"1228",2
"1229",2
"1230",2
"1231",2
"1232",2
"1233",9
"1234",9
"1235",9
"1236",9
"1237",9
"1238",9
"1239",6
"1240",9
"1241",2
"1242",2
"1243",2
"1244",2
"1245",2
"1246",2
"1247",2
"1248",2
"1249",6
"1250",6
"1251",6
"1252",6
"1253",6
"1254",6
"1255",6
"1256",2
"1257",2
"1258",2
"1259",2
"1260",2
"1261",2
"1262",9
"1263",9
"1264",9
"1265",5
"1266",7
"1267",9
"1268",9
"1269",9
"1270",2
"1271",2
"1272",2
"1273",2
"1274",2
"1275",2
"1276",2
"1277",2
"1278",2
"1279",2
"1280",2
"1281",2
"1282",6
"1283",6
"1284",6
"1285",6
"1286",6
"1287",6
"1288",6
"1289",2
"1290",2
"1291",2
"1292",2
"1293",2
"1294",2
"1295",2
"1296",9
"1297",9
"1298",9
"1299",9
"1300",9
"1301",9
"1302",2
"1303",2
"1304",2
"1305",2
"1306",2
"1307",2
"1308",2
"1309",2
"1310",6
"1311",6
"1312",6
"1313",6
"1314",6
"1315",6
"1316",6
"1317",6
"1318",2
"1319",2
"1320",2
"1321",2
"1322",9
"1323",9
"1324",9
"1325",9
"1326",9
"1327",10
"1328",3
"1329",3
"1330",3
"1331",3
"1332",3
"1333",3
"1334",7
"1335",7
"1336",7
"1337",7
"1338",7
"1339",7
"1340",7
"1341",7
"1342",7
"1343",7
"1344",7
"1345",3
"1346",3
"1347",3
"1348",10
"1349",10
"1350",10
"1351",6
"1352",10
"1353",10
"1354",10
"1355",10
"1356",3
"1357",3
"1358",3
"1359",3
"1360",3
"1361",3
"1362",3
"1363",3
"1364",7
"1365",7
"1366",7
"1367",7
"1368",7
"1369",7
"1370",7
"1371",7
"1372",7
"1373",7
"1374",3
"1375",3
"1376",3
"1377",3
"1378",10
"1379",10
"1380",10
"1381",10
"1382",7
"1383",10
"1384",10
"1385",10
"1386",3
"1387",3
"1388",3
"1389",3
"1390",3
"1391",3
"1392",3
"1393",3
"1394",7
"1395",7
"1396",7
"1397",7
"1398",7
"1399",7
"1400",7
"1401",7
"1402",7
"1403",7
"1404",7
"1405",7
"1406",7
"1407",7
"1408",7
"1409",3
"1410",3
"1411",3
"1412",3
"1413",3
"1414",3
"1415",3
"1416",3
"1417",10
"1418",10
"1419",10
"1420",6
"1421",10
"1422",10
"1423",10
"1424",3
"1425",3
"1426",3
"1427",3
"1428",3
"1429",3
"1430",3
"1431",3
"1432",3
"1433",3
"1434",3
"1435",7
"1436",7
"1437",7
"1438",7
"1439",7
"1440",7
"1441",7
"1442",7
"1443",7
"1444",7
"1445",7
"1446",7
"1447",3
"1448",3
"1449",3
"1450",3
"1451",3
"1452",3
"1453",3
"1454",3
"1455",10
"1456",10
"1457",10
"1458",10
"1459",10
"1460",6
"1461",6
"1462",6
"1463",6
"1464",7
"1465",7
"1466",7
"1467",3
"1468",3
"1469",3
"1470",3
"1471",3
"1472",3
"1473",3
"1474",3
"1475",7
"1476",7
"1477",7
"1478",7
"1479",7
"1480",7
"1481",7
"1482",7
"1483",7
"1484",7
"1485",3
"1486",3
"1487",3
"1488",3
"1489",3
"1490",3
"1491",3
"1492",3
"1493",3
"1494",10
"1495",10
"1496",6
"1497",6
"1498",6
"1499",7
"1500",7
"1501",7
"1502",10
"1503",10
"1504",3
"1505",3
"1506",3
"1507",3
"1508",3
"1509",3
"1510",3
"1511",3
"1512",7
"1513",7
"1514",7
"1515",7
"1516",7
"1517",7
"1518",3
"1519",3
"1520",3
"1521",3
"1522",3
"1523",3
"1524",10
"1525",10
"1526",10
"1527",6
"1528",6
"1529",10
"1530",7
"1531",7
"1532",7
"1533",7
"1534",7
"1535",10
"1536",10
"1537",10
"1538",10
"1539",3
"1540",3
"1541",3
"1542",3
"1543",3
"1544",3
"1545",3
"1546",3
"1547",3
"1548",7
"1549",7
"1550",7
"1551",7
"1552",7
"1553",7
"1554",7
"1555",7
"1556",7
"1557",7
"1558",7
"1559",7
"1560",7
"1561",3
"1562",3
"1563",3
"1564",3
"1565",3
"1566",10
"1567",10
"1568",10
"1569",10
"1570",6
"1571",6
"1572",6
"1573",6
"1574",4
"1575",7
"1576",7
"1577",7
"1578",7
"1579",7
"1580",10
"1581",10
"1582",10
"1583",3
"1584",3
"1585",3
"1586",3
"1587",3
"1588",3
"1589",3
"1590",3
"1591",3
"1592",3
"1593",3
"1594",7
"1595",7
"1596",7
"1597",7
"1598",7
"1599",7
"1600",7
"1601",7
"1602",7
"1603",3
"1604",3
"1605",3
"1606",3
"1607",3
"1608",3
"1609",3
"1610",10
"1611",10
"1612",10
"1613",10
"1614",10
"1615",10
"1616",6
"1617",6
"1618",6
"1619",6
"1620",6
"1621",6
"1622",4
"1623",7
"1624",7
"1625",7
"1626",7
"1627",10
"1628",10
"1629",10
"1630",3
"1631",3
"1632",3
"1633",3
"1634",3
"1635",3
"1636",3
"1637",3
"1638",3
"1639",3
"1640",3
"1641",3
"1642",3
"1643",7
"1644",7
"1645",7
"1646",7
"1647",7
"1648",7
"1649",7
"1650",7
"1651",3
"1652",3
"1653",3
"1654",3
"1655",3
"1656",3
"1657",3
"1658",3
"1659",10
"1660",10
"1661",10
"1662",10
"1663",10
"1664",10
"1665",6
"1666",6
"1667",6
"1668",6
"1669",6
"1670",7
"1671",7
"1672",7
"1673",7
"1674",7
"1675",7
"1676",10
"1677",10
"1678",10
"1679",3
"1680",3
"1681",3
"1682",3
"1683",3
"1684",3
"1685",3
"1686",3
"1687",3
"1688",3
"1689",3
"1690",3
"1691",3
"1692",7
"1693",7
"1694",7
"1695",7
"1696",7
"1697",7
"1698",3
"1699",3
"1700",3
"1701",3
"1702",3
"1703",10
"1704",10
"1705",10
"1706",6
"1707",6
"1708",6
"1709",6
"1710",6
"1711",6
"1712",10
"1713",7
"1714",7
"1715",7
"1716",7
"1717",10
"1718",10
"1719",10
"1720",10
"1721",3
"1722",3
"1723",3
"1724",3
"1725",3
"1726",3
"1727",3
"1728",3
"1729",3
"1730",3
"1731",3
"1732",3
"1733",7
"1734",7
"1735",7
"1736",7
"1737",3
"1738",3
"1739",3
"1740",10
"1741",10
"1742",10
"1743",10
"1744",10
"1745",6
"1746",6
"1747",6
"1748",6
"1749",6
"1750",6
"1751",6
"1752",4
"1753",4
"1754",8
"1755",7
"1756",7
"1757",7
"1758",7
"1759",10
"1760",10
"1761",3
"1762",3
"1763",3
"1764",3
"1765",3
"1766",3
"1767",3
"1768",3
"1769",3
"1770",3
"1771",3
"1772",3
"1773",7
"1774",7
"1775",7
"1776",7
"1777",7
"1778",7
"1779",3
"1780",3
"1781",3
"1782",3
"1783",3
"1784",10
"1785",10
"1786",10
"1787",10
"1788",6
"1789",6
"1790",6
"1791",6
"1792",6
"1793",10
"1794",10
"1795",7
"1796",7
"1797",7
"1798",7
"1799",10
"1800",10
"1801",10
"1802",10
"1803",3
"1804",3
"1805",3
"1806",3
"1807",3
"1808",3
"1809",3
"1810",3
"1811",3
"1812",3
"1813",7
"1814",7
"1815",7
"1816",3
"1817",3
"1818",3
"1819",3
"1820",3
"1821",10
"1822",10
"1823",10
"1824",6
"1825",6
"1826",6
"1827",6
"1828",6
"1829",6
"1830",10
"1831",7
"1832",7
"1833",7
"1834",7
"1835",7
"1836",10
"1837",10
"1838",10
"1839",10
"1840",3
"1841",3
"1842",3
"1843",3
"1844",3
"1845",3
"1846",3
"1847",3
"1848",3
"1849",3
"1850",7
"1851",7
"1852",7
"1853",7
"1854",7
"1855",7
"1856",7
"1857",3
"1858",3
"1859",3
"1860",3
"1861",3
"1862",3
"1863",10
"1864",10
"1865",10
"1866",10
"1867",6
"1868",6
"1869",7
"1870",7
"1871",7
"1872",7
"1873",7
"1874",7
"1875",10
"1876",10
"1877",10
"1878",10
"1879",10
"1880",10
"1881",10
"1882",3
"1883",3
"1884",3
"1885",3
"1886",3
"1887",3
"1888",3
"1889",3
"1890",3
"1891",3
"1892",3
"1893",3
"1894",3
"1895",7
"1896",7
"1897",7
"1898",7
"1899",7
"1900",7
"1901",7
"1902",3
"1903",3
"1904",3
"1905",3
"1906",10
"1907",10
"1908",10
"1909",6
"1910",6
"1911",6
"1912",6
"1913",6
"1914",10
"1915",2
"1916",2
"1917",2
"1918",7
"1919",10
"1920",10
"1921",10
"1922",10
"1923",3
"1924",3
"1925",3
"1926",3
"1927",3
"1928",3
"1929",3
"1930",3
"1931",3
"1932",3
"1933",3
"1934",3
"1935",3
"1936",3
"1937",7
"1938",7
"1939",3
"1940",3
"1941",3
"1942",10
"1943",10
"1944",6
"1945",6
"1946",10
"1947",4
"1948",6
"1949",2
"1950",7
"1951",7
"1952",7
"1953",7
"1954",10
"1955",10
"1956",10
"1957",3
"1958",3
"1959",3
"1960",3
"1961",3
"1962",3
"1963",3
"1964",3
"1965",3
"1966",3
"1967",7
"1968",7
"1969",7
"1970",7
"1971",3
"1972",3
"1973",3
"1974",3
"1975",3
"1976",3
"1977",10
"1978",10
"1979",6
"1980",6
"1981",6
"1982",6
"1983",6
"1984",8
"1985",2
"1986",2
"1987",2
"1988",2
"1989",7
"1990",10
"1991",10
"1992",10
"1993",10
"1994",10
"1995",10
"1996",10
"1997",3
"1998",3
"1999",3
"2000",3
"2001",3
"2002",3
"2003",3
"2004",3
"2005",3
"2006",3
"2007",3
"2008",7
"2009",7
"2010",7
"2011",7
"2012",7
"2013",7
"2014",3
"2015",3
"2016",3
"2017",3
"2018",3
"2019",10
"2020",10
"2021",6
"2022",6
"2023",6
"2024",6
"2025",6
"2026",2
"2027",2
"2028",2
"2029",7
"2030",10
"2031",10
"2032",10
"2033",3
"2034",3
"2035",3
"2036",3
"2037",3
"2038",3
"2039",3
"2040",3
"2041",3
"2042",3
"2043",3
"2044",3
"2045",3
"2046",7
"2047",7
"2048",7
"2049",7
"2050",3
"2051",10
"2052",10
"2053",10
"2054",10
"2055",6
"2056",6
"2057",10
"2058",6
"2059",6
"2060",2
"2061",2
"2062",2
"2063",2
"2064",2
"2065",7
"2066",7
"2067",7
"2068",7
"2069",10
"2070",10
"2071",10
"2072",10
"2073",3
"2074",3
"2075",3
"2076",3
"2077",3
"2078",3
"2079",3
"2080",3
"2081",3
"2082",3
"2083",3
"2084",3
"2085",3
"2086",3
"2087",7
"2088",7
"2089",7
"2090",3
"2091",10
"2092",2
"2093",2
"2094",2
"2095",7
"2096",7
"2097",10
"2098",10
"2099",10
"2100",10
"2101",10
"2102",3
"2103",3
"2104",3
"2105",3
"2106",3
"2107",3
"2108",3
"2109",3
"2110",3
"2111",3
"2112",3
"2113",3
"2114",3
"2115",3
"2116",3
"2117",3
"2118",3
"2119",7
"2120",7
"2121",10
"2122",10
"2123",10
"2124",10
"2125",10
"2126",4
"2127",2
"2128",2
"2129",2
"2130",7
"2131",10
"2132",10
"2133",10
"2134",10
"2135",3
"2136",3
"2137",3
"2138",3
"2139",3
"2140",3
"2141",3
"2142",3
"2143",3
"2144",3
"2145",3
"2146",3
"2147",3
"2148",3
"2149",7
"2150",7
"2151",7
"2152",7
"2153",10
"2154",10
"2155",10
"2156",6
"2157",2
"2158",2
"2159",2
"2160",7
"2161",7
"2162",10
"2163",10
"2164",10
"2165",3
"2166",3
"2167",3
"2168",3
"2169",3
"2170",3
"2171",3
"2172",3
"2173",3
"2174",3
"2175",3
"2176",3
"2177",3
"2178",3
"2179",3
"2180",7
"2181",7
"2182",7
"2183",10
"2184",10
"2185",10
"2186",10
"2187",10
"2188",3
"2189",8
"2190",1
"2191",1
"2192",1
"2193",1
"2194",1
"2195",1
"2196",4
"2197",4
"2198",4
"2199",4
"2200",4
"2201",4
"2202",4
"2203",4
"2204",4
"2205",4
"2206",4
"2207",4
"2208",4
"2209",4
"2210",4
"2211",4
"2212",8
"2213",8
"2214",8
"2215",1
"2216",1
"2217",1
"2218",3
"2219",3
"2220",3
"2221",8
"2222",1
"2223",1
"2224",1
"2225",1
"2226",1
"2227",4
"2228",4
"2229",4
"2230",4
"2231",4
"2232",4
"2233",4
"2234",4
"2235",4
"2236",4
"2237",4
"2238",4
"2239",8
"2240",1
"2241",1
"2242",3
"2243",3
"2244",1
"2245",1
"2246",1
"2247",1
"2248",4
"2249",4
"2250",4
"2251",4
"2252",4
"2253",4
"2254",4
"2255",4
"2256",4
"2257",4
"2258",4
"2259",8
"2260",8
"2261",1
"2262",1
"2263",1
"2264",7
"2265",3
"2266",3
"2267",3
"2268",3
"2269",8
"2270",1
"2271",1
"2272",1
"2273",1
"2274",1
"2275",4
"2276",4
"2277",4
"2278",4
"2279",4
"2280",4
"2281",4
"2282",4
"2283",4
"2284",4
"2285",4
"2286",1
"2287",1
"2288",1
"2289",1
"2290",5
"2291",3
"2292",3
"2293",3
"2294",8
"2295",8
"2296",1
"2297",1
"2298",1
"2299",1
"2300",1
"2301",1
"2302",4
"2303",4
"2304",4
"2305",4
"2306",4
"2307",4
"2308",4
"2309",4
"2310",4
"2311",4
"2312",4
"2313",4
"2314",4
"2315",1
"2316",1
"2317",1
"2318",1
"2319",7
"2320",3
"2321",8
"2322",8
"2323",1
"2324",1
"2325",1
"2326",1
"2327",4
"2328",4
"2329",4
"2330",4
"2331",4
"2332",4
"2333",4
"2334",4
"2335",4
"2336",4
"2337",4
"2338",4
"2339",8
"2340",4
"2341",4
"2342",1
"2343",1
"2344",1
"2345",1
"2346",7
"2347",1
"2348",7
"2349",1
"2350",1
"2351",1
"2352",1
"2353",4
"2354",4
"2355",4
"2356",4
"2357",4
"2358",4
"2359",4
"2360",4
"2361",4
"2362",4
"2363",4
"2364",4
"2365",1
"2366",1
"2367",1
"2368",1
"2369",1
"2370",1
"2371",1
"2372",1
"2373",5
"2374",3
"2375",3
"2376",8
"2377",1
"2378",1
"2379",1
"2380",4
"2381",4
"2382",4
"2383",4
"2384",4
"2385",4
"2386",8
"2387",8
"2388",1
"2389",1
"2390",1
"2391",1
"2392",5
"2393",5
"2394",5
"2395",3
"2396",8
"2397",8
"2398",8
"2399",8
"2400",8
"2401",1
"2402",4
"2403",4
"2404",4
"2405",4
"2406",4
"2407",4
"2408",8
"2409",8
"2410",1
"2411",1
"2412",1
"2413",1
"2414",5
"2415",5
"2416",5
"2417",5
"2418",8
"2419",8
"2420",1
"2421",1
"2422",1
"2423",4
"2424",4
"2425",4
"2426",8
"2427",8
"2428",8
"2429",8
"2430",1
"2431",1
"2432",5
"2433",5
"2434",5
"2435",5
"2436",3
"2437",8
"2438",8
"2439",8
"2440",8
"2441",8
"2442",8
"2443",1
"2444",1
"2445",4
"2446",4
"2447",8
"2448",8
"2449",8
"2450",4
"2451",1
"2452",1
"2453",5
"2454",5
"2455",5
"2456",5
"2457",3
"2458",3
"2459",8
"2460",8
"2461",8
"2462",8
"2463",8
"2464",1
"2465",1
"2466",4
"2467",4
"2468",4
"2469",4
"2470",8
"2471",8
"2472",8
"2473",8
"2474",7
"2475",7
"2476",5
"2477",5
"2478",9
"2479",3
"2480",3
"2481",8
"2482",8
"2483",8
"2484",8
"2485",8
"2486",4
"2487",4
"2488",4
"2489",8
"2490",8
"2491",1
"2492",7
"2493",7
"2494",3
"2495",8
"2496",1
"2497",4
"2498",4
