"","x"
"230",5
"231",8
"232",4
"233",5
"234",3
"235",10
"236",10
"237",10
"238",6
"239",3
"240",4
"241",10
"242",3
"243",1
"244",5
"245",4
"246",6
"247",5
"248",4
"249",4
"250",3
"251",8
"252",4
"253",3
"254",6
"255",10
"256",3
"257",4
"258",1
"259",10
"260",2
"261",4
"262",10
"263",6
"264",8
"265",8
"266",5
"267",1
"268",8
"269",3
"270",4
"271",5
"272",10
"273",8
"274",1
"275",5
"276",1
"277",4
"278",6
"279",1
"280",3
"281",3
"282",1
"283",10
"284",6
"285",3
"286",4
"287",4
"288",1
"289",1
"290",10
"291",10
"292",3
"293",4
"294",4
"295",4
"296",4
"297",6
"298",1
"299",4
"300",10
"301",3
"302",9
"303",1
"304",3
"305",6
"306",4
"307",3
"308",3
"309",4
"310",3
"311",7
"312",3
"313",4
"314",1
"315",1
"316",4
"317",4
"318",3
"319",4
"320",1
"321",4
"322",10
"323",4
"324",5
"325",10
"326",4
"327",1
"328",10
"329",8
"330",10
"331",1
"332",1
"333",4
"334",10
"335",4
"336",4
"337",1
"338",1
"339",6
"340",3
"341",10
"342",3
"343",3
"344",3
"345",3
"346",3
"347",3
"348",5
"349",6
"350",1
"351",10
"352",9
"353",5
"354",10
"355",5
"356",5
"357",5
"358",5
"359",5
"360",5
"361",5
"362",5
"363",5
"364",5
"365",5
"366",5
"367",5
"368",5
"369",4
"370",4
"371",4
"372",4
"373",5
"374",5
"375",5
"376",5
"377",5
"378",5
"379",5
"380",5
"381",5
"382",5
"383",5
"384",5
"385",5
"386",5
"387",5
"388",3
"389",3
"390",3
"391",3
"392",3
"393",3
"394",3
"395",3
"396",3
"397",3
"398",3
"399",3
"400",3
"401",3
"402",3
"403",3
"404",3
"405",3
"406",3
"407",3
"408",3
"409",3
"410",3
"411",3
"412",3
"413",3
"414",4
"415",4
"416",4
"417",4
"418",4
"419",4
"420",4
"421",4
"422",4
"423",4
"424",4
"425",4
"426",4
"427",4
"428",4
"429",4
"430",4
"431",4
"432",4
"433",4
"434",4
"435",4
"436",4
"437",4
"438",5
"439",5
"440",5
"441",5
"442",5
"443",5
"444",5
"445",5
"446",5
"447",5
"448",5
"449",5
"450",5
"451",5
"452",5
"453",5
"454",5
"455",5
"456",5
"457",5
"458",3
"459",3
"460",3
"461",3
"462",3
"463",3
"464",3
"465",3
"466",3
"467",3
"468",3
"469",3
"470",3
"471",3
"472",5
"473",5
"474",5
"475",5
"476",5
"477",5
"478",5
"479",1
"480",1
"481",1
"482",1
"483",1
"484",1
"485",1
"486",1
"487",2
"488",2
"489",2
"490",2
"491",2
"492",2
"493",2
"494",2
"495",2
"496",2
"497",2
"498",3
"499",3
"500",3
"501",3
"502",3
"503",3
"504",3
"505",3
"506",10
"507",10
"508",10
"509",10
"510",10
"511",10
"512",10
"513",1
"514",1
"515",1
"516",1
"517",1
"518",1
"519",1
"520",1
"521",1
"522",1
"523",3
"524",3
"525",3
"526",3
"527",3
"528",3
"529",3
"530",3
"531",3
"532",1
"533",1
"534",10
"535",1
"536",1
"537",1
"538",1
"539",10
"540",10
"541",10
"542",10
"543",10
"544",10
"545",10
"546",10
"547",9
"548",9
"549",9
"550",9
"551",9
"552",9
"553",9
"554",9
"555",9
"556",10
"557",10
"558",10
"559",10
"560",10
"561",10
"562",10
"563",10
"564",10
"565",10
"566",10
"567",10
"568",10
"569",10
"570",8
"571",8
"572",8
"573",8
"574",8
"575",8
"576",8
"577",8
"578",6
"579",6
"580",6
"581",8
"582",8
"583",8
"584",8
"585",8
"586",8
"587",8
"588",8
"589",8
"590",8
"591",8
"592",8
"593",8
"594",6
"595",6
"596",6
"597",6
"598",6
"599",6
"600",6
"601",6
"602",6
"603",6
"604",6
"605",7
"606",7
"607",7
"608",7
"609",7
"610",6
"611",6
"612",6
"613",6
"614",6
"615",6
"616",4
"617",5
"618",5
"619",5
"620",5
"621",5
"622",5
"623",5
"624",5
"625",5
"626",5
"627",5
"628",5
"629",3
"630",4
"631",4
"632",4
"633",4
"634",4
"635",4
"636",4
"637",4
"638",4
"639",4
"640",4
"641",4
"642",4
"643",4
"644",4
"645",4
"646",4
"647",5
"648",5
"649",5
"650",5
"651",5
"652",5
"653",5
"654",5
"655",5
"656",5
"657",5
"658",5
"659",4
"660",4
"661",4
"662",4
"663",4
"664",4
"665",4
"666",4
"667",4
"668",4
"669",4
"670",4
"671",4
"672",4
"673",4
"674",4
"675",3
"676",3
"677",3
"678",3
"679",3
"680",3
"681",5
"682",5
"683",5
"684",5
"685",5
"686",5
"687",3
"688",4
"689",4
"690",4
"691",3
"692",3
"693",3
"694",3
"695",4
"696",4
"697",4
"698",4
"699",4
"700",4
"701",4
"702",3
"703",3
"704",3
"705",3
"706",3
"707",3
"708",2
"709",2
"710",2
