"","x"
"760",2
"761",9
"762",9
"763",2
"764",9
"765",5
"766",1
"767",6
"768",6
"769",2
"770",2
"771",2
"772",5
"773",1
"774",6
"775",6
"776",1
"777",2
"778",2
"779",6
"780",1
"781",1
"782",6
"783",6
"784",5
"785",2
"786",2
"787",2
"788",2
"789",2
"790",9
"791",3
"792",1
"793",1
"794",1
"795",1
"796",6
"797",6
"798",2
"799",2
"800",2
"801",9
"802",5
"803",6
"804",6
"805",2
"806",2
"807",1
"808",1
"809",1
"810",5
"811",2
"812",2
"813",9
"814",9
"815",6
"816",6
"817",1
"818",1
"819",6
"820",6
"821",2
"822",6
"823",6
"824",6
"825",3
"826",7
"827",1
"828",1
"829",2
"830",2
"831",9
"832",5
"833",5
"834",3
"835",3
"836",3
"837",3
"838",6
"839",1
"840",6
"841",9
"842",2
"843",9
"844",9
"845",9
"846",5
"847",5
"848",5
"849",3
"850",3
"851",3
"852",3
"853",3
"854",6
"855",1
"856",9
"857",9
"858",5
"859",5
"860",5
"861",3
"862",3
"863",3
"864",3
"865",1
"866",4
"867",2
"868",9
"869",9
"870",9
"871",9
"872",9
"873",9
"874",5
"875",5
"876",3
"877",3
"878",3
"879",7
"880",9
"881",9
"882",9
"883",9
"884",9
"885",9
"886",5
"887",5
"888",9
"889",9
"890",9
"891",9
"892",9
"893",6
"894",6
"895",3
"896",3
"897",7
"898",10
"899",9
"900",9
"901",9
"902",9
"903",9
"904",9
"905",9
"906",9
"907",9
"908",9
"909",3
"910",6
"911",6
"912",5
"913",5
"914",9
"915",9
"916",5
"917",9
"918",9
"919",9
"920",6
"921",3
"922",3
"923",2
"924",6
"925",1
"926",2
"927",9
"928",9
"929",9
"930",9
"931",6
"932",6
"933",3
"934",3
"935",3
"936",9
"937",5
"938",6
"939",3
"940",7
"941",9
"942",9
"943",9
"944",5
"945",3
"946",3
"947",6
"948",6
"949",6
"950",1
"951",6
"952",3
"953",3
"954",3
"955",10
"956",10
"957",6
"958",6
"959",6
"960",6
"961",6
"962",6
"963",7
"964",4
"965",4
"966",4
"967",3
"968",7
"969",7
"970",3
"971",3
"972",10
"973",10
"974",10
"975",6
"976",6
"977",7
"978",8
"979",7
"980",3
"981",10
"982",6
"983",6
"984",6
"985",3
"986",3
"987",3
"988",7
"989",7
"990",3
"991",3
"992",3
"993",10
"994",6
"995",6
"996",4
"997",8
"998",3
"999",3
"1000",7
"1001",7
"1002",7
"1003",6
"1004",2
"1005",2
"1006",6
"1007",3
"1008",3
"1009",3
"1010",3
"1011",10
"1012",10
"1013",6
"1014",6
"1015",6
"1016",3
"1017",3
"1018",2
"1019",3
"1020",3
"1021",3
"1022",10
"1023",10
"1024",6
"1025",6
"1026",7
"1027",3
"1028",3
"1029",7
"1030",7
"1031",2
"1032",7
"1033",2
"1034",3
"1035",3
"1036",3
"1037",3
"1038",3
"1039",10
"1040",10
"1041",6
"1042",6
"1043",6
"1044",3
"1045",3
"1046",3
"1047",3
"1048",7
"1049",2
"1050",2
"1051",3
"1052",3
"1053",3
"1054",3
"1055",6
"1056",6
"1057",7
"1058",7
"1059",4
"1060",3
"1061",3
"1062",3
"1063",3
"1064",3
"1065",3
"1066",3
"1067",7
"1068",7
"1069",7
"1070",7
"1071",2
"1072",7
"1073",6
"1074",3
"1075",3
"1076",3
"1077",3
"1078",3
"1079",3
"1080",6
"1081",7
"1082",8
"1083",3
"1084",3
"1085",3
"1086",3
"1087",3
"1088",3
"1089",3
"1090",2
"1091",7
"1092",7
"1093",7
"1094",7
"1095",9
"1096",3
"1097",3
"1098",6
"1099",6
"1100",6
"1101",6
"1102",6
"1103",7
"1104",3
"1105",3
"1106",2
"1107",7
"1108",7
"1109",10
"1110",10
"1111",6
"1112",6
"1113",3
"1114",3
"1115",2
"1116",7
"1117",7
"1118",7
"1119",7
"1120",7
"1121",7
"1122",3
"1123",10
"1124",6
"1125",6
"1126",4
"1127",3
"1128",3
"1129",3
"1130",7
"1131",2
"1132",7
"1133",7
"1134",7
"1135",7
"1136",7
"1137",7
"1138",6
"1139",6
"1140",6
"1141",8
"1142",3
"1143",3
"1144",3
"1145",3
"1146",2
"1147",2
"1148",2
"1149",7
"1150",7
"1151",7
"1152",10
"1153",6
"1154",6
"1155",6
"1156",7
"1157",3
"1158",3
"1159",3
"1160",3
"1161",7
"1162",2
"1163",2
"1164",7
"1165",7
"1166",7
"1167",6
"1168",6
"1169",7
"1170",7
"1171",4
"1172",3
"1173",3
"1174",3
"1175",3
"1176",3
"1177",3
"1178",7
"1179",2
"1180",2
"1181",2
"1182",2
"1183",10
"1184",4
"1185",4
"1186",4
"1187",4
"1188",3
"1189",3
"1190",3
"1191",7
"1192",7
"1193",7
"1194",2
"1195",2
"1196",10
"1197",3
"1198",10
"1199",7
"1200",7
"1201",4
"1202",4
"1203",4
"1204",4
"1205",4
"1206",3
"1207",3
"1208",3
"1209",7
"1210",7
"1211",7
"1212",2
"1213",2
"1214",2
"1215",5
"1216",10
"1217",4
"1218",4
"1219",4
"1220",4
"1221",4
"1222",4
"1223",3
"1224",3
"1225",3
"1226",7
"1227",7
"1228",2
"1229",2
"1230",6
"1231",7
"1232",4
"1233",4
"1234",4
"1235",4
"1236",4
"1237",4
"1238",4
"1239",8
"1240",3
"1241",7
"1242",7
"1243",7
"1244",2
"1245",2
"1246",10
"1247",6
"1248",7
"1249",7
"1250",4
"1251",4
"1252",4
"1253",4
"1254",4
"1255",4
"1256",4
"1257",4
"1258",4
"1259",4
"1260",8
"1261",7
"1262",10
"1263",7
"1264",7
"1265",4
"1266",4
"1267",4
"1268",4
"1269",4
"1270",4
"1271",4
"1272",4
"1273",4
"1274",4
"1275",4
"1276",7
"1277",6
"1278",7
"1279",7
"1280",4
"1281",4
"1282",4
"1283",4
"1284",4
"1285",4
"1286",4
"1287",4
"1288",4
"1289",4
"1290",4
"1291",7
"1292",2
"1293",6
"1294",6
"1295",7
"1296",4
"1297",4
"1298",4
"1299",4
"1300",4
"1301",4
"1302",4
"1303",4
"1304",4
"1305",4
"1306",4
"1307",4
"1308",3
"1309",3
"1310",10
"1311",7
"1312",7
"1313",7
"1314",7
"1315",4
"1316",4
"1317",4
"1318",4
"1319",4
"1320",4
"1321",4
"1322",4
"1323",4
"1324",4
"1325",4
"1326",4
"1327",4
"1328",4
"1329",8
"1330",3
"1331",7
"1332",2
"1333",8
"1334",7
"1335",7
"1336",4
"1337",4
"1338",4
"1339",4
"1340",4
"1341",4
"1342",4
"1343",4
"1344",4
"1345",4
"1346",4
"1347",4
"1348",4
"1349",4
"1350",4
"1351",4
"1352",4
"1353",4
"1354",7
"1355",2
"1356",4
"1357",1
"1358",8
"1359",7
"1360",8
"1361",8
"1362",8
"1363",5
"1364",5
"1365",5
"1366",5
"1367",5
"1368",5
"1369",5
"1370",5
"1371",5
"1372",5
"1373",5
"1374",5
"1375",5
"1376",5
"1377",5
"1378",5
"1379",5
"1380",8
"1381",9
"1382",4
"1383",1
"1384",8
"1385",8
"1386",8
"1387",7
"1388",7
"1389",8
"1390",8
"1391",8
"1392",8
"1393",5
"1394",5
"1395",5
"1396",5
"1397",5
"1398",5
"1399",5
"1400",5
"1401",5
"1402",5
"1403",5
"1404",5
"1405",5
"1406",5
"1407",5
"1408",5
"1409",5
"1410",5
"1411",4
"1412",3
"1413",4
"1414",8
"1415",8
"1416",7
"1417",7
"1418",7
"1419",8
"1420",8
"1421",8
"1422",5
"1423",5
"1424",5
"1425",5
"1426",5
"1427",5
"1428",5
"1429",5
"1430",5
"1431",5
"1432",5
"1433",5
"1434",5
"1435",5
"1436",4
"1437",4
"1438",1
"1439",1
"1440",8
"1441",8
"1442",8
"1443",7
"1444",7
"1445",8
"1446",8
"1447",5
"1448",5
"1449",5
"1450",5
"1451",5
"1452",5
"1453",5
"1454",5
"1455",5
"1456",5
"1457",5
"1458",5
"1459",5
"1460",5
"1461",5
"1462",5
"1463",5
"1464",1
"1465",1
"1466",8
"1467",5
"1468",5
"1469",5
"1470",5
"1471",5
"1472",5
"1473",5
"1474",5
"1475",5
"1476",5
"1477",5
"1478",4
"1479",3
"1480",3
"1481",7
"1482",1
"1483",1
"1484",1
"1485",1
"1486",8
"1487",8
"1488",5
"1489",5
"1490",5
"1491",5
"1492",5
"1493",5
"1494",5
"1495",5
"1496",5
"1497",5
"1498",8
"1499",8
"1500",8
"1501",5
"1502",5
"1503",5
"1504",5
"1505",5
"1506",5
"1507",5
"1508",5
"1509",5
"1510",5
"1511",5
"1512",5
"1513",5
"1514",9
"1515",8
"1516",3
"1517",1
"1518",1
"1519",7
"1520",8
"1521",8
"1522",5
"1523",5
"1524",5
"1525",5
"1526",5
"1527",5
"1528",5
"1529",5
"1530",5
"1531",5
"1532",5
"1533",5
"1534",5
"1535",5
"1536",1
"1537",1
"1538",1
"1539",7
"1540",7
"1541",8
"1542",8
"1543",8
"1544",5
"1545",5
"1546",5
"1547",5
"1548",5
"1549",5
"1550",5
"1551",5
"1552",5
"1553",5
"1554",5
"1555",5
"1556",5
"1557",5
"1558",5
"1559",4
"1560",1
"1561",7
"1562",7
"1563",8
"1564",8
"1565",8
"1566",8
"1567",8
"1568",8
"1569",8
"1570",8
"1571",8
"1572",5
"1573",5
"1574",5
"1575",5
"1576",5
"1577",5
"1578",5
"1579",5
"1580",5
"1581",5
"1582",5
"1583",5
"1584",5
"1585",5
"1586",3
"1587",7
"1588",7
"1589",8
"1590",8
"1591",8
"1592",8
"1593",8
"1594",8
"1595",8
"1596",8
"1597",8
"1598",5
"1599",5
"1600",5
"1601",5
"1602",5
"1603",5
"1604",5
"1605",5
"1606",5
"1607",5
"1608",5
"1609",1
"1610",7
"1611",7
"1612",7
"1613",7
"1614",8
"1615",8
"1616",8
"1617",8
"1618",8
"1619",8
"1620",8
"1621",5
"1622",5
"1623",5
"1624",5
"1625",5
"1626",5
"1627",5
"1628",5
"1629",5
"1630",5
"1631",5
"1632",5
"1633",5
"1634",5
"1635",7
"1636",7
"1637",7
"1638",7
"1639",7
"1640",8
"1641",8
"1642",8
"1643",8
"1644",8
"1645",8
"1646",5
"1647",5
"1648",5
"1649",5
"1650",5
"1651",5
"1652",5
"1653",5
"1654",5
"1655",5
"1656",5
"1657",5
"1658",5
"1659",2
"1660",7
"1661",7
"1662",1
"1663",8
"1664",7
"1665",7
"1666",7
"1667",7
"1668",7
"1669",8
"1670",8
"1671",8
"1672",8
"1673",8
"1674",8
"1675",8
"1676",8
"1677",8
"1678",8
"1679",8
"1680",5
"1681",5
"1682",5
"1683",5
"1684",5
"1685",5
"1686",5
"1687",5
"1688",5
"1689",5
"1690",5
"1691",5
"1692",5
"1693",5
"1694",5
"1695",9
"1696",4
"1697",8
"1698",8
"1699",7
"1700",1
"1701",7
"1702",7
"1703",7
"1704",7
"1705",7
"1706",7
"1707",7
"1708",7
"1709",8
"1710",8
"1711",8
"1712",8
"1713",8
"1714",8
"1715",5
"1716",5
"1717",5
"1718",5
"1719",5
"1720",5
"1721",5
"1722",5
"1723",5
"1724",5
"1725",5
"1726",5
"1727",9
"1728",9
"1729",7
"1730",7
"1731",7
"1732",7
"1733",7
"1734",7
"1735",7
"1736",7
"1737",8
"1738",8
"1739",8
"1740",8
"1741",8
"1742",8
"1743",8
"1744",8
"1745",8
"1746",8
"1747",8
"1748",8
"1749",8
"1750",5
"1751",5
"1752",5
"1753",5
"1754",5
"1755",5
"1756",5
"1757",5
"1758",5
"1759",5
"1760",5
"1761",5
"1762",5
"1763",5
"1764",5
"1765",5
"1766",9
"1767",9
"1768",4
"1769",1
"1770",1
"1771",8
"1772",7
"1773",7
"1774",7
"1775",7
"1776",7
"1777",7
"1778",7
"1779",7
"1780",7
"1781",7
"1782",7
"1783",8
"1784",8
"1785",8
"1786",8
"1787",8
"1788",8
"1789",8
"1790",8
"1791",8
"1792",8
"1793",8
"1794",8
"1795",8
"1796",5
"1797",5
"1798",5
"1799",5
"1800",5
"1801",5
"1802",5
"1803",5
"1804",9
"1805",9
"1806",9
"1807",7
"1808",7
"1809",7
"1810",7
"1811",7
"1812",7
"1813",7
"1814",7
"1815",7
"1816",7
"1817",7
"1818",8
"1819",8
"1820",8
"1821",8
"1822",8
"1823",8
"1824",8
"1825",8
"1826",5
"1827",5
"1828",5
"1829",5
"1830",5
"1831",5
"1832",5
"1833",5
"1834",5
"1835",5
"1836",5
"1837",5
"1838",9
"1839",9
"1840",9
"1841",9
"1842",9
"1843",8
"1844",7
"1845",7
"1846",7
"1847",7
"1848",7
"1849",7
"1850",7
"1851",7
"1852",7
"1853",7
"1854",8
"1855",8
"1856",8
"1857",8
"1858",8
"1859",8
"1860",8
"1861",8
"1862",5
"1863",5
"1864",5
"1865",5
"1866",5
"1867",5
"1868",5
"1869",5
"1870",5
"1871",5
"1872",5
"1873",9
"1874",9
"1875",7
"1876",7
"1877",7
"1878",7
"1879",7
"1880",7
"1881",7
"1882",7
"1883",7
"1884",8
"1885",8
"1886",8
"1887",8
"1888",8
"1889",8
"1890",5
"1891",5
"1892",5
"1893",5
"1894",5
"1895",5
"1896",5
"1897",5
"1898",5
"1899",7
"1900",7
"1901",7
"1902",7
"1903",7
"1904",7
"1905",7
"1906",7
"1907",7
"1908",8
"1909",8
"1910",8
"1911",8
"1912",8
"1913",8
"1914",8
"1915",8
"1916",5
"1917",5
"1918",5
"1919",5
"1920",5
"1921",5
"1922",5
"1923",5
"1924",9
"1925",4
"1926",1
"1927",7
"1928",7
"1929",7
"1930",7
"1931",7
"1932",7
"1933",7
"1934",7
"1935",7
"1936",7
"1937",7
"1938",7
"1939",8
"1940",8
"1941",8
"1942",5
"1943",5
"1944",5
"1945",5
"1946",5
"1947",5
"1948",9
"1949",9
"1950",9
"1951",4
"1952",8
"1953",3
"1954",1
"1955",7
"1956",7
"1957",7
"1958",7
"1959",7
"1960",7
"1961",7
"1962",7
"1963",7
"1964",7
"1965",7
"1966",7
"1967",7
"1968",7
"1969",8
"1970",8
"1971",8
"1972",8
"1973",5
"1974",5
"1975",5
"1976",5
"1977",5
"1978",9
"1979",9
"1980",8
"1981",6
"1982",1
"1983",8
"1984",7
"1985",7
"1986",7
"1987",7
"1988",7
"1989",7
"1990",7
"1991",7
"1992",8
"1993",8
"1994",8
"1995",8
"1996",8
"1997",5
"1998",5
"1999",5
"2000",5
"2001",9
"2002",9
"2003",9
"2004",4
"2005",8
"2006",8
"2007",7
"2008",7
"2009",7
"2010",5
"2011",5
"2012",5
"2013",9
"2014",9
"2015",9
"2016",4
"2017",8
"2018",9
"2019",9
"2020",8
"2021",8
"2022",8
"2023",8
"2024",8
"2025",8
"2026",9
"2027",9
"2028",9
"2029",6
"2030",6
"2031",6
"2032",6
"2033",6
"2034",6
"2035",5
"2036",5
"2037",9
"2038",8
"2039",8
"2040",9
"2041",9
"2042",6
"2043",6
"2044",10
"2045",10
"2046",10
"2047",5
"2048",4
"2049",7
"2050",9
"2051",8
"2052",8
"2053",8
"2054",9
"2055",6
"2056",6
"2057",6
"2058",10
"2059",10
"2060",10
"2061",10
"2062",5
"2063",5
"2064",9
"2065",9
"2066",10
"2067",8
"2068",8
"2069",8
"2070",6
"2071",6
"2072",6
"2073",10
"2074",9
"2075",9
"2076",9
"2077",6
"2078",6
"2079",6
"2080",10
"2081",5
"2082",10
"2083",9
"2084",10
"2085",10
"2086",10
"2087",5
"2088",5
"2089",2
"2090",3
"2091",2
"2092",2
"2093",2
"2094",9
"2095",9
"2096",9
"2097",10
"2098",10
"2099",10
"2100",5
"2101",8
"2102",2
"2103",9
"2104",9
"2105",2
"2106",9
"2107",9
"2108",9
"2109",9
"2110",6
"2111",9
"2112",3
"2113",9
"2114",2
"2115",9
"2116",9
"2117",10
"2118",5
"2119",5
"2120",3
"2121",2
"2122",2
"2123",9
"2124",8
"2125",9
"2126",10
"2127",10
"2128",5
"2129",10
"2130",3
"2131",8
"2132",9
"2133",10
"2134",10
"2135",10
"2136",5
"2137",5
"2138",5
"2139",2
"2140",9
"2141",9
"2142",9
"2143",9
"2144",9
"2145",6
"2146",10
"2147",5
"2148",5
"2149",9
"2150",2
"2151",9
"2152",6
"2153",10
"2154",10
"2155",10
"2156",10
"2157",10
"2158",5
"2159",5
"2160",5
"2161",7
"2162",9
"2163",6
"2164",10
"2165",10
"2166",10
"2167",5
"2168",5
"2169",5
"2170",5
"2171",5
"2172",5
"2173",5
"2174",5
"2175",4
"2176",5
"2177",8
"2178",2
"2179",2
"2180",9
"2181",9
"2182",9
"2183",8
"2184",9
"2185",6
"2186",10
"2187",10
"2188",10
"2189",5
"2190",5
"2191",5
"2192",5
"2193",5
"2194",9
"2195",9
"2196",7
"2197",9
"2198",9
"2199",9
"2200",8
"2201",9
"2202",10
"2203",10
"2204",5
"2205",5
"2206",5
"2207",5
"2208",5
"2209",2
"2210",9
"2211",9
"2212",9
"2213",9
"2214",9
"2215",9
"2216",9
"2217",9
"2218",8
"2219",10
"2220",10
"2221",5
"2222",5
"2223",5
"2224",5
"2225",5
"2226",2
"2227",2
"2228",9
"2229",9
"2230",9
"2231",9
"2232",9
"2233",9
"2234",9
"2235",9
"2236",9
"2237",5
"2238",5
"2239",5
"2240",9
"2241",9
"2242",2
"2243",9
"2244",2
"2245",8
"2246",9
"2247",9
"2248",9
"2249",9
"2250",9
"2251",9
"2252",9
"2253",9
"2254",9
"2255",9
"2256",9
"2257",9
"2258",9
"2259",6
"2260",5
"2261",5
"2262",5
"2263",9
"2264",9
"2265",7
"2266",2
"2267",2
"2268",2
"2269",9
"2270",9
"2271",9
"2272",9
"2273",9
"2274",9
"2275",9
"2276",9
"2277",9
"2278",9
"2279",9
"2280",6
"2281",3
"2282",2
"2283",2
"2284",9
"2285",9
"2286",9
"2287",9
"2288",9
"2289",9
"2290",9
"2291",9
"2292",9
"2293",9
"2294",9
"2295",8
"2296",6
"2297",5
"2298",5
"2299",5
"2300",9
"2301",8
"2302",9
"2303",9
"2304",9
"2305",9
"2306",9
"2307",9
"2308",9
"2309",9
"2310",9
"2311",8
"2312",6
"2313",6
"2314",5
"2315",5
"2316",5
"2317",5
"2318",5
"2319",9
"2320",9
"2321",9
"2322",9
"2323",9
"2324",9
"2325",9
"2326",9
"2327",9
"2328",9
"2329",9
"2330",8
"2331",9
"2332",6
"2333",6
"2334",6
"2335",10
"2336",5
"2337",8
"2338",9
"2339",9
"2340",9
"2341",9
"2342",9
"2343",9
"2344",9
"2345",9
"2346",9
"2347",8
"2348",9
"2349",6
"2350",10
"2351",2
"2352",9
"2353",9
"2354",9
"2355",9
"2356",9
"2357",9
"2358",9
"2359",9
"2360",8
"2361",6
"2362",5
"2363",2
"2364",10
"2365",9
"2366",8
"2367",9
"2368",10
"2369",10
"2370",10
"2371",10
"2372",10
"2373",10
"2374",10
"2375",10
"2376",10
"2377",10
"2378",10
"2379",7
"2380",1
"2381",9
"2382",9
"2383",3
"2384",10
"2385",10
"2386",10
"2387",10
"2388",10
"2389",10
"2390",10
"2391",10
"2392",10
"2393",6
"2394",6
"2395",10
"2396",8
"2397",8
"2398",4
"2399",10
"2400",10
"2401",10
"2402",10
"2403",10
"2404",10
"2405",10
"2406",7
"2407",7
"2408",1
"2409",6
"2410",9
"2411",9
"2412",9
"2413",10
"2414",10
"2415",10
"2416",10
"2417",10
"2418",1
"2419",5
"2420",8
"2421",10
"2422",10
"2423",10
"2424",10
"2425",10
"2426",7
"2427",7
"2428",1
"2429",10
"2430",8
"2431",9
"2432",4
"2433",10
"2434",10
"2435",9
"2436",9
"2437",10
"2438",9
"2439",9
"2440",9
"2441",9
"2442",3
"2443",3
"2444",3
"2445",10
"2446",10
"2447",10
"2448",10
"2449",3
"2450",10
"2451",10
"2452",10
"2453",10
"2454",10
"2455",10
"2456",7
"2457",1
"2458",9
"2459",9
"2460",9
"2461",10
"2462",10
"2463",10
"2464",10
"2465",9
"2466",9
"2467",10
"2468",7
"2469",1
"2470",6
"2471",6
"2472",1
"2473",9
"2474",9
"2475",3
"2476",3
"2477",10
"2478",10
"2479",10
"2480",10
"2481",10
"2482",9
"2483",9
"2484",1
"2485",9
"2486",9
"2487",9
"2488",9
"2489",9
"2490",9
"2491",3
"2492",10
"2493",10
"2494",10
"2495",10
"2496",9
"2497",9
"2498",9
