"Unique_Checklist_ID","Latitude","Longitude","Count","Occur","Common_Name","summer_nbr_TCA_mean_600","summer_nbr_TCB_mean_600","summer_nbr_TCG_mean_600","summer_nbr_TCW_mean_600"
"43.83404_-122.99246_2014-06-26_TAHallman",43.83404,-122.99246,0,0,"Hermit Warbler",0.525642624,0.297746739,0.167997201,-0.096881516
"43.83714_-123.75296_2018-05-23_WDRobinson",43.83714,-123.75296,1,1,"Hermit Warbler",0.725235457,0.23339025,0.208377419,-0.022374972
"43.838526_-124.047085_2018-05-25_TAHallman",43.838526,-124.047085,0,0,"Hermit Warbler",0.686665267,0.27519836,0.224917621,-0.046527244
"43.84042_-122.60423_2014-06-10_TAHallman",43.84042,-122.60423,2,1,"Hermit Warbler",0.68395741,0.215323652,0.176844819,-0.026375588
"43.84072_-122.7084_2019-05-26_JRCurtis",43.84072,-122.7084,1,1,"Hermit Warbler",0.688861564,0.212382927,0.17654312,-0.02991219
"43.84116_-122.7079_2014-06-05_JRCurtis",43.84116,-122.7079,1,1,"Hermit Warbler",0.682191829,0.215954381,0.177086521,-0.03007804
"43.84328_-122.68855_2014-06-05_JRCurtis",43.84328,-122.68855,1,1,"Hermit Warbler",0.678827108,0.211459943,0.171078782,-0.029421698
"43.84398_-122.69608_2019-05-26_JRCurtis",43.84398,-122.69608,1,1,"Hermit Warbler",0.684669704,0.211098934,0.173606944,-0.029769022
"43.845187_-123.134955_2014-05-28_TAHallman",43.845187,-123.134955,1,1,"Hermit Warbler",0.661954138,0.240032222,0.185582058,-0.039129918
"43.847109_-123.137557_2014-05-28_TAHallman",43.847109,-123.137557,1,1,"Hermit Warbler",0.66642399,0.236281115,0.184062624,-0.037640809
"43.84723_-122.59767_2014-06-10_TAHallman",43.84723,-122.59767,2,1,"Hermit Warbler",0.685759918,0.212065836,0.174503178,-0.026544144
"43.84871_-122.5956_2014-06-10_TAHallman",43.84871,-122.5956,3,1,"Hermit Warbler",0.68648005,0.214028372,0.176542744,-0.026411489
"43.85055_-122.5934_2014-06-10_TAHallman",43.85055,-122.5934,1,1,"Hermit Warbler",0.689139314,0.220405321,0.182966745,-0.026217239
"43.851064_-123.142369_2014-05-28_TAHallman",43.851064,-123.142369,2,1,"Hermit Warbler",0.66542273,0.23783956,0.18547494,-0.039443189
"43.8559_-123.41329_2019-05-18_WDRobinson",43.8559,-123.41329,1,1,"Hermit Warbler",0.713145244,0.266858585,0.23215248,-0.034237387
"43.86067_-123.41032_2014-05-23_TAHallman",43.86067,-123.41032,3,1,"Hermit Warbler",0.674068144,0.254980026,0.205962733,-0.040990719
"43.86229_-123.42176_2014-05-23_TAHallman",43.86229,-123.42176,3,1,"Hermit Warbler",0.698909125,0.28901946,0.242697103,-0.037054372
"43.86248_-122.75587_2019-05-26_JRCurtis",43.86248,-122.75587,3,1,"Hermit Warbler",0.718823438,0.211015573,0.185040337,-0.017374886
"43.865692_-123.907318_2018-05-25_TAHallman",43.865692,-123.907318,1,1,"Hermit Warbler",0.730608099,0.248554646,0.225480466,-0.021397344
"43.86779_-122.48492_2019-05-26_JRCurtis",43.86779,-122.48492,4,1,"Hermit Warbler",0.662760786,0.18752838,0.146449363,-0.027467421
"43.87131_-122.48656_2019-05-26_JRCurtis",43.87131,-122.48656,4,1,"Hermit Warbler",0.674567505,0.186585663,0.150049197,-0.025216091
"43.87273_-123.43577_2014-05-23_TAHallman",43.87273,-123.43577,2,1,"Hermit Warbler",0.531224519,0.301053592,0.176070489,-0.102052904
"43.87466_-122.48449_2019-05-26_JRCurtis",43.87466,-122.48449,3,1,"Hermit Warbler",0.686830273,0.205326706,0.169383523,-0.025135445
"43.87502_-122.48459_2014-06-27_TAHallman",43.87502,-122.48459,2,1,"Hermit Warbler",0.664862117,0.212417169,0.167012783,-0.029904133
"43.87701_-122.47572_2014-06-27_TAHallman",43.87701,-122.47572,1,1,"Hermit Warbler",0.66669432,0.208937233,0.165540836,-0.026862088
"43.88268_-122.25411_2019-05-24_WDRobinson",43.88268,-122.25411,2,1,"Hermit Warbler",0.67914615,0.19842917,0.160918871,-0.028379423
"43.89116_-123.19628_2019-05-18_WDRobinson",43.89116,-123.19628,2,1,"Hermit Warbler",0.678002444,0.239410984,0.191809105,-0.041030769
"43.90167_-122.64584_2014-06-05_JRCurtis",43.90167,-122.64584,1,1,"Hermit Warbler",0.685201627,0.257742746,0.21164444,-0.035310454
"43.9044_-122.65776_2014-06-05_JRCurtis",43.9044,-122.65776,0,0,"Hermit Warbler",0.657518305,0.26780934,0.20839578,-0.047969549
"43.90633_-122.39378_2019-05-24_WDRobinson",43.90633,-122.39378,2,1,"Hermit Warbler",0.663671691,0.209060991,0.163372697,-0.030747987
"43.90717_-123.08583_2014-06-02_JRCurtis",43.90717,-123.08583,1,1,"Hermit Warbler",0.641120797,0.275101087,0.205162612,-0.052232537
"43.90762_-123.07929_2014-06-02_JRCurtis",43.90762,-123.07929,2,1,"Hermit Warbler",0.610688802,0.271820113,0.190314604,-0.05981248
"43.907788_-123.080568_2014-05-28_TAHallman",43.907788,-123.080568,2,1,"Hermit Warbler",0.613585714,0.274635498,0.19373351,-0.059432792
"43.90826_-123.08302_2014-06-02_JRCurtis",43.90826,-123.08302,3,1,"Hermit Warbler",0.627426995,0.277225714,0.201068399,-0.056227122
"43.90915_-123.56147_2019-05-18_WDRobinson",43.90915,-123.56147,1,1,"Hermit Warbler",0.719484292,0.23319665,0.2051176,-0.025057281
"43.90952_-123.07417_2014-06-02_JRCurtis",43.90952,-123.07417,1,1,"Hermit Warbler",0.592155842,0.266570707,0.178754203,-0.062824967
"43.909878_-123.072897_2014-05-28_TAHallman",43.909878,-123.072897,1,1,"Hermit Warbler",0.586863666,0.269114727,0.178330223,-0.06501786
"43.91401_-122.37949_2019-05-24_WDRobinson",43.91401,-122.37949,1,1,"Hermit Warbler",0.682584512,0.215459957,0.175405702,-0.02696949
"43.91401_-123.61083_2019-05-18_WDRobinson",43.91401,-123.61083,3,1,"Hermit Warbler",0.637651294,0.265152764,0.197540193,-0.058484011
"43.914807_-123.843932_2018-05-25_TAHallman",43.914807,-123.843932,3,1,"Hermit Warbler",0.722658097,0.241034776,0.213337433,-0.025426487
"43.917849_-123.839241_2018-05-25_TAHallman",43.917849,-123.839241,2,1,"Hermit Warbler",0.714966548,0.231317725,0.201557058,-0.026382218
"43.92315_-122.56567_2019-05-24_WDRobinson",43.92315,-122.56567,2,1,"Hermit Warbler",0.708082432,0.211682285,0.181994061,-0.020552926
"43.92883_-122.33416_2019-05-24_WDRobinson",43.92883,-122.33416,2,1,"Hermit Warbler",0.698512635,0.212512796,0.179612749,-0.019801993
"43.9305_-122.57024_2014-06-27_TAHallman",43.9305,-122.57024,0,0,"Hermit Warbler",0.695119132,0.20435365,0.172177911,-0.018260748
"43.93141_-122.35345_2019-05-24_WDRobinson",43.93141,-122.35345,1,1,"Hermit Warbler",0.706028152,0.216992133,0.186025382,-0.019405339
"43.9329_-122.91127_2014-06-04_JRCurtis",43.9329,-122.91127,0,0,"Hermit Warbler",0.50787033,0.269730406,0.144288486,-0.089105369
"43.93358_-123.89867_2019-05-22_WDRobinson",43.93358,-123.89867,1,1,"Hermit Warbler",0.704892408,0.218500308,0.186836645,-0.026390947
"43.93435_-122.58469_2014-06-27_TAHallman",43.93435,-122.58469,0,0,"Hermit Warbler",0.697202475,0.200077436,0.167764292,-0.020681379
"43.93546_-122.33248_2019-05-24_WDRobinson",43.93546,-122.33248,2,1,"Hermit Warbler",0.699581924,0.204805177,0.173531451,-0.017511606
"43.93992_-123.34326_2014-05-23_TAHallman",43.93992,-123.34326,2,1,"Hermit Warbler",0.586953024,0.27260663,0.179062912,-0.074978869
"43.94097_-124.14362_2019-05-22_WDRobinson",43.94097,-124.14362,0,0,"Hermit Warbler",0.329104883,0.274239503,0.104014791,-0.062187331
"43.94635_-122.78613_2014-06-04_JRCurtis",43.94635,-122.78613,0,0,"Hermit Warbler",0.432389982,0.323513532,0.144720022,-0.126973811
"43.94744_-122.79431_2014-06-04_JRCurtis",43.94744,-122.79431,0,0,"Hermit Warbler",0.443355775,0.302310689,0.1412546,-0.116876673
"43.94924_-122.33163_2019-05-24_WDRobinson",43.94924,-122.33163,2,1,"Hermit Warbler",0.701131254,0.206903434,0.17632051,-0.016714464
"43.9494_-122.79713_2014-06-04_JRCurtis",43.9494,-122.79713,0,0,"Hermit Warbler",0.470248205,0.30175206,0.150929155,-0.111981272
"43.94958_-124.14258_2019-05-22_WDRobinson",43.94958,-124.14258,0,0,"Hermit Warbler",0.251073442,0.279860394,0.07903568,-0.074621465
"43.95066_-124.00497_2019-05-22_WDRobinson",43.95066,-124.00497,1,1,"Hermit Warbler",0.688859139,0.242806156,0.198551494,-0.040994179
"43.95168_-124.00199_2019-05-22_WDRobinson",43.95168,-124.00199,1,1,"Hermit Warbler",0.688229639,0.233335465,0.191065962,-0.038681368
"43.95349_-124.14253_2019-05-22_WDRobinson",43.95349,-124.14253,0,0,"Hermit Warbler",0.232481382,0.260054107,0.076256774,-0.06310783
"43.95535_-122.32015_2019-05-24_WDRobinson",43.95535,-122.32015,1,1,"Hermit Warbler",0.699793852,0.208819099,0.177491059,-0.016446527
"43.957174_-123.153781_2014-05-28_TAHallman",43.957174,-123.153781,3,1,"Hermit Warbler",0.662869469,0.233231162,0.181648218,-0.037715784
"43.96564_-122.32006_2019-05-24_WDRobinson",43.96564,-122.32006,1,1,"Hermit Warbler",0.705660344,0.195809577,0.167653463,-0.015237315
"43.96862_-122.55974_2019-05-24_WDRobinson",43.96862,-122.55974,2,1,"Hermit Warbler",0.660559902,0.214386243,0.167155836,-0.036420513
"43.97256_-122.65824_2019-05-24_WDRobinson",43.97256,-122.65824,1,1,"Hermit Warbler",0.649736745,0.278882635,0.220923176,-0.044800035
"43.97564_-122.66829_2019-05-24_WDRobinson",43.97564,-122.66829,2,1,"Hermit Warbler",0.541721251,0.267999346,0.174861619,-0.062020618
"43.97667_-123.07774_2014-06-02_JRCurtis",43.97667,-123.07774,0,0,"Hermit Warbler",0.492968445,0.307906927,0.156359268,-0.113387595
"43.98447_-122.43648_2019-05-24_WDRobinson",43.98447,-122.43648,1,1,"Hermit Warbler",0.66518143,0.205810868,0.162284669,-0.031549474
"43.98781_-122.83492_2014-06-09_TAHallman",43.98781,-122.83492,0,0,"Hermit Warbler",0.659363094,0.257800087,0.199715388,-0.045382305
"43.99287_-122.95019_2013-06-04_TAHallman",43.99287,-122.95019,0,0,"Hermit Warbler",0.342847797,0.355036707,0.122337395,-0.152398637
"43.99467_-122.95019_2013-06-04_TAHallman",43.99467,-122.95019,0,0,"Hermit Warbler",0.372966533,0.336882444,0.1276218,-0.144831152
"43.99469_-122.68308_2014-06-27_TAHallman",43.99469,-122.68308,0,0,"Hermit Warbler",0.642783636,0.26823847,0.200372748,-0.051196647
"43.99485_-123.12381_2013-06-08_TAHallman",43.99485,-123.12381,0,0,"Hermit Warbler",0.534153062,0.284135584,0.164402864,-0.093018608
"43.99648_-122.95767_2013-06-05_TAHallman",43.99648,-122.95767,0,0,"Hermit Warbler",0.354008216,0.340716183,0.122998169,-0.156936942
"43.99648_-122.96016_2013-06-05_TAHallman",43.99648,-122.96016,0,0,"Hermit Warbler",0.334866672,0.350652671,0.119554034,-0.165579115
"44.00332_-123.34241_2014-05-23_TAHallman",44.00332,-123.34241,0,0,"Hermit Warbler",0.612415057,0.250974815,0.17290949,-0.05712557
"44.00368_-122.97513_2013-06-06_TAHallman",44.00368,-122.97513,0,0,"Hermit Warbler",0.458222201,0.29046715,0.13624209,-0.107128766
"44.00775_-122.65571_2014-06-27_TAHallman",44.00775,-122.65571,0,0,"Hermit Warbler",0.556701391,0.287710481,0.179576446,-0.085684135
"44.00822_-123.34744_2014-05-23_TAHallman",44.00822,-123.34744,3,1,"Hermit Warbler",0.629071262,0.256539839,0.185500843,-0.051005856
"44.00909_-122.97762_2013-06-07_TAHallman",44.00909,-122.97762,0,0,"Hermit Warbler",0.452373501,0.302148602,0.141960049,-0.111097058
"44.01088_-122.97013_2013-06-07_TAHallman",44.01088,-122.97013,0,0,"Hermit Warbler",0.510863838,0.286095424,0.155926807,-0.095618939
"44.01128_-123.91088_2019-05-22_WDRobinson",44.01128,-123.91088,1,1,"Hermit Warbler",0.621177626,0.246140945,0.189531753,-0.044840868
"44.01179_-122.63724_2014-06-27_TAHallman",44.01179,-122.63724,1,1,"Hermit Warbler",0.593345214,0.301070322,0.206855389,-0.073669113
"44.01224_-122.62859_2014-06-27_TAHallman",44.01224,-122.62859,0,0,"Hermit Warbler",0.645491501,0.286286416,0.21600244,-0.059104844
"44.01251_-122.64019_2014-06-27_TAHallman",44.01251,-122.64019,0,0,"Hermit Warbler",0.537181349,0.307571176,0.188246421,-0.094095898
"44.01257_-122.63486_2014-06-27_TAHallman",44.01257,-122.63486,0,0,"Hermit Warbler",0.621751555,0.299669571,0.216223147,-0.065847917
"44.01435_-123.98035_2019-05-22_WDRobinson",44.01435,-123.98035,1,1,"Hermit Warbler",0.555100358,0.22943916,0.155599346,-0.05124112
"44.01449_-122.97512_2013-06-07_TAHallman",44.01449,-122.97512,0,0,"Hermit Warbler",0.508845471,0.293780873,0.158648356,-0.098592903
"44.01723_-123.156_2013-06-09_TAHallman",44.01723,-123.156,0,0,"Hermit Warbler",0.503316432,0.291861681,0.159930189,-0.092240815
"44.01903_-123.156_2013-06-08_TAHallman",44.01903,-123.156,0,0,"Hermit Warbler",0.479876662,0.288340693,0.149396081,-0.092428532
"44.02042_-123.41676_2014-05-23_TAHallman",44.02042,-123.41676,1,1,"Hermit Warbler",0.662131302,0.29204395,0.226987437,-0.047895003
"44.04306_-123.17624_2013-06-03_TAHallman",44.04306,-123.17624,0,0,"Hermit Warbler",0.283047037,0.350293268,0.098951986,-0.150571012
"44.055579_-122.800999_2019-05-24_TAHallman",44.055579,-122.800999,1,1,"Hermit Warbler",0.539049733,0.255949497,0.153396744,-0.068863861
"44.05644_-122.79092_2014-06-04_JRCurtis",44.05644,-122.79092,1,1,"Hermit Warbler",0.49382868,0.275891995,0.145818586,-0.083109644
"44.05648_-122.791364_2019-05-24_TAHallman",44.05648,-122.791364,1,1,"Hermit Warbler",0.505170686,0.275821306,0.149430573,-0.083258441
"44.05649_-122.79832_2014-06-04_JRCurtis",44.05649,-122.79832,1,1,"Hermit Warbler",0.492701382,0.276449132,0.142832361,-0.088528406
"44.05764_-123.25146_2013-06-28_TAHallman",44.05764,-123.25146,0,0,"Hermit Warbler",0.277289762,0.379291807,0.105793882,-0.187989111
"44.05922_-123.20126_2013-06-02_TAHallman",44.05922,-123.20126,0,0,"Hermit Warbler",0.295952911,0.324686749,0.100007962,-0.154714707
"44.06033_-123.21041_2013-06-24_TAHallman",44.06033,-123.21041,0,0,"Hermit Warbler",0.27211828,0.356890024,0.099476167,-0.175601814
"44.06213_-123.21041_2013-06-24_TAHallman",44.06213,-123.21041,0,0,"Hermit Warbler",0.261980951,0.3600209,0.096428334,-0.177529446
"44.06282_-123.20377_2013-06-02_TAHallman",44.06282,-123.20377,0,0,"Hermit Warbler",0.262383635,0.336068064,0.090097944,-0.162973069
"44.06283_-123.19878_2013-06-02_TAHallman",44.06283,-123.19878,0,0,"Hermit Warbler",0.279570668,0.337811536,0.096914038,-0.160354504
"44.06642_-123.20129_2013-06-02_TAHallman",44.06642,-123.20129,0,0,"Hermit Warbler",0.254606936,0.353452525,0.091915853,-0.16707013
"44.06678_-122.8056_2014-06-04_JRCurtis",44.06678,-122.8056,0,0,"Hermit Warbler",0.357440527,0.32444874,0.129058648,-0.115545352
"44.06681_-123.15805_2014-06-06_JRCurtis",44.06681,-123.15805,0,0,"Hermit Warbler",0.230825403,0.339294181,0.079880966,-0.11336981
"44.06822_-123.20129_2013-06-02_TAHallman",44.06822,-123.20129,0,0,"Hermit Warbler",0.248019951,0.363933018,0.092244528,-0.172429694
"44.07103_-123.15886_2014-06-06_JRCurtis",44.07103,-123.15886,0,0,"Hermit Warbler",0.272755651,0.333915783,0.094945789,-0.111240512
"44.07353_-123.25126_2013-06-01_TAHallman",44.07353,-123.25126,0,0,"Hermit Warbler",0.292586159,0.367105027,0.107783808,-0.178680915
"44.07574_-123.25772_2013-06-27_TAHallman",44.07574,-123.25772,0,0,"Hermit Warbler",0.344376133,0.307427778,0.111453423,-0.130533587
"44.07575_-123.25272_2013-06-27_TAHallman",44.07575,-123.25272,0,0,"Hermit Warbler",0.339183672,0.338270901,0.118277516,-0.157019546
"44.08115_-123.25274_2013-06-27_TAHallman",44.08115,-123.25274,0,0,"Hermit Warbler",0.348596923,0.279044373,0.110623291,-0.106033492
"44.09586_-123.01606_2013-06-11_TAHallman",44.09586,-123.01606,0,0,"Hermit Warbler",0.539825276,0.295705438,0.17315778,-0.09356932
"44.09788_-123.26411_2013-06-28_TAHallman",44.09788,-123.26411,0,0,"Hermit Warbler",0.147301184,0.247814316,0.076382459,-0.06796226
"44.09794_-123.00694_2013-06-11_TAHallman",44.09794,-123.00694,0,0,"Hermit Warbler",0.570274382,0.27986594,0.176766846,-0.080012121
"44.09885_-123.8212_2016-06-09_WDRobinson",44.09885,-123.8212,2,1,"Hermit Warbler",0.702286347,0.209321196,0.179006201,-0.025004388
"44.098864_-123.436904_2014-05-22_TAHallman",44.098864,-123.436904,2,1,"Hermit Warbler",0.594305966,0.282546469,0.185021241,-0.077787476
"44.09909_-123.26597_2013-06-28_TAHallman",44.09909,-123.26597,0,0,"Hermit Warbler",0.215467521,0.279503906,0.095145854,-0.089804876
"44.10043_-123.2643_2013-06-28_TAHallman",44.10043,-123.2643,0,0,"Hermit Warbler",0.341954484,0.321959899,0.124139498,-0.120935669
"44.103002_-122.947302_2014-05-24_TAHallman",44.103002,-122.947302,0,0,"Hermit Warbler",0.499728555,0.350291458,0.188224878,-0.119552501
"44.10525_-122.99507_2013-06-10_TAHallman",44.10525,-122.99507,1,1,"Hermit Warbler",0.590792074,0.29372742,0.196995051,-0.074310387
"44.10606_-122.99284_2013-06-10_TAHallman",44.10606,-122.99284,1,1,"Hermit Warbler",0.641110745,0.288070135,0.215744588,-0.057194763
"44.10687_-122.99061_2013-06-10_TAHallman",44.10687,-122.99061,2,1,"Hermit Warbler",0.677344517,0.276913655,0.223038834,-0.042958216
"44.10841_-122.99887_2013-06-10_TAHallman",44.10841,-122.99887,1,1,"Hermit Warbler",0.561276907,0.281518011,0.174799562,-0.07977229
"44.11055_-123.00444_2013-06-10_TAHallman",44.11055,-123.00444,0,0,"Hermit Warbler",0.543503806,0.277532508,0.164152257,-0.083383581
"44.11871_-122.50126_2014-06-09_TAHallman",44.11871,-122.50126,1,1,"Hermit Warbler",0.69440364,0.204889947,0.171977123,-0.02472841
"44.11918_-122.3667_2019-05-25_JRCurtis",44.11918,-122.3667,0,0,"Hermit Warbler",0.67315005,0.305257833,0.245437024,-0.051426664
"44.12027_-122.40485_2019-05-25_JRCurtis",44.12027,-122.40485,2,1,"Hermit Warbler",0.655314894,0.237162664,0.191887506,-0.032346368
"44.12274_-122.37228_2019-05-25_JRCurtis",44.12274,-122.37228,0,0,"Hermit Warbler",0.660121542,0.300042277,0.234213697,-0.055577838
"44.12352_-122.51712_2014-06-09_TAHallman",44.12352,-122.51712,4,1,"Hermit Warbler",0.676697674,0.192562525,0.154944356,-0.029129599
"44.12411_-122.64112_2019-05-25_JRCurtis",44.12411,-122.64112,0,0,"Hermit Warbler",0.660830474,0.317820825,0.250875472,-0.057137733
"44.12545_-122.53656_2019-05-25_JRCurtis",44.12545,-122.53656,2,1,"Hermit Warbler",0.614956031,0.269554091,0.195012408,-0.066896178
"44.12986_-122.64689_2019-05-25_JRCurtis",44.12986,-122.64689,3,1,"Hermit Warbler",0.700669279,0.297588701,0.251439787,-0.044038595
"44.13087_-122.48788_2019-05-25_JRCurtis",44.13087,-122.48788,2,1,"Hermit Warbler",0.643757723,0.224438796,0.175486305,-0.037519659
"44.137135_-123.035061_2014-05-24_TAHallman",44.137135,-123.035061,0,0,"Hermit Warbler",0.346723741,0.347620755,0.124225969,-0.153424836
"44.13842_-122.60753_2014-06-09_TAHallman",44.13842,-122.60753,1,1,"Hermit Warbler",0.523253495,0.203411298,0.136945209,-0.040569249
"44.145405_-123.174562_2014-05-25_TAHallman",44.145405,-123.174562,0,0,"Hermit Warbler",0.201548576,0.473882839,0.095145849,-0.201135708
"44.145673_-122.93701_2019-05-24_TAHallman",44.145673,-122.93701,1,1,"Hermit Warbler",0.699090786,0.229855336,0.191300105,-0.030835456
"44.146067_-122.930436_2019-05-24_TAHallman",44.146067,-122.930436,0,0,"Hermit Warbler",0.663407153,0.250043008,0.191342547,-0.047396286
"44.146271_-122.941847_2019-05-24_TAHallman",44.146271,-122.941847,1,1,"Hermit Warbler",0.711382576,0.232140369,0.19947591,-0.026574669
"44.15179_-122.32001_2019-05-25_JRCurtis",44.15179,-122.32001,1,1,"Hermit Warbler",0.603716353,0.260793601,0.183773345,-0.058826434
"44.152277_-122.794468_2019-05-24_TAHallman",44.152277,-122.794468,2,1,"Hermit Warbler",0.700703534,0.188452657,0.159803126,-0.022538132
"44.16039_-123.70622_2016-06-09_WDRobinson",44.16039,-123.70622,1,1,"Hermit Warbler",0.684591635,0.276448804,0.224696378,-0.052912567
"44.16665_-122.93869_2019-05-27_JRCurtis",44.16665,-122.93869,1,1,"Hermit Warbler",0.696929056,0.201473684,0.168551221,-0.024648542
"44.16696_-122.93449_2019-05-27_JRCurtis",44.16696,-122.93449,1,1,"Hermit Warbler",0.697155461,0.206027351,0.171979303,-0.026910986
"44.178911_-122.787295_2019-05-24_TAHallman",44.178911,-122.787295,2,1,"Hermit Warbler",0.749152032,0.205961559,0.192178733,-0.009165964
"44.18247_-122.79449_2014-06-28_JRCurtis",44.18247,-122.79449,0,0,"Hermit Warbler",0.713171824,0.23294595,0.201405645,-0.021614473
"44.20612_-123.7241_2016-06-09_WDRobinson",44.20612,-123.7241,2,1,"Hermit Warbler",0.708378734,0.292678442,0.252433268,-0.044073396
"44.2145_-123.7233_2016-06-09_WDRobinson",44.2145,-123.7233,2,1,"Hermit Warbler",0.712727606,0.241642951,0.210744524,-0.029833412
"44.21791_-123.45749_2014-05-22_TAHallman",44.21791,-123.45749,0,0,"Hermit Warbler",0.684977201,0.255635248,0.204528919,-0.040368139
"44.22097_-123.46356_2014-05-22_TAHallman",44.22097,-123.46356,1,1,"Hermit Warbler",0.725551716,0.215222508,0.191090292,-0.016649772
"44.22703_-123.46923_2014-05-22_TAHallman",44.22703,-123.46923,0,0,"Hermit Warbler",0.714526004,0.239545671,0.207272232,-0.027683436
"44.228991_-123.471621_2014-05-22_TAHallman",44.228991,-123.471621,0,0,"Hermit Warbler",0.698643173,0.254471756,0.212605022,-0.038295
"44.24479_-123.33087_2018-05-30_WDRobinson",44.24479,-123.33087,0,0,"Hermit Warbler",0.247096518,0.448466032,0.102637254,-0.234659059
"44.24633_-122.31372_2014-06-16_WDRobinson",44.24633,-122.31372,1,1,"Hermit Warbler",0.669082476,0.230073483,0.182955155,-0.026256247
"44.25623_-123.71667_2016-06-09_WDRobinson",44.25623,-123.71667,1,1,"Hermit Warbler",0.690189284,0.205699521,0.17112141,-0.026851899
"44.26274_-122.30776_2014-06-16_WDRobinson",44.26274,-122.30776,1,1,"Hermit Warbler",0.631163894,0.222387465,0.162044239,-0.037751643
"44.26313_-123.71481_2016-06-09_WDRobinson",44.26313,-123.71481,1,1,"Hermit Warbler",0.705103767,0.240779179,0.206808457,-0.030486846
"44.26585_-122.29317_2014-06-16_WDRobinson",44.26585,-122.29317,2,1,"Hermit Warbler",0.643520523,0.248076727,0.186470377,-0.04268046
"44.26613_-123.71126_2016-06-09_WDRobinson",44.26613,-123.71126,0,0,"Hermit Warbler",0.704092567,0.236101804,0.203036789,-0.030376924
"44.26675_-122.27596_2014-06-16_WDRobinson",44.26675,-122.27596,3,1,"Hermit Warbler",0.648062642,0.228000672,0.173163589,-0.038141697
