"Unique_Checklist_ID","Latitude","Longitude","Count","Occur","Common_Name","summer_nbr_TCA_mean_600","summer_nbr_TCB_mean_600","summer_nbr_TCG_mean_600","summer_nbr_TCW_mean_600"
"42.04831_-123.74546_2018-06-29_WDRobinson",42.04831,-123.74546,1,1,"Hermit Warbler",0.438082745,0.253265276,0.117488568,-0.088149198
"42.04856_-124.088_2017-06-03_JRCurtis",42.04856,-124.088,1,1,"Hermit Warbler",0.693336114,0.216665057,0.180768537,-0.034794319
"42.04963_-124.02319_2017-06-03_JRCurtis",42.04963,-124.02319,2,1,"Hermit Warbler",0.690524326,0.214227823,0.177112983,-0.025487895
"42.05106_-123.076_2016-05-19_WDRobinson",42.05106,-123.076,3,1,"Hermit Warbler",0.601771558,0.194186535,0.130775326,-0.041103892
"42.05162_-123.07908_2016-05-19_WDRobinson",42.05162,-123.07908,1,1,"Hermit Warbler",0.597907865,0.19696696,0.132122006,-0.042809833
"42.05203_-123.74229_2018-06-28_WDRobinson",42.05203,-123.74229,0,0,"Hermit Warbler",0.424900761,0.255759861,0.112913762,-0.09344502
"42.05207_-124.02299_2017-06-03_JRCurtis",42.05207,-124.02299,2,1,"Hermit Warbler",0.690916412,0.215859424,0.178531154,-0.025149636
"42.05228_-123.08943_2016-05-19_WDRobinson",42.05228,-123.08943,0,0,"Hermit Warbler",0.477304151,0.243936411,0.121472244,-0.087552511
"42.10168_-122.59813_2016-05-20_TAHallman",42.10168,-122.59813,0,0,"Hermit Warbler",0.583497732,0.2559786,0.167660512,-0.073265661
"42.135064_-124.347447_2017-06-03_TAHallman",42.135064,-124.347447,0,0,"Hermit Warbler",0.523104913,0.229756558,0.138556958,-0.045537998
"42.13859_-124.21502_2017-06-03_WDRobinson",42.13859,-124.21502,3,1,"Hermit Warbler",0.697120322,0.238703006,0.197645848,-0.031234817
"42.139554_-124.345847_2017-06-03_TAHallman",42.139554,-124.345847,0,0,"Hermit Warbler",0.641539098,0.248166756,0.187148103,-0.043570251
"42.141155_-124.349312_2017-06-03_TAHallman",42.141155,-124.349312,0,0,"Hermit Warbler",0.587191144,0.235494628,0.160255906,-0.045988341
"42.14475_-123.59352_2018-06-29_JRCurtis",42.14475,-123.59352,0,0,"Hermit Warbler",0.287287009,0.389916606,0.109591681,-0.188100216
"42.14555_-124.21127_2017-06-03_WDRobinson",42.14555,-124.21127,2,1,"Hermit Warbler",0.722930813,0.247680802,0.216498769,-0.027019105
"42.14743_-123.60207_2018-06-29_JRCurtis",42.14743,-123.60207,0,0,"Hermit Warbler",0.441813047,0.304697575,0.137240754,-0.11586071
"42.15173_-124.20783_2017-06-03_WDRobinson",42.15173,-124.20783,3,1,"Hermit Warbler",0.722081454,0.229155081,0.200778545,-0.023508557
"42.16042_-122.79147_2016-05-22_TAHallman",42.16042,-122.79147,4,1,"Hermit Warbler",0.655753324,0.201992994,0.155135805,-0.031444905
"42.16244_-122.48659_2016-05-20_TAHallman",42.16244,-122.48659,0,0,"Hermit Warbler",0.49382265,0.228147113,0.120754805,-0.07608702
"42.16256_-122.79031_2016-05-22_TAHallman",42.16256,-122.79031,2,1,"Hermit Warbler",0.661964598,0.197027421,0.153261028,-0.029499736
"42.1626_-122.79443_2016-05-22_TAHallman",42.1626,-122.79443,0,0,"Hermit Warbler",0.663234923,0.224565772,0.176322103,-0.034113109
"42.16483_-122.48613_2016-05-20_TAHallman",42.16483,-122.48613,1,1,"Hermit Warbler",0.466347397,0.240712714,0.119225835,-0.087984623
"42.16612_-122.78685_2016-05-22_TAHallman",42.16612,-122.78685,0,0,"Hermit Warbler",0.674953954,0.192073839,0.153394179,-0.02658239
"42.16742_-122.78665_2016-05-22_TAHallman",42.16742,-122.78665,0,0,"Hermit Warbler",0.67253193,0.195102516,0.154726409,-0.028186784
"42.16861_-124.18878_2017-06-03_WDRobinson",42.16861,-124.18878,1,1,"Hermit Warbler",0.718171399,0.242891646,0.209868191,-0.024952919
"42.16898_-124.19153_2017-06-03_WDRobinson",42.16898,-124.19153,2,1,"Hermit Warbler",0.722025202,0.231266557,0.201766685,-0.022063175
"42.17128_-123.04421_2016-05-19_WDRobinson",42.17128,-123.04421,0,0,"Hermit Warbler",0.343189262,0.298585635,0.102153305,-0.129285121
"42.17773_-122.63103_2016-05-20_TAHallman",42.17773,-122.63103,0,0,"Hermit Warbler",0.255872788,0.339957489,0.085933994,-0.172257134
"42.18613_-123.21835_2016-05-21_WDRobinson",42.18613,-123.21835,0,0,"Hermit Warbler",0.470236854,0.293446827,0.134886544,-0.105898449
"42.18771_-124.13438_2017-06-03_WDRobinson",42.18771,-124.13438,1,1,"Hermit Warbler",0.614017074,0.244174665,0.175758897,-0.049648968
"42.19545_-123.21312_2016-05-21_WDRobinson",42.19545,-123.21312,0,0,"Hermit Warbler",0.514225761,0.273826899,0.145215523,-0.088311005
"42.20992_-122.95104_2016-05-19_WDRobinson",42.20992,-122.95104,0,0,"Hermit Warbler",0.429834583,0.270538038,0.119521422,-0.110504544
"42.21197_-124.13515_2017-06-03_WDRobinson",42.21197,-124.13515,1,1,"Hermit Warbler",0.614628716,0.225901347,0.153322716,-0.051338995
"42.21246_-124.12267_2017-06-03_WDRobinson",42.21246,-124.12267,2,1,"Hermit Warbler",0.690301215,0.190909226,0.153018266,-0.029917226
"42.214585_-124.37486_2017-06-03_TAHallman",42.214585,-124.37486,0,0,"Hermit Warbler",0.358557482,0.219544092,0.121345485,-0.038817294
"42.21553_-124.03906_2017-06-03_WDRobinson",42.21553,-124.03906,0,0,"Hermit Warbler",0.641309738,0.272960337,0.204071229,-0.04165614
"42.21754_-124.0359_2017-06-03_WDRobinson",42.21754,-124.0359,0,0,"Hermit Warbler",0.632483115,0.273515812,0.200402262,-0.04523534
"42.22577_-124.0327_2017-06-03_WDRobinson",42.22577,-124.0327,0,0,"Hermit Warbler",0.631818529,0.26481411,0.1940415,-0.042947592
"42.23571_-122.56311_2016-05-20_TAHallman",42.23571,-122.56311,0,0,"Hermit Warbler",0.417670144,0.282035158,0.121592364,-0.114896712
"42.24236_-122.09908_2019-06-14_WDRobinson",42.24236,-122.09908,0,0,"Hermit Warbler",0.466036464,0.257082342,0.128470418,-0.086721881
"42.26052_-122.48938_2016-05-19_JRCurtis",42.26052,-122.48938,5,1,"Hermit Warbler",0.464799633,0.24552772,0.120168347,-0.083327908
"42.2651_-122.48859_2016-05-19_JRCurtis",42.2651,-122.48859,3,1,"Hermit Warbler",0.514546144,0.225748877,0.12602024,-0.064315118
"42.26669_-122.48734_2016-05-19_JRCurtis",42.26669,-122.48734,4,1,"Hermit Warbler",0.527751129,0.22588914,0.130479346,-0.061609829
"42.268_-122.49122_2016-05-19_JRCurtis",42.268,-122.49122,1,1,"Hermit Warbler",0.515488613,0.223453476,0.12469676,-0.063457559
"42.26868_-122.49485_2016-05-19_JRCurtis",42.26868,-122.49485,4,1,"Hermit Warbler",0.50313427,0.230891772,0.124971088,-0.068912813
"42.268938_-124.378366_2017-06-03_TAHallman",42.268938,-124.378366,0,0,"Hermit Warbler",0.526760572,0.307428456,0.175269646,-0.097429482
"42.277179_-122.39697_2016-05-19_JRCurtis",42.277179,-122.39697,3,1,"Hermit Warbler",0.49478875,0.236095008,0.122432817,-0.085961128
"42.277502_-124.298235_2017-06-03_TAHallman",42.277502,-124.298235,0,0,"Hermit Warbler",0.72687148,0.274137804,0.244136044,-0.026322314
"42.28065_-122.4007_2016-05-19_JRCurtis",42.28065,-122.4007,2,1,"Hermit Warbler",0.488142251,0.241588177,0.122640194,-0.089296334
"42.280956_-123.567197_2018-06-29_TAHallman",42.280956,-123.567197,0,0,"Hermit Warbler",0.507311929,0.286659449,0.150625965,-0.099659324
"42.281261_-124.291373_2017-06-03_TAHallman",42.281261,-124.291373,1,1,"Hermit Warbler",0.609939717,0.310983412,0.215689055,-0.084492447
"42.28261_-122.39023_2019-06-14_WDRobinson",42.28261,-122.39023,3,1,"Hermit Warbler",0.488223489,0.253058426,0.12813687,-0.098008291
"42.28307_-122.40342_2016-05-19_JRCurtis",42.28307,-122.40342,3,1,"Hermit Warbler",0.479696027,0.244725008,0.121752772,-0.091547091
"42.28392_-123.821803_2018-06-29_TAHallman",42.28392,-123.821803,0,0,"Hermit Warbler",0.322855618,0.339581868,0.112982442,-0.132223848
"42.2863_-122.39111_2019-06-14_WDRobinson",42.2863,-122.39111,2,1,"Hermit Warbler",0.519782844,0.238983051,0.133180462,-0.081146711
"42.28678_-122.20798_2019-06-14_WDRobinson",42.28678,-122.20798,0,0,"Hermit Warbler",0.53648057,0.200591113,0.118505467,-0.054912919
"42.28959_-122.21333_2019-06-14_WDRobinson",42.28959,-122.21333,0,0,"Hermit Warbler",0.530691216,0.197271909,0.114824067,-0.056141485
"42.296231_-123.734483_2018-06-29_TAHallman",42.296231,-123.734483,0,0,"Hermit Warbler",0.420727888,0.247760914,0.110613874,-0.091278302
"42.30249_-122.36799_2019-06-14_WDRobinson",42.30249,-122.36799,5,1,"Hermit Warbler",0.57823185,0.212785234,0.136950165,-0.054145624
"42.30276_-123.36163_2018-06-30_JRCurtis",42.30276,-123.36163,0,0,"Hermit Warbler",0.649849743,0.21516769,0.161711439,-0.03907824
"42.306952_-122.364244_2016-05-19_JRCurtis",42.306952,-122.364244,2,1,"Hermit Warbler",0.572627159,0.205540953,0.131323764,-0.052428385
"42.308343_-123.774757_2018-06-29_TAHallman",42.308343,-123.774757,0,0,"Hermit Warbler",0.390596185,0.276287228,0.114817913,-0.104859898
"42.309363_-122.35245_2016-05-19_JRCurtis",42.309363,-122.35245,2,1,"Hermit Warbler",0.545968158,0.210443473,0.126701373,-0.060524026
"42.30938_-122.35277_2019-06-14_WDRobinson",42.30938,-122.35277,4,1,"Hermit Warbler",0.574793757,0.20572057,0.132402761,-0.053507211
"42.31118_-123.22642_2016-05-21_WDRobinson",42.31118,-123.22642,0,0,"Hermit Warbler",0.323951952,0.357404963,0.11286306,-0.165746588
"42.311439_-122.351655_2016-05-19_JRCurtis",42.311439,-122.351655,3,1,"Hermit Warbler",0.572844236,0.205593295,0.131531795,-0.052131691
"42.311917_-122.356724_2016-05-19_JRCurtis",42.311917,-122.356724,1,1,"Hermit Warbler",0.603735525,0.197561821,0.135579611,-0.043823446
"42.312569_-123.775927_2018-06-29_TAHallman",42.312569,-123.775927,0,0,"Hermit Warbler",0.378224066,0.29057915,0.115302772,-0.107811773
"42.313661_-122.350505_2016-05-19_JRCurtis",42.313661,-122.350505,3,1,"Hermit Warbler",0.603740452,0.202311788,0.139084909,-0.042582201
"42.31489_-123.2297_2016-05-21_WDRobinson",42.31489,-123.2297,0,0,"Hermit Warbler",0.339501198,0.356871188,0.117895783,-0.160542125
"42.31612_-122.2311_2019-06-14_WDRobinson",42.31612,-122.2311,1,1,"Hermit Warbler",0.631578719,0.184822257,0.135231537,-0.03048982
"42.32215_-123.27298_2018-06-30_JRCurtis",42.32215,-123.27298,0,0,"Hermit Warbler",0.508214508,0.319168781,0.177710832,-0.095301913
"42.32229_-123.02333_2016-05-21_WDRobinson",42.32229,-123.02333,2,1,"Hermit Warbler",0.638061597,0.244927703,0.179979054,-0.040635304
"42.324_-123.01669_2016-05-21_WDRobinson",42.324,-123.01669,2,1,"Hermit Warbler",0.651907857,0.248050969,0.188098314,-0.037550368
"42.34902_-122.437055_2016-05-19_JRCurtis",42.34902,-122.437055,2,1,"Hermit Warbler",0.636349993,0.213640106,0.157288956,-0.036984571
"42.349119_-122.426672_2016-05-19_JRCurtis",42.349119,-122.426672,3,1,"Hermit Warbler",0.659848055,0.212801078,0.16467117,-0.027869032
"42.36997_-122.55606_2016-05-19_JRCurtis",42.36997,-122.55606,0,0,"Hermit Warbler",0.421658502,0.294080827,0.129262326,-0.112729371
"42.37324_-122.5612_2016-05-19_JRCurtis",42.37324,-122.5612,0,0,"Hermit Warbler",0.418427342,0.284689023,0.122599553,-0.108493755
"42.40477_-123.45557_2018-06-30_JRCurtis",42.40477,-123.45557,0,0,"Hermit Warbler",0.542961723,0.294122774,0.177487223,-0.079565237
"42.40806_-122.38605_2016-05-20_JRCurtis",42.40806,-122.38605,2,1,"Hermit Warbler",0.604606275,0.231650409,0.159665097,-0.05293483
"42.40861_-122.39307_2016-05-20_JRCurtis",42.40861,-122.39307,3,1,"Hermit Warbler",0.597859852,0.231543915,0.156022265,-0.055403544
"42.41098_-122.39465_2016-05-20_JRCurtis",42.41098,-122.39465,4,1,"Hermit Warbler",0.62336349,0.216480449,0.155060452,-0.043457988
"42.41138_-122.46853_2016-05-22_JRCurtis",42.41138,-122.46853,0,0,"Hermit Warbler",0.576778686,0.255387552,0.163900324,-0.065910312
"42.41364_-122.39466_2016-05-20_JRCurtis",42.41364,-122.39466,2,1,"Hermit Warbler",0.632123551,0.216446385,0.15845126,-0.041169818
"42.41542_-122.97041_2016-05-22_JRCurtis",42.41542,-122.97041,0,0,"Hermit Warbler",0.167968419,0.403318888,0.065471847,-0.19911604
"42.41639_-122.39462_2016-05-20_JRCurtis",42.41639,-122.39462,2,1,"Hermit Warbler",0.639466934,0.211474254,0.157282748,-0.037699985
"42.42437_-123.06841_2016-05-18_TAHallman",42.42437,-123.06841,0,0,"Hermit Warbler",0.420029509,0.313797842,0.136243516,-0.114907586
"42.4275_-123.11674_2016-05-18_TAHallman",42.4275,-123.11674,0,0,"Hermit Warbler",0.377217956,0.327601249,0.127382372,-0.11795718
"42.42964_-123.4897_2018-06-30_JRCurtis",42.42964,-123.4897,0,0,"Hermit Warbler",0.506920064,0.279828756,0.149356114,-0.087979045
"42.43304_-122.41612_2016-05-20_JRCurtis",42.43304,-122.41612,1,1,"Hermit Warbler",0.518146336,0.245643711,0.134297481,-0.081531547
"42.43605_-122.41513_2016-05-20_JRCurtis",42.43605,-122.41513,2,1,"Hermit Warbler",0.618935484,0.211022189,0.147289981,-0.042713732
"42.43867_-122.41525_2016-05-20_JRCurtis",42.43867,-122.41525,1,1,"Hermit Warbler",0.654901258,0.199267483,0.152470489,-0.02809417
"42.44052_-122.63845_2016-05-19_JRCurtis",42.44052,-122.63845,0,0,"Hermit Warbler",0.264431155,0.325079244,0.086478721,-0.153801872
"42.44152_-122.41555_2016-05-20_JRCurtis",42.44152,-122.41555,1,1,"Hermit Warbler",0.630836247,0.206580407,0.14782202,-0.036392493
"42.44184_-122.63492_2016-05-19_JRCurtis",42.44184,-122.63492,0,0,"Hermit Warbler",0.251254053,0.334163678,0.084327524,-0.159266534
"42.44292_-122.4188_2016-05-20_JRCurtis",42.44292,-122.4188,2,1,"Hermit Warbler",0.619707369,0.209743109,0.146290533,-0.039635649
"42.44485_-122.42152_2016-05-20_JRCurtis",42.44485,-122.42152,2,1,"Hermit Warbler",0.611039394,0.213694237,0.146812626,-0.042313605
"42.44695_-123.28327_2018-06-30_JRCurtis",42.44695,-123.28327,0,0,"Hermit Warbler",0.347274912,0.33608826,0.11964084,-0.139610445
"42.48268_-122.77066_2016-05-22_JRCurtis",42.48268,-122.77066,0,0,"Hermit Warbler",0.38928381,0.361063879,0.149031195,-0.135513259
"42.48295_-122.77535_2016-05-22_JRCurtis",42.48295,-122.77535,0,0,"Hermit Warbler",0.428275716,0.366213912,0.166403191,-0.132504289
"42.48553_-122.76144_2016-05-22_JRCurtis",42.48553,-122.76144,0,0,"Hermit Warbler",0.33589005,0.377930867,0.131357597,-0.155535585
"42.49038_-122.43837_2016-05-20_JRCurtis",42.49038,-122.43837,2,1,"Hermit Warbler",0.592102588,0.200719309,0.134416899,-0.041064818
"42.49775_-122.439_2016-05-20_JRCurtis",42.49775,-122.439,1,1,"Hermit Warbler",0.525944068,0.211260918,0.121423329,-0.06245525
"42.49884_-122.436_2016-05-20_JRCurtis",42.49884,-122.436,1,1,"Hermit Warbler",0.528270713,0.210342592,0.121390643,-0.061496409
"42.50467_-122.39948_2016-05-20_JRCurtis",42.50467,-122.39948,3,1,"Hermit Warbler",0.607703203,0.198570253,0.137857566,-0.035984356
"42.50611_-122.53208_2016-05-20_JRCurtis",42.50611,-122.53208,0,0,"Hermit Warbler",0.613342559,0.238044645,0.165749868,-0.051882878
"42.50634_-122.3964_2016-05-20_JRCurtis",42.50634,-122.3964,2,1,"Hermit Warbler",0.619403093,0.197282895,0.14033734,-0.033159783
"42.50768_-122.39391_2016-05-20_JRCurtis",42.50768,-122.39391,2,1,"Hermit Warbler",0.629640621,0.192983885,0.14065862,-0.028896719
"42.50933_-122.39061_2016-05-20_JRCurtis",42.50933,-122.39061,2,1,"Hermit Warbler",0.635027477,0.192200757,0.141681135,-0.026988075
"42.51204_-122.39033_2016-05-20_JRCurtis",42.51204,-122.39033,3,1,"Hermit Warbler",0.613502429,0.196220045,0.137842156,-0.034019766
"42.51527_-122.52905_2016-05-20_JRCurtis",42.51527,-122.52905,1,1,"Hermit Warbler",0.671694831,0.219425275,0.174406464,-0.029820697
"42.51558_-122.38551_2016-05-20_JRCurtis",42.51558,-122.38551,1,1,"Hermit Warbler",0.580533455,0.212818548,0.136635666,-0.048460086
"42.51639_-122.38332_2016-05-20_JRCurtis",42.51639,-122.38332,2,1,"Hermit Warbler",0.575643144,0.220265537,0.138782788,-0.052908869
"42.51734_-122.52992_2016-05-20_JRCurtis",42.51734,-122.52992,2,1,"Hermit Warbler",0.65969184,0.21758159,0.168346077,-0.033383799
"42.51903_-122.53315_2016-05-20_JRCurtis",42.51903,-122.53315,4,1,"Hermit Warbler",0.649348916,0.208742873,0.15834637,-0.033605374
"42.53127_-122.18432_2017-06-26_WDRobinson",42.53127,-122.18432,0,0,"Hermit Warbler",0.467369797,0.187451024,0.093450086,-0.060392111
"42.5425_-122.89558_2016-05-18_TAHallman",42.5425,-122.89558,0,0,"Hermit Warbler",0.164251649,0.407012374,0.066085868,-0.206957732
"42.55021_-122.73608_2016-05-21_JRCurtis",42.55021,-122.73608,0,0,"Hermit Warbler",0.331871435,0.330630271,0.11262539,-0.146483188
"42.55634_-123.07297_2016-05-18_WDRobinson",42.55634,-123.07297,0,0,"Hermit Warbler",0.521082127,0.271662072,0.148443837,-0.085073787
"42.56525_-122.62911_2016-05-20_JRCurtis",42.56525,-122.62911,0,0,"Hermit Warbler",0.403592481,0.256498128,0.107823014,-0.107451486
"42.57008_-122.62049_2016-05-20_JRCurtis",42.57008,-122.62049,0,0,"Hermit Warbler",0.400014965,0.264508832,0.108659962,-0.117352881
"42.57346_-124.344009_2017-06-03_TAHallman",42.57346,-124.344009,0,0,"Hermit Warbler",0.684894037,0.291668679,0.238693778,-0.044347126
"42.5745_-124.04601_2017-06-04_WDRobinson",42.5745,-124.04601,0,0,"Hermit Warbler",0.601691858,0.228906268,0.154956674,-0.055320091
"42.5764_-124.04084_2017-06-04_WDRobinson",42.5764,-124.04084,1,1,"Hermit Warbler",0.620719782,0.224134667,0.157479512,-0.049785107
"42.57726_-122.62305_2016-05-20_JRCurtis",42.57726,-122.62305,0,0,"Hermit Warbler",0.452029836,0.255153501,0.121136459,-0.09969647
"42.5832_-124.02542_2017-06-04_WDRobinson",42.5832,-124.02542,0,0,"Hermit Warbler",0.611281569,0.253152638,0.17457058,-0.058745117
"42.58432_-124.01981_2017-06-04_WDRobinson",42.58432,-124.01981,0,0,"Hermit Warbler",0.625728473,0.244544832,0.175296247,-0.048580877
"42.58664_-122.70088_2016-05-21_JRCurtis",42.58664,-122.70088,0,0,"Hermit Warbler",0.319713562,0.291137089,0.095981546,-0.134419241
"42.58678_-124.01752_2017-06-04_WDRobinson",42.58678,-124.01752,0,0,"Hermit Warbler",0.629309732,0.241452519,0.173964578,-0.046508871
"42.58801_-124.01337_2017-06-04_WDRobinson",42.58801,-124.01337,0,0,"Hermit Warbler",0.616779321,0.249739041,0.175999328,-0.051189041
"42.59218_-124.00974_2017-06-04_WDRobinson",42.59218,-124.00974,0,0,"Hermit Warbler",0.659079567,0.236666774,0.182861126,-0.036078308
"42.60563_-122.94537_2016-05-21_TAHallman",42.60563,-122.94537,1,1,"Hermit Warbler",0.407700935,0.308620892,0.123994816,-0.12915101
"42.60633_-123.2081_2016-05-18_WDRobinson",42.60633,-123.2081,1,1,"Hermit Warbler",0.575284407,0.232482953,0.145523963,-0.059392576
"42.60855_-123.20797_2016-05-18_WDRobinson",42.60855,-123.20797,1,1,"Hermit Warbler",0.558513278,0.241618622,0.142641352,-0.069529151
"42.61497_-123.20695_2016-05-18_WDRobinson",42.61497,-123.20695,1,1,"Hermit Warbler",0.617600299,0.234311641,0.161563795,-0.045767144
"42.61702_-123.20673_2016-05-18_WDRobinson",42.61702,-123.20673,2,1,"Hermit Warbler",0.642906946,0.227904684,0.1689171,-0.034229208
"42.62183_-122.43552_2016-05-21_JRCurtis",42.62183,-122.43552,3,1,"Hermit Warbler",0.554845776,0.227224698,0.135912808,-0.066343386
"42.62622_-122.43488_2016-05-21_JRCurtis",42.62622,-122.43488,4,1,"Hermit Warbler",0.605142317,0.201868056,0.136994644,-0.045104667
"42.62896_-122.42902_2016-05-21_JRCurtis",42.62896,-122.42902,1,1,"Hermit Warbler",0.472115151,0.258264494,0.124518674,-0.097883209
"42.63356_-122.42735_2016-05-21_JRCurtis",42.63356,-122.42735,0,0,"Hermit Warbler",0.328096216,0.299698578,0.096586659,-0.154166707
"42.64385_-122.37042_2016-05-21_JRCurtis",42.64385,-122.37042,2,1,"Hermit Warbler",0.665524218,0.179609352,0.141085654,-0.020707271
"42.64422_-122.37456_2016-05-21_JRCurtis",42.64422,-122.37456,2,1,"Hermit Warbler",0.657491385,0.186595211,0.143622765,-0.025480922
"42.64444_-122.36652_2016-05-21_JRCurtis",42.64444,-122.36652,2,1,"Hermit Warbler",0.655076741,0.185144354,0.142115299,-0.02329615
"42.64501_-122.37762_2016-05-21_JRCurtis",42.64501,-122.37762,2,1,"Hermit Warbler",0.655506777,0.189623721,0.145182561,-0.02667914
"42.64766_-122.36933_2016-05-21_JRCurtis",42.64766,-122.36933,2,1,"Hermit Warbler",0.658174969,0.181874672,0.140529129,-0.022945344
"44.00501_-123.75662_2019-05-22_WDRobinson",44.00501,-123.75662,0,0,"Hermit Warbler",0.725172777,0.298683376,0.265973469,-0.040933473
"44.00702_-123.73877_2019-05-22_WDRobinson",44.00702,-123.73877,0,0,"Hermit Warbler",0.706182844,0.28019212,0.238366756,-0.045522766
"44.01358_-123.98232_2019-05-22_WDRobinson",44.01358,-123.98232,1,1,"Hermit Warbler",0.551133628,0.233564557,0.157807806,-0.053034691
"44.01461_-123.97189_2019-05-22_WDRobinson",44.01461,-123.97189,1,1,"Hermit Warbler",0.58931738,0.202353125,0.14193252,-0.042598208
"44.01547_-123.96689_2019-05-22_WDRobinson",44.01547,-123.96689,1,1,"Hermit Warbler",0.570987398,0.199434642,0.136542336,-0.042533038
"44.01903_-123.156_2013-06-08_TAHallman",44.01903,-123.156,0,0,"Hermit Warbler",0.479876662,0.288340693,0.149396081,-0.092428532
"44.01903_-123.15851_2013-06-08_TAHallman",44.01903,-123.15851,0,0,"Hermit Warbler",0.530644609,0.278580678,0.162750543,-0.081364452
"44.02197_-122.92266_2014-06-04_JRCurtis",44.02197,-122.92266,0,0,"Hermit Warbler",0.356710402,0.34947112,0.128575715,-0.156140039
"44.02733_-122.91917_2014-06-04_JRCurtis",44.02733,-122.91917,0,0,"Hermit Warbler",0.377885873,0.340741967,0.133221017,-0.146165541
"44.03235_-123.17783_2013-06-09_TAHallman",44.03235,-123.17783,0,0,"Hermit Warbler",0.407602463,0.332096355,0.142019064,-0.143236286
"44.0359_-122.20526_2019-05-26_WDRobinson",44.0359,-122.20526,1,1,"Hermit Warbler",0.566076407,0.196852997,0.129868596,-0.045106329
"44.03739_-122.20736_2019-05-26_WDRobinson",44.03739,-122.20736,4,1,"Hermit Warbler",0.568912653,0.199640513,0.133201881,-0.045621548
"44.03779_-123.16517_2013-06-03_TAHallman",44.03779,-123.16517,0,0,"Hermit Warbler",0.325566542,0.318788038,0.109096029,-0.133367845
"44.03862_-122.21125_2019-05-26_WDRobinson",44.03862,-122.21125,2,1,"Hermit Warbler",0.602046955,0.205829151,0.146206777,-0.041704998
"44.03946_-123.17374_2013-06-03_TAHallman",44.03946,-123.17374,0,0,"Hermit Warbler",0.356756176,0.332974518,0.125161085,-0.144839702
"44.04486_-123.17375_2013-06-03_TAHallman",44.04486,-123.17375,0,0,"Hermit Warbler",0.242339648,0.366539074,0.082153917,-0.147353425
"44.051965_-123.053946_2014-05-25_TAHallman",44.051965,-123.053946,0,0,"Hermit Warbler",0.29430574,0.32880586,0.097597214,-0.126124542
