"","x"
"482",2
"483",1
"484",3
"485",4
"486",7
"487",1
"488",4
"489",2
"490",8
"491",4
"492",1
"493",4
"494",1
"495",1
"496",2
"497",7
"498",1
"499",1
"500",8
"501",1
"502",2
"503",8
"504",3
"505",7
"506",1
"507",8
"508",8
"509",1
"510",8
"511",1
"512",2
"513",2
"514",3
"515",2
"516",1
"517",2
"518",8
"519",4
"520",9
"521",1
"522",1
"523",1
"524",7
"525",7
"526",1
"527",8
"528",8
"529",2
"530",1
"531",1
"532",1
"533",2
"534",2
"535",1
"536",3
"537",1
"538",7
"539",4
"540",1
"541",2
"542",2
"543",3
"544",7
"545",1
"546",1
"547",1
"548",4
"549",7
"550",2
"551",2
"552",1
"553",2
"554",4
"555",7
"556",1
"557",3
"558",1
"559",2
"560",2
"561",2
"562",7
"563",7
"564",2
"565",1
"566",7
"567",7
"568",1
"569",6
"570",1
"571",1
"572",7
"573",8
"574",1
"575",8
"576",1
"577",7
"578",7
"579",6
"580",4
"581",1
"582",4
"583",7
"584",4
"585",2
"586",1
"587",3
"588",8
"589",1
"590",1
"591",9
"592",8
"593",4
"594",1
"595",7
"596",7
"597",4
"598",2
"599",8
"600",1
"601",2
"602",3
"603",2
"604",8
"605",6
"606",9
"607",1
"608",4
"609",7
"610",1
"611",7
"612",2
"613",9
"614",6
"615",2
"616",6
"617",2
"618",8
"619",8
"620",2
"621",1
"622",3
"623",1
"624",8
"625",4
"626",7
"627",1
"628",1
"629",2
"630",2
"631",4
"632",7
"633",4
"634",3
"635",2
"636",4
"637",2
"638",2
"639",7
"640",7
"641",2
"642",1
"643",8
"644",7
"645",7
"646",2
"647",9
"648",7
"649",2
"650",1
"651",4
"652",8
"653",6
"654",1
"655",7
"656",7
"657",2
"658",9
"659",8
"660",2
"661",4
"662",9
"663",2
"664",4
"665",4
"666",1
"667",2
"668",2
"669",2
"670",2
"671",7
"672",4
"673",7
"674",1
"675",1
"676",1
"677",1
"678",7
"679",1
"680",1
"681",1
"682",2
"683",1
"684",2
"685",7
"686",9
"687",3
"688",8
"689",1
"690",1
"691",7
"692",2
"693",1
"694",4
"695",8
"696",8
"697",7
"698",1
"699",1
"700",1
"701",7
"702",1
"703",4
"704",7
"705",6
"706",2
"707",2
"708",1
"709",7
"710",8
"711",6
"712",4
"713",1
"714",4
"715",1
"716",1
"717",1
"718",1
"719",4
"720",3
"721",2
"722",1
"723",3
"724",2
"725",4
"726",1
"727",2
"728",2
"729",4
"730",1
"731",1
"732",1
"733",1
"734",1
"735",2
"736",2
"737",2
"738",8
"739",1
"740",4
"741",2
"742",1
"743",7
"744",7
"745",1
"746",3
"747",7
"748",3
"749",8
"750",1
"751",2
"752",7
"753",2
"754",4
"755",8
"756",6
"757",3
"758",1
"759",2
"760",4
"761",1
"762",2
"763",1
"764",3
"765",7
"766",3
"767",7
"768",7
"769",1
"770",1
"771",4
"772",1
"773",1
"774",1
"775",7
"776",6
"777",7
"778",6
"779",1
"780",4
"781",3
"782",6
"783",5
"784",3
"785",4
"786",7
"787",1
"788",7
"789",1
"790",9
"791",7
"792",2
"793",2
"794",1
"795",2
"796",2
"797",1
"798",4
"799",3
"800",8
"801",2
"802",9
"803",2
"804",8
"805",4
"806",3
"807",7
"808",9
"809",1
"810",7
"811",3
"812",4
"813",1
"814",7
"815",2
"816",1
"817",9
"818",4
"819",1
"820",1
"821",7
"822",7
"823",2
"824",2
"825",3
"826",7
"827",2
"828",2
"829",1
"830",2
"831",9
"832",2
"833",2
"834",2
"835",1
"836",6
"837",3
"838",2
"839",7
"840",2
"841",1
"842",4
"843",6
"844",7
"845",2
"846",8
"847",8
"848",2
"849",9
"850",1
"851",2
"852",6
"853",7
"854",6
"855",8
"856",4
"857",7
"858",8
"859",8
"860",1
"861",1
"862",2
"863",7
"864",2
"865",2
"866",7
"867",4
"868",8
"869",2
"870",2
"871",1
"872",4
"873",4
"874",1
"875",8
"876",4
"877",7
"878",3
"879",2
"880",1
"881",2
"882",1
"883",7
"884",4
"885",1
"886",4
"887",1
"888",2
"889",1
"890",7
"891",4
"892",1
"893",8
"894",3
"895",6
"896",6
"897",7
"898",7
"899",4
"900",2
"901",7
"902",6
"903",7
"904",2
"905",4
"906",2
"907",6
"908",1
"909",4
"910",1
"911",1
"912",2
"913",4
"914",7
"915",7
"916",1
"917",1
"918",2
"919",2
"920",7
"921",3
"922",1
"923",8
"924",6
"925",1
"926",2
"927",2
"928",2
"929",2
"930",4
"931",8
"932",7
"933",1
"934",6
"935",6
"936",8
"937",8
"938",7
"939",2
"940",1
"941",7
"942",1
"943",3
"944",3
"945",1
"946",7
"947",2
"948",2
"949",1
"950",2
"951",2
"952",2
"953",4
"954",1
"955",4
"956",3
"957",8
"958",7
"959",7
"960",2
"961",9
"962",1
"963",2
"964",2
"965",1
"966",2
"967",6
"968",1
"969",1
"970",1
"971",2
"972",7
"973",2
"974",4
"975",8
"976",4
"977",3
"978",4
"979",6
"980",9
"981",7
"982",8
"983",1
"984",1
"985",4
"986",4
"987",7
"988",1
"989",1
"990",2
"991",1
"992",7
"993",2
"994",2
"995",2
"996",4
"997",2
"998",1
"999",2
"1000",3
"1001",6
"1002",4
"1003",7
"1004",7
"1005",4
"1006",1
"1007",1
"1008",1
"1009",7
"1010",1
"1011",2
"1012",2
"1013",2
"1014",1
"1015",7
"1016",6
"1017",3
"1018",1
"1019",1
"1020",4
"1021",8
"1022",7
"1023",6
"1024",8
"1025",8
"1026",7
"1027",6
"1028",1
"1029",1
"1030",7
"1031",1
"1032",9
"1033",9
"1034",6
"1035",8
"1036",7
"1037",4
"1038",4
"1039",6
"1040",7
"1041",1
"1042",6
"1043",5
"1044",2
"1045",4
"1046",1
"1047",6
"1048",3
"1049",7
"1050",1
"1051",7
"1052",1
"1053",7
"1054",1
"1055",2
"1056",7
"1057",7
"1058",9
"1059",3
"1060",4
"1061",7
"1062",3
"1063",7
"1064",9
"1065",1
"1066",7
"1067",9
"1068",2
"1069",7
"1070",1
"1071",1
"1072",1
"1073",2
"1074",1
"1075",4
"1076",1
"1077",3
"1078",2
"1079",6
"1080",7
"1081",7
"1082",2
"1083",7
"1084",3
"1085",1
"1086",8
"1087",8
"1088",4
"1089",3
"1090",8
"1091",1
"1092",9
"1093",2
"1094",3
"1095",1
"1096",1
"1097",2
"1098",1
"1099",1
"1100",4
"1101",4
"1102",9
"1103",1
"1104",3
"1105",1
"1106",7
"1107",2
"1108",4
"1109",4
"1110",8
"1111",1
"1112",1
"1113",3
"1114",8
"1115",1
"1116",2
"1117",3
"1118",1
"1119",7
"1120",6
"1121",1
"1122",7
"1123",4
"1124",6
"1125",6
"1126",1
"1127",2
"1128",3
"1129",2
"1130",1
"1131",1
"1132",7
"1133",7
"1134",7
"1135",1
"1136",8
"1137",3
"1138",7
"1139",4
"1140",1
"1141",2
"1142",6
"1143",2
"1144",2
"1145",7
"1146",7
"1147",3
"1148",2
"1149",1
"1150",8
"1151",2
"1152",2
"1153",7
"1154",8
"1155",7
"1156",8
"1157",3
"1158",2
"1159",6
"1160",3
"1161",3
"1162",1
"1163",1
"1164",9
"1165",7
"1166",8
"1167",9
"1168",4
"1169",1
"1170",8
"1171",2
"1172",4
"1173",8
"1174",2
"1175",1
"1176",8
"1177",4
"1178",1
"1179",4
"1180",9
"1181",7
"1182",7
"1183",1
"1184",1
"1185",2
"1186",1
"1187",8
"1188",4
"1189",2
"1190",2
"1191",4
"1192",7
"1193",2
"1194",6
"1195",2
"1196",2
"1197",1
"1198",2
"1199",3
"1200",1
"1201",1
"1202",8
"1203",2
"1204",7
"1205",1
"1206",7
"1207",7
"1208",8
"1209",7
"1210",4
"1211",6
"1212",3
"1213",4
"1214",4
"1215",2
"1216",1
"1217",9
"1218",4
"1219",1
"1220",4
"1221",7
"1222",1
"1223",1
"1224",3
"1225",4
"1226",2
"1227",2
"1228",1
"1229",6
"1230",9
"1231",3
"1232",1
"1233",4
"1234",1
"1235",1
"1236",7
"1237",3
"1238",1
"1239",2
"1240",2
"1241",1
"1242",9
"1243",3
"1244",2
"1245",6
"1246",4
"1247",7
"1248",6
"1249",1
"1250",7
"1251",1
"1252",7
"1253",7
"1254",6
"1255",2
"1256",6
"1257",3
"1258",7
"1259",7
"1260",1
"1261",7
"1262",6
"1263",8
"1264",1
"1265",1
"1266",2
"1267",3
"1268",7
"1269",8
"1270",1
"1271",2
"1272",1
"1273",4
"1274",7
"1275",4
"1276",7
"1277",2
"1278",7
"1279",8
"1280",4
"1281",3
"1282",7
"1283",1
"1284",7
"1285",3
"1286",4
"1287",7
"1288",6
"1289",1
"1290",1
"1291",1
"1292",3
"1293",4
"1294",6
"1295",4
"1296",2
"1297",8
"1298",8
"1299",1
"1300",1
"1301",2
"1302",4
"1303",3
"1304",1
"1305",3
"1306",1
"1307",8
"1308",8
"1309",3
"1310",2
"1311",2
"1312",7
"1313",2
"1314",2
"1315",2
"1316",4
"1317",7
"1318",7
"1319",8
"1320",3
"1321",8
"1322",8
"1323",6
"1324",2
"1325",2
"1326",1
"1327",8
"1328",1
"1329",7
"1330",4
"1331",6
"1332",3
"1333",7
"1334",4
"1335",4
"1336",2
"1337",1
"1338",2
"1339",3
"1340",4
"1341",7
"1342",2
"1343",1
"1344",7
"1345",7
"1346",8
"1347",4
"1348",1
"1349",1
"1350",1
"1351",4
"1352",8
"1353",7
"1354",8
"1355",4
"1356",4
"1357",9
"1358",3
"1359",6
"1360",7
"1361",4
"1362",1
"1363",2
"1364",4
"1365",4
"1366",8
"1367",7
"1368",4
"1369",4
"1370",3
"1371",8
"1372",7
"1373",9
"1374",1
"1375",4
"1376",7
"1377",4
"1378",3
"1379",4
"1380",4
"1381",7
"1382",8
"1383",7
"1384",4
"1385",3
"1386",4
"1387",1
"1388",2
"1389",1
"1390",9
"1391",7
"1392",2
"1393",1
"1394",2
"1395",1
"1396",8
"1397",2
"1398",7
"1399",4
"1400",6
"1401",1
"1402",7
"1403",8
"1404",2
"1405",4
"1406",2
"1407",7
"1408",1
"1409",7
"1410",1
"1411",2
"1412",2
"1413",1
"1414",1
"1415",6
"1416",1
"1417",1
"1418",1
"1419",4
"1420",9
"1421",7
"1422",1
"1423",2
"1424",1
"1425",8
"1426",8
"1427",1
"1428",6
"1429",8
"1430",7
"1431",1
"1432",4
"1433",3
"1434",4
"1435",1
"1436",1
"1437",4
"1438",3
"1439",1
"1440",8
"1441",2
"1442",7
"1443",2
"1444",1
"1445",8
"1446",4
"1447",1
"1448",7
"1449",4
"1450",2
"1451",2
"1452",2
"1453",7
"1454",9
"1455",8
"1456",1
"1457",3
"1458",4
"1459",8
"1460",6
"1461",6
"1462",3
"1463",4
"1464",2
"1465",4
"1466",6
"1467",4
"1468",8
"1469",1
"1470",1
"1471",4
"1472",1
"1473",6
"1474",4
"1475",3
"1476",5
"1477",8
"1478",6
"1479",4
"1480",8
"1481",5
"1482",8
"1483",3
"1484",7
"1485",7
"1486",4
"1487",4
"1488",9
"1489",4
"1490",1
"1491",9
"1492",5
"1493",6
"1494",6
"1495",6
"1496",3
"1497",9
"1498",5
"1499",6
"1500",2
"1501",9
"1502",9
"1503",9
"1504",6
"1505",7
"1506",7
"1507",4
"1508",6
"1509",6
"1510",6
"1511",9
"1512",4
"1513",4
"1514",5
"1515",1
"1516",3
"1517",9
"1518",9
"1519",8
"1520",9
"1521",9
"1522",3
"1523",5
"1524",6
"1525",9
"1526",2
"1527",8
"1528",3
"1529",8
"1530",7
"1531",9
"1532",5
"1533",4
"1534",5
"1535",2
"1536",4
"1537",2
"1538",5
"1539",4
"1540",1
"1541",5
"1542",6
"1543",8
"1544",5
"1545",3
"1546",7
"1547",8
"1548",9
"1549",9
"1550",9
"1551",7
"1552",5
"1553",3
"1554",3
"1555",6
"1556",6
"1557",7
"1558",2
"1559",8
"1560",6
"1561",5
"1562",6
"1563",3
"1564",5
"1565",3
"1566",3
"1567",3
"1568",8
"1569",3
"1570",5
"1571",8
"1572",2
"1573",8
"1574",4
"1575",9
"1576",3
"1577",3
"1578",6
"1579",6
"1580",3
"1581",5
"1582",4
"1583",8
"1584",6
"1585",5
"1586",9
"1587",5
"1588",7
"1589",2
"1590",2
"1591",4
"1592",8
"1593",5
"1594",6
"1595",9
"1596",2
"1597",1
"1598",9
"1599",6
"1600",1
"1601",5
"1602",2
"1603",6
"1604",7
"1605",8
"1606",5
"1607",4
"1608",3
"1609",5
"1610",8
"1611",6
"1612",3
"1613",6
"1614",6
"1615",7
"1616",4
"1617",5
"1618",5
"1619",2
"1620",8
"1621",3
"1622",8
"1623",5
"1624",5
"1625",5
"1626",9
"1627",6
"1628",9
"1629",8
"1630",7
"1631",8
"1632",8
"1633",5
"1634",8
"1635",5
"1636",9
"1637",8
"1638",8
"1639",6
"1640",9
"1641",5
"1642",4
"1643",8
"1644",6
"1645",3
"1646",5
"1647",5
"1648",3
"1649",3
"1650",6
"1651",7
"1652",2
"1653",7
"1654",8
"1655",9
"1656",6
"1657",2
"1658",9
"1659",6
"1660",4
"1661",6
"1662",3
"1663",5
"1664",5
"1665",3
"1666",8
"1667",5
"1668",4
"1669",6
"1670",6
"1671",5
"1672",5
"1673",3
"1674",7
"1675",7
"1676",8
"1677",3
"1678",2
"1679",5
"1680",6
"1681",8
"1682",4
"1683",7
"1684",7
"1685",4
"1686",7
"1687",5
"1688",4
"1689",9
"1690",9
"1691",9
"1692",4
"1693",6
"1694",8
"1695",2
"1696",8
"1697",9
"1698",9
"1699",1
"1700",4
"1701",2
"1702",5
"1703",3
"1704",9
"1705",6
"1706",8
"1707",5
"1708",9
"1709",9
"1710",6
"1711",8
"1712",9
"1713",8
"1714",8
"1715",4
"1716",3
"1717",6
"1718",4
"1719",6
"1720",6
"1721",9
"1722",5
"1723",9
"1724",2
"1725",5
"1726",5
"1727",3
"1728",6
"1729",2
"1730",3
"1731",8
"1732",9
"1733",2
"1734",8
"1735",5
"1736",5
"1737",8
"1738",3
"1739",5
"1740",5
"1741",7
"1742",9
"1743",7
"1744",6
"1745",9
"1746",9
"1747",9
"1748",6
"1749",4
"1750",8
"1751",9
"1752",9
"1753",3
"1754",9
"1755",9
"1756",5
"1757",3
"1758",5
"1759",3
"1760",8
"1761",6
"1762",8
"1763",6
"1764",4
"1765",3
"1766",3
"1767",5
"1768",8
"1769",8
"1770",2
"1771",9
"1772",4
"1773",9
"1774",2
"1775",2
"1776",9
"1777",6
"1778",5
"1779",6
"1780",1
"1781",6
"1782",6
"1783",6
"1784",5
"1785",8
"1786",9
"1787",5
"1788",9
"1789",9
"1790",4
"1791",6
"1792",6
"1793",6
"1794",4
"1795",3
"1796",6
"1797",4
"1798",3
"1799",6
"1800",3
