"","x"
"669",5
"670",8
"671",4
"672",2
"673",8
"674",6
"675",8
"676",1
"677",7
"678",9
"679",7
"680",8
"681",3
"682",2
"683",6
"684",4
"685",6
"686",3
"687",8
"688",6
"689",8
"690",4
"691",2
"692",1
"693",8
"694",4
"695",8
"696",1
"697",2
"698",3
"699",6
"700",7
"701",3
"702",8
"703",1
"704",4
"705",9
"706",4
"707",3
"708",1
"709",3
"710",5
"711",3
"712",1
"713",9
"714",5
"715",5
"716",1
"717",6
"718",3
"719",7
"720",8
"721",8
"722",6
"723",1
"724",4
"725",4
"726",9
"727",8
"728",3
"729",2
"730",7
"731",9
"732",2
"733",9
"734",8
"735",4
"736",9
"737",7
"738",8
"739",8
"740",5
"741",8
"742",5
"743",7
"744",7
"745",2
"746",7
"747",1
"748",7
"749",3
"750",8
"751",3
"752",1
"753",6
"754",6
"755",6
"756",4
"757",3
"758",8
"759",9
"760",3
"761",7
"762",2
"763",5
"764",3
"765",9
"766",2
"767",7
"768",4
"769",8
"770",3
"771",1
"772",8
"773",1
"774",8
"775",1
"776",4
"777",2
"778",1
"779",6
"780",5
"781",7
"782",9
"783",9
"784",1
"785",6
"786",7
"787",2
"788",9
"789",4
"790",6
"791",4
"792",3
"793",5
"794",2
"795",1
"796",3
"797",9
"798",5
"799",7
"800",4
"801",2
"802",5
"803",6
"804",3
"805",4
"806",5
"807",2
"808",5
"809",6
"810",9
"811",1
"812",8
"813",9
"814",8
"815",2
"816",4
"817",5
"818",2
"819",5
"820",6
"821",4
"822",8
"823",1
"824",2
"825",7
"826",8
"827",8
"828",9
"829",9
"830",4
"831",5
"832",8
"833",9
"834",3
"835",3
"836",6
"837",3
"838",6
"839",1
"840",2
"841",4
"842",2
"843",4
"844",6
"845",8
"846",4
"847",6
"848",9
"849",2
"850",9
"851",1
"852",2
"853",8
"854",5
"855",5
"856",7
"857",3
"858",1
"859",9
"860",2
"861",2
"862",8
"863",8
"864",3
"865",6
"866",7
"867",1
"868",1
"869",3
"870",1
"871",8
"872",7
"873",3
"874",7
"875",4
"876",8
"877",3
"878",9
"879",4
"880",5
"881",3
"882",9
"883",3
"884",8
"885",5
"886",3
"887",5
"888",5
"889",8
"890",9
"891",8
"892",3
"893",4
"894",9
"895",4
"896",6
"897",8
"898",7
"899",4
"900",1
"901",4
"902",9
"903",9
"904",4
"905",2
"906",2
"907",4
"908",7
"909",5
"910",4
"911",7
"912",2
"913",8
"914",9
"915",3
"916",7
"917",6
"918",8
"919",5
"920",2
"921",1
"922",2
"923",7
"924",2
"925",8
"926",8
"927",3
"928",2
"929",5
"930",4
"931",2
"932",6
"933",4
"934",7
"935",5
"936",9
"937",2
"938",7
"939",6
"940",7
"941",8
"942",1
"943",4
"944",2
"945",1
"946",7
"947",2
"948",9
"949",4
"950",6
"951",5
"952",6
"953",2
"954",2
"955",8
"956",1
"957",8
"958",5
"959",8
"960",9
"961",4
"962",1
"963",5
"964",1
"965",8
"966",4
"967",3
"968",5
"969",1
"970",1
"971",7
"972",7
"973",3
"974",4
"975",4
"976",1
"977",3
"978",1
"979",4
"980",2
"981",6
"982",3
"983",1
"984",2
"985",2
"986",1
"987",3
"988",4
"989",2
"990",1
"991",6
"992",2
"993",4
"994",5
"995",3
"996",4
"997",5
"998",8
"999",7
"1000",5
"1001",5
"1002",6
"1003",2
"1004",8
"1005",6
"1006",7
"1007",4
"1008",1
"1009",4
"1010",3
"1011",2
"1012",8
"1013",9
"1014",8
"1015",1
"1016",6
"1017",5
"1018",4
"1019",4
"1020",1
"1021",2
"1022",6
"1023",8
"1024",7
"1025",4
"1026",6
"1027",3
"1028",1
"1029",8
"1030",8
"1031",8
"1032",2
"1033",2
"1034",9
"1035",6
"1036",9
"1037",5
"1038",7
"1039",8
"1040",2
"1041",4
"1042",2
"1043",7
"1044",8
"1045",3
"1046",8
"1047",8
"1048",3
"1049",3
"1050",3
"1051",4
"1052",7
"1053",6
"1054",8
"1055",9
"1056",6
"1057",4
"1058",1
"1059",7
"1060",9
"1061",1
"1062",4
"1063",5
"1064",1
"1065",2
"1066",9
"1067",3
"1068",7
"1069",5
"1070",6
"1071",4
"1072",2
"1073",6
"1074",4
"1075",7
"1076",3
"1077",1
"1078",2
"1079",1
"1080",7
"1081",7
"1082",6
"1083",5
"1084",1
"1085",3
"1086",4
"1087",6
"1088",6
"1089",2
"1090",4
"1091",4
"1092",3
"1093",3
"1094",3
"1095",1
"1096",8
"1097",8
"1098",1
"1099",5
"1100",1
"1101",8
"1102",9
"1103",3
"1104",4
"1105",8
"1106",3
"1107",4
"1108",7
"1109",3
"1110",7
"1111",3
"1112",1
"1113",5
"1114",1
"1115",1
"1116",1
"1117",8
"1118",8
"1119",3
"1120",1
"1121",2
"1122",8
"1123",4
"1124",6
"1125",3
"1126",4
"1127",4
"1128",7
"1129",2
"1130",9
"1131",6
"1132",5
"1133",7
"1134",4
"1135",6
"1136",9
"1137",6
"1138",8
"1139",3
"1140",6
"1141",7
"1142",6
"1143",4
"1144",1
"1145",6
"1146",9
"1147",1
"1148",3
"1149",5
"1150",8
"1151",8
"1152",4
"1153",8
"1154",3
"1155",8
"1156",2
"1157",5
"1158",4
"1159",9
"1160",4
"1161",8
"1162",3
"1163",5
"1164",4
"1165",5
"1166",6
"1167",2
"1168",7
"1169",4
"1170",4
"1171",3
"1172",4
"1173",2
"1174",9
"1175",4
"1176",3
"1177",7
"1178",3
"1179",1
"1180",8
"1181",8
"1182",7
"1183",5
"1184",7
"1185",4
"1186",5
"1187",9
"1188",8
"1189",4
"1190",7
"1191",6
"1192",1
"1193",5
"1194",5
"1195",9
"1196",6
"1197",7
"1198",5
"1199",7
"1200",7
"1201",8
"1202",8
"1203",8
"1204",4
"1205",5
"1206",2
"1207",2
"1208",3
"1209",5
"1210",6
"1211",3
"1212",4
"1213",1
"1214",9
"1215",1
"1216",5
"1217",4
"1218",2
"1219",2
"1220",6
"1221",6
"1222",5
"1223",6
"1224",1
"1225",5
"1226",4
"1227",5
"1228",3
"1229",4
"1230",6
"1231",8
"1232",1
"1233",8
"1234",4
"1235",6
"1236",3
"1237",2
"1238",7
"1239",6
"1240",5
"1241",9
"1242",6
"1243",4
"1244",8
"1245",9
"1246",6
"1247",6
"1248",3
"1249",3
"1250",7
"1251",1
"1252",8
"1253",4
"1254",9
"1255",3
"1256",6
"1257",7
"1258",8
"1259",4
"1260",9
"1261",9
"1262",8
"1263",2
"1264",5
"1265",8
"1266",2
"1267",2
"1268",3
"1269",3
"1270",5
"1271",6
"1272",3
"1273",3
"1274",2
"1275",9
"1276",4
"1277",7
"1278",4
"1279",4
"1280",1
"1281",3
"1282",2
"1283",4
"1284",6
"1285",6
"1286",8
"1287",7
"1288",4
"1289",3
"1290",1
"1291",2
"1292",7
"1293",4
"1294",9
"1295",4
"1296",5
"1297",9
"1298",1
"1299",7
"1300",1
"1301",6
"1302",4
"1303",7
"1304",1
"1305",2
"1306",5
"1307",1
"1308",1
"1309",6
"1310",3
"1311",6
"1312",3
"1313",1
"1314",3
"1315",4
"1316",9
"1317",2
"1318",4
"1319",1
"1320",1
"1321",3
"1322",9
"1323",7
"1324",6
"1325",4
"1326",8
"1327",3
"1328",6
"1329",9
"1330",9
"1331",7
"1332",7
"1333",6
"1334",1
"1335",9
"1336",7
"1337",3
"1338",3
"1339",1
"1340",9
"1341",4
"1342",9
"1343",6
"1344",1
"1345",4
"1346",3
"1347",5
"1348",9
"1349",6
"1350",7
"1351",3
"1352",2
"1353",5
"1354",9
"1355",8
"1356",6
"1357",1
"1358",6
"1359",7
"1360",5
"1361",9
"1362",7
"1363",1
"1364",1
"1365",6
"1366",8
"1367",5
"1368",5
"1369",8
"1370",9
"1371",8
"1372",8
"1373",6
"1374",2
"1375",1
"1376",3
"1377",1
"1378",3
"1379",1
"1380",2
"1381",2
"1382",2
"1383",6
"1384",2
"1385",3
"1386",4
"1387",7
"1388",1
"1389",2
"1390",9
"1391",5
"1392",9
"1393",4
"1394",3
"1395",1
"1396",2
"1397",1
"1398",6
"1399",5
"1400",6
"1401",1
"1402",5
"1403",1
"1404",8
"1405",2
"1406",8
"1407",8
"1408",6
"1409",2
"1410",1
"1411",9
"1412",2
"1413",4
"1414",4
"1415",5
"1416",2
"1417",9
"1418",4
"1419",8
"1420",6
"1421",5
"1422",4
"1423",7
"1424",9
"1425",2
"1426",9
"1427",3
"1428",9
"1429",5
"1430",1
"1431",6
"1432",2
"1433",5
"1434",1
"1435",7
"1436",5
"1437",3
"1438",3
"1439",8
"1440",7
"1441",3
"1442",9
"1443",2
"1444",3
"1445",6
"1446",3
"1447",1
"1448",7
"1449",1
"1450",8
"1451",1
"1452",5
"1453",7
"1454",9
"1455",8
"1456",7
"1457",6
"1458",5
"1459",5
"1460",3
"1461",2
"1462",8
"1463",3
"1464",7
"1465",3
"1466",2
"1467",6
"1468",1
"1469",6
"1470",8
"1471",6
"1472",7
"1473",3
"1474",9
"1475",9
"1476",9
"1477",7
"1478",9
"1479",8
"1480",1
"1481",2
"1482",5
"1483",1
"1484",6
"1485",3
"1486",6
"1487",6
"1488",4
"1489",3
"1490",8
"1491",4
"1492",5
"1493",6
"1494",2
"1495",4
"1496",4
"1497",7
"1498",4
"1499",8
"1500",3
"1501",8
"1502",4
"1503",6
"1504",2
"1505",9
"1506",6
"1507",2
"1508",9
"1509",3
"1510",7
"1511",9
"1512",4
"1513",2
"1514",4
"1515",5
"1516",3
"1517",7
"1518",5
"1519",8
"1520",7
"1521",9
"1522",2
"1523",6
"1524",1
"1525",3
"1526",5
"1527",9
"1528",9
"1529",1
"1530",6
"1531",5
"1532",4
"1533",6
"1534",4
"1535",5
"1536",9
"1537",3
"1538",4
"1539",9
"1540",5
"1541",3
"1542",9
"1543",9
"1544",5
"1545",9
"1546",9
"1547",1
"1548",1
"1549",4
"1550",3
"1551",8
"1552",4
"1553",1
"1554",7
"1555",8
"1556",4
"1557",9
"1558",5
"1559",4
"1560",7
"1561",8
"1562",8
"1563",7
"1564",5
"1565",4
"1566",9
"1567",2
"1568",7
"1569",6
"1570",8
"1571",6
"1572",5
"1573",4
"1574",9
"1575",6
"1576",9
"1577",1
"1578",1
"1579",9
"1580",5
"1581",3
"1582",9
"1583",5
"1584",4
"1585",5
"1586",2
"1587",3
"1588",4
"1589",9
"1590",8
"1591",9
"1592",4
"1593",8
"1594",8
"1595",6
"1596",8
"1597",7
"1598",9
"1599",5
"1600",7
"1601",4
"1602",6
"1603",8
"1604",1
"1605",7
"1606",9
"1607",2
"1608",6
"1609",6
"1610",8
"1611",7
"1612",3
"1613",9
"1614",5
"1615",1
"1616",6
"1617",1
"1618",3
"1619",3
"1620",1
"1621",5
"1622",2
"1623",6
"1624",9
"1625",2
"1626",1
"1627",2
"1628",7
"1629",7
"1630",4
"1631",2
"1632",9
"1633",2
"1634",5
"1635",3
"1636",6
"1637",7
"1638",5
"1639",2
"1640",7
"1641",8
"1642",4
"1643",6
"1644",4
"1645",3
"1646",3
"1647",2
"1648",6
"1649",9
"1650",2
"1651",4
"1652",8
"1653",9
"1654",9
"1655",3
"1656",1
"1657",1
"1658",3
"1659",7
"1660",5
"1661",1
"1662",6
"1663",8
"1664",5
"1665",1
"1666",7
"1667",1
"1668",1
"1669",5
"1670",8
"1671",1
"1672",2
"1673",2
"1674",3
"1675",6
"1676",7
"1677",2
"1678",6
"1679",5
"1680",2
"1681",4
"1682",5
"1683",8
"1684",3
"1685",5
"1686",6
"1687",5
"1688",8
"1689",2
"1690",4
"1691",5
"1692",8
"1693",7
"1694",7
"1695",3
"1696",7
"1697",6
"1698",2
"1699",4
"1700",1
"1701",5
"1702",2
"1703",2
"1704",3
"1705",2
"1706",7
"1707",6
"1708",6
"1709",8
"1710",3
"1711",2
"1712",1
"1713",1
"1714",5
"1715",5
"1716",6
"1717",9
"1718",3
"1719",3
"1720",2
"1721",1
"1722",3
"1723",4
"1724",8
"1725",6
"1726",7
"1727",7
"1728",9
"1729",8
"1730",8
"1731",6
"1732",2
"1733",9
"1734",3
"1735",6
"1736",6
"1737",2
"1738",9
"1739",2
"1740",7
"1741",1
"1742",1
"1743",7
"1744",1
"1745",3
"1746",4
"1747",3
"1748",7
"1749",5
"1750",7
"1751",5
"1752",1
"1753",2
"1754",9
"1755",6
"1756",6
"1757",5
"1758",6
"1759",1
"1760",2
"1761",7
"1762",8
"1763",6
"1764",6
"1765",6
"1766",2
"1767",8
"1768",6
"1769",2
"1770",6
"1771",3
"1772",6
"1773",3
"1774",6
"1775",9
"1776",5
"1777",3
"1778",5
"1779",2
"1780",3
"1781",8
"1782",5
"1783",3
"1784",5
"1785",1
"1786",2
"1787",5
"1788",6
"1789",4
"1790",8
"1791",5
"1792",7
"1793",7
"1794",3
"1795",6
"1796",3
"1797",9
"1798",2
"1799",3
"1800",2
