"","x"
"715",4
"716",4
"717",5
"718",3
"719",4
"720",7
"721",3
"722",9
"723",6
"724",6
"725",5
"726",6
"727",1
"728",2
"729",6
"730",4
"731",8
"732",6
"733",6
"734",3
"735",4
"736",5
"737",4
"738",5
"739",6
"740",4
"741",4
"742",5
"743",9
"744",9
"745",9
"746",5
"747",3
"748",4
"749",4
"750",9
"751",6
"752",6
"753",6
"754",3
"755",6
"756",6
"757",9
"758",4
"759",9
"760",4
"761",6
"762",4
"763",4
"764",3
"765",7
"766",5
"767",1
"768",9
"769",8
"770",9
"771",9
"772",5
"773",9
"774",1
"775",4
"776",1
"777",4
"778",6
"779",8
"780",3
"781",9
"782",4
"783",4
"784",4
"785",9
"786",5
"787",4
"788",6
"789",7
"790",4
"791",6
"792",9
"793",9
"794",6
"795",2
"796",4
"797",9
"798",4
"799",9
"800",3
"801",9
"802",7
"803",4
"804",9
"805",9
"806",3
"807",5
"808",5
"809",5
"810",5
"811",4
"812",5
"813",3
"814",8
"815",3
"816",6
"817",3
"818",9
"819",5
"820",6
"821",3
"822",3
"823",4
"824",4
"825",6
"826",6
"827",9
"828",8
"829",2
"830",9
"831",9
"832",5
"833",3
"834",5
"835",3
"836",3
"837",9
"838",6
"839",4
"840",3
"841",3
"842",4
"843",4
"844",1
"845",7
"846",8
"847",9
"848",9
"849",5
"850",4
"851",9
"852",4
"853",6
"854",7
"855",4
"856",9
"857",4
"858",7
"859",6
"860",3
"861",4
"862",9
"863",4
"864",5
"865",9
"866",6
"867",3
"868",4
"869",5
"870",5
"871",4
"872",5
"873",5
"874",6
"875",9
"876",3
"877",5
"878",5
"879",9
"880",6
"881",5
"882",1
"883",5
"884",3
"885",8
"886",4
"887",4
"888",5
"889",6
"890",3
"891",5
"892",4
"893",4
"894",4
"895",5
"896",6
"897",6
"898",4
"899",7
"900",9
"901",4
"902",4
"903",8
"904",4
"905",6
"906",6
"907",5
"908",3
"909",4
"910",3
"911",5
"912",3
"913",9
"914",9
"915",5
"916",4
"917",6
"918",4
"919",5
"920",1
"921",4
"922",5
"923",5
"924",4
"925",3
"926",7
"927",4
"928",3
"929",4
"930",7
"931",5
"932",3
"933",4
"934",4
"935",9
"936",5
"937",3
"938",5
"939",6
"940",3
"941",5
"942",9
"943",5
"944",4
"945",2
"946",8
"947",4
"948",4
"949",6
"950",4
"951",4
"952",6
"953",5
"954",3
"955",3
"956",1
"957",4
"958",5
"959",9
"960",9
"961",4
"962",5
"963",3
"964",4
"965",8
"966",6
"967",5
"968",1
"969",4
"970",6
"971",3
"972",1
"973",4
"974",5
"975",4
"976",5
"977",3
"978",9
"979",4
"980",1
"981",9
"982",3
"983",9
"984",5
"985",5
"986",6
"987",4
"988",4
"989",3
"990",5
"991",7
"992",3
"993",4
"994",4
"995",5
"996",3
"997",6
"998",4
"999",9
"1000",3
"1001",5
"1002",4
"1003",6
"1004",3
"1005",3
"1006",4
"1007",9
"1008",3
"1009",6
"1010",6
"1011",5
"1012",9
"1013",6
"1014",1
"1015",3
"1016",5
"1017",5
"1018",6
"1019",6
"1020",3
"1021",4
"1022",5
"1023",3
"1024",6
"1025",9
"1026",6
"1027",5
"1028",5
"1029",4
"1030",4
"1031",3
"1032",5
"1033",8
"1034",5
"1035",6
"1036",3
"1037",4
"1038",9
"1039",5
"1040",7
"1041",4
"1042",4
"1043",9
"1044",9
"1045",5
"1046",4
"1047",5
"1048",4
"1049",6
"1050",8
"1051",4
"1052",4
"1053",3
"1054",4
"1055",4
"1056",9
"1057",3
"1058",6
"1059",8
"1060",3
"1061",3
"1062",4
"1063",6
"1064",3
"1065",5
"1066",6
"1067",9
"1068",5
"1069",6
"1070",4
"1071",5
"1072",6
"1073",5
"1074",4
"1075",4
"1076",6
"1077",9
"1078",5
"1079",6
"1080",7
"1081",9
"1082",1
"1083",6
"1084",9
"1085",5
"1086",7
"1087",4
"1088",6
"1089",9
"1090",6
"1091",5
"1092",3
"1093",3
"1094",9
"1095",4
"1096",4
"1097",3
"1098",6
"1099",4
"1100",4
"1101",6
"1102",5
"1103",1
"1104",6
"1105",6
"1106",5
"1107",3
"1108",5
"1109",4
"1110",6
"1111",4
"1112",4
"1113",5
"1114",4
"1115",5
"1116",9
"1117",4
"1118",6
"1119",5
"1120",9
"1121",5
"1122",9
"1123",7
"1124",3
"1125",9
"1126",5
"1127",9
"1128",6
"1129",5
"1130",3
"1131",1
"1132",7
"1133",3
"1134",5
"1135",7
"1136",8
"1137",4
"1138",1
"1139",3
"1140",4
"1141",6
"1142",5
"1143",3
"1144",8
"1145",5
"1146",4
"1147",4
"1148",2
"1149",6
"1150",8
"1151",4
"1152",9
"1153",3
"1154",4
"1155",3
"1156",5
"1157",5
"1158",6
"1159",5
"1160",5
"1161",5
"1162",9
"1163",4
"1164",3
"1165",4
"1166",5
"1167",8
"1168",4
"1169",5
"1170",3
"1171",6
"1172",4
"1173",5
"1174",5
"1175",6
"1176",5
"1177",4
"1178",8
"1179",1
"1180",6
"1181",5
"1182",5
"1183",6
"1184",4
"1185",6
"1186",4
"1187",6
"1188",4
"1189",9
"1190",9
"1191",9
"1192",4
"1193",3
"1194",5
"1195",6
"1196",4
"1197",3
"1198",3
"1199",4
"1200",4
"1201",4
"1202",3
"1203",4
"1204",4
"1205",3
"1206",5
"1207",9
"1208",4
"1209",6
"1210",4
"1211",3
"1212",9
"1213",4
"1214",3
"1215",6
"1216",9
"1217",6
"1218",3
"1219",5
"1220",6
"1221",5
"1222",4
"1223",9
"1224",7
"1225",9
"1226",3
"1227",5
"1228",3
"1229",5
"1230",4
"1231",6
"1232",5
"1233",6
"1234",4
"1235",8
"1236",9
"1237",7
"1238",2
"1239",3
"1240",5
"1241",4
"1242",5
"1243",3
"1244",7
"1245",4
"1246",4
"1247",4
"1248",5
"1249",5
"1250",5
"1251",5
"1252",4
"1253",6
"1254",6
"1255",4
"1256",6
"1257",7
"1258",3
"1259",6
"1260",4
"1261",6
"1262",6
"1263",4
"1264",9
"1265",9
"1266",4
"1267",9
"1268",5
"1269",5
"1270",7
"1271",6
"1272",7
"1273",5
"1274",4
"1275",9
"1276",6
"1277",7
"1278",3
"1279",4
"1280",4
"1281",6
"1282",4
"1283",4
"1284",1
"1285",8
"1286",5
"1287",5
"1288",3
"1289",4
"1290",5
"1291",4
"1292",5
"1293",9
"1294",5
"1295",6
"1296",7
"1297",6
"1298",7
"1299",8
"1300",7
"1301",4
"1302",4
"1303",5
"1304",4
"1305",3
"1306",5
"1307",5
"1308",3
"1309",9
"1310",3
"1311",4
"1312",4
"1313",5
"1314",7
"1315",5
"1316",9
"1317",4
"1318",4
"1319",6
"1320",8
"1321",6
"1322",6
"1323",9
"1324",9
"1325",6
"1326",6
"1327",7
"1328",2
"1329",5
"1330",4
"1331",4
"1332",7
"1333",5
"1334",9
"1335",3
"1336",4
"1337",4
"1338",5
"1339",5
"1340",9
"1341",9
"1342",5
"1343",5
"1344",4
"1345",2
"1346",2
"1347",7
"1348",1
"1349",3
"1350",5
"1351",4
"1352",6
"1353",5
"1354",9
"1355",6
"1356",4
"1357",5
"1358",6
"1359",6
"1360",8
"1361",7
"1362",1
"1363",5
"1364",2
"1365",3
"1366",2
"1367",2
"1368",3
"1369",3
"1370",7
"1371",1
"1372",9
"1373",8
"1374",6
"1375",4
"1376",1
"1377",8
"1378",8
"1379",8
"1380",7
"1381",3
"1382",8
"1383",9
"1384",7
"1385",3
"1386",7
"1387",1
"1388",1
"1389",7
"1390",8
"1391",8
"1392",8
"1393",2
"1394",2
"1395",8
"1396",1
"1397",2
"1398",3
"1399",2
"1400",1
"1401",8
"1402",6
"1403",2
"1404",6
"1405",1
"1406",1
"1407",9
"1408",2
"1409",9
"1410",9
"1411",8
"1412",2
"1413",8
"1414",9
"1415",6
"1416",5
"1417",2
"1418",1
"1419",2
"1420",8
"1421",5
"1422",6
"1423",1
"1424",5
"1425",2
"1426",3
"1427",1
"1428",7
"1429",8
"1430",8
"1431",6
"1432",2
"1433",9
"1434",9
"1435",4
"1436",6
"1437",1
"1438",1
"1439",5
"1440",2
"1441",3
"1442",1
"1443",8
"1444",2
"1445",1
"1446",7
"1447",8
"1448",2
"1449",3
"1450",1
"1451",5
"1452",1
"1453",1
"1454",6
"1455",6
"1456",7
"1457",3
"1458",9
"1459",1
"1460",8
"1461",2
"1462",3
"1463",9
"1464",1
"1465",8
"1466",9
"1467",6
"1468",3
"1469",7
"1470",9
"1471",3
"1472",7
"1473",7
"1474",6
"1475",1
"1476",6
"1477",8
"1478",2
"1479",8
"1480",8
"1481",5
"1482",1
"1483",2
"1484",3
"1485",2
"1486",3
"1487",1
"1488",7
"1489",2
"1490",9
"1491",5
"1492",8
"1493",7
"1494",4
"1495",9
"1496",6
"1497",7
"1498",3
"1499",9
"1500",7
"1501",7
"1502",4
"1503",7
"1504",2
"1505",5
"1506",7
"1507",8
"1508",2
"1509",6
"1510",1
"1511",8
"1512",7
"1513",2
"1514",1
"1515",2
"1516",1
"1517",2
"1518",2
"1519",3
"1520",3
"1521",7
"1522",2
"1523",8
"1524",7
"1525",8
"1526",3
"1527",3
"1528",7
"1529",9
"1530",8
"1531",9
"1532",5
"1533",2
"1534",8
"1535",2
"1536",8
"1537",1
"1538",9
"1539",4
"1540",1
"1541",8
"1542",2
"1543",5
"1544",6
"1545",7
"1546",2
"1547",9
"1548",8
"1549",5
"1550",8
"1551",2
"1552",1
"1553",9
"1554",7
"1555",3
"1556",1
"1557",2
"1558",1
"1559",1
"1560",4
"1561",3
"1562",9
"1563",7
"1564",4
"1565",4
"1566",1
"1567",7
"1568",2
"1569",5
"1570",3
"1571",1
"1572",2
"1573",2
"1574",6
"1575",1
"1576",1
"1577",1
"1578",5
"1579",1
"1580",9
"1581",4
"1582",2
"1583",1
"1584",8
"1585",3
"1586",3
"1587",9
"1588",9
"1589",2
"1590",2
"1591",5
"1592",7
"1593",9
"1594",2
"1595",2
"1596",2
"1597",2
"1598",2
"1599",6
"1600",1
"1601",7
"1602",9
"1603",1
"1604",8
"1605",1
"1606",9
"1607",7
"1608",9
"1609",3
"1610",1
"1611",1
"1612",8
"1613",1
"1614",8
"1615",6
"1616",3
"1617",3
"1618",2
"1619",6
"1620",5
"1621",2
"1622",8
"1623",7
"1624",8
"1625",8
"1626",8
"1627",8
"1628",1
"1629",9
"1630",1
"1631",7
"1632",8
"1633",1
"1634",3
"1635",9
"1636",9
"1637",7
"1638",2
"1639",7
"1640",1
"1641",7
"1642",9
"1643",2
"1644",9
"1645",8
"1646",7
"1647",1
"1648",7
"1649",6
"1650",7
"1651",9
"1652",6
"1653",7
"1654",6
"1655",7
"1656",1
"1657",1
"1658",2
"1659",8
"1660",1
"1661",7
"1662",6
"1663",3
"1664",9
"1665",7
"1666",5
"1667",6
"1668",8
"1669",2
"1670",7
"1671",8
"1672",8
"1673",3
"1674",1
"1675",2
"1676",9
"1677",1
"1678",9
"1679",1
"1680",7
"1681",1
"1682",8
"1683",8
"1684",7
"1685",9
"1686",2
"1687",5
"1688",8
"1689",7
"1690",1
"1691",1
"1692",8
"1693",2
"1694",6
"1695",7
"1696",7
"1697",8
"1698",6
"1699",2
"1700",1
"1701",1
"1702",6
"1703",4
"1704",1
"1705",3
"1706",1
"1707",3
"1708",7
"1709",7
"1710",2
"1711",4
"1712",1
"1713",6
"1714",6
"1715",9
"1716",7
"1717",7
"1718",9
"1719",1
"1720",1
"1721",2
"1722",2
"1723",3
"1724",1
"1725",2
"1726",1
"1727",2
"1728",2
"1729",5
"1730",2
"1731",3
"1732",7
"1733",1
"1734",7
"1735",1
"1736",6
"1737",2
"1738",6
"1739",6
"1740",8
"1741",1
"1742",7
"1743",9
"1744",7
"1745",7
"1746",2
"1747",2
"1748",7
"1749",5
"1750",1
"1751",5
"1752",8
"1753",1
"1754",9
"1755",9
"1756",9
"1757",3
"1758",3
"1759",3
"1760",9
"1761",7
"1762",4
"1763",1
"1764",8
"1765",3
"1766",3
"1767",9
"1768",1
"1769",7
"1770",9
"1771",8
"1772",2
"1773",9
"1774",7
"1775",7
"1776",2
"1777",1
"1778",7
"1779",5
"1780",1
"1781",5
"1782",8
"1783",6
"1784",5
"1785",2
"1786",3
"1787",2
"1788",2
"1789",3
"1790",7
"1791",2
"1792",1
"1793",3
"1794",3
"1795",2
"1796",8
"1797",7
"1798",2
"1799",7
"1800",4
