"","x"
"341",3
"342",4
"343",4
"344",8
"345",8
"346",2
"347",2
"348",2
"349",8
"350",5
"351",2
"352",4
"353",1
"354",5
"355",5
"356",2
"357",4
"358",3
"359",5
"360",4
"361",4
"362",4
"363",5
"364",2
"365",2
"366",2
"367",5
"368",3
"369",4
"370",2
"371",2
"372",4
"373",4
"374",5
"375",6
"376",2
"377",8
"378",2
"379",4
"380",2
"381",8
"382",2
"383",2
"384",4
"385",5
"386",5
"387",7
"388",2
"389",8
"390",5
"391",5
"392",4
"393",5
"394",4
"395",5
"396",3
"397",5
"398",4
"399",4
"400",1
"401",5
"402",4
"403",1
"404",5
"405",8
"406",5
"407",2
"408",2
"409",4
"410",4
"411",8
"412",5
"413",2
"414",5
"415",5
"416",5
"417",2
"418",4
"419",5
"420",5
"421",1
"422",4
"423",4
"424",2
"425",6
"426",2
"427",2
"428",2
"429",2
"430",5
"431",5
"432",5
"433",4
"434",2
"435",2
"436",2
"437",1
"438",4
"439",4
"440",2
"441",5
"442",6
"443",2
"444",6
"445",2
"446",4
"447",5
"448",2
"449",3
"450",3
"451",8
"452",5
"453",2
"454",5
"455",5
"456",5
"457",5
"458",2
"459",5
"460",4
"461",6
"462",8
"463",4
"464",2
"465",8
"466",4
"467",5
"468",4
"469",4
"470",2
"471",2
"472",4
"473",4
"474",2
"475",6
"476",4
"477",1
"478",8
"479",5
"480",5
"481",5
"482",5
"483",5
"484",5
"485",4
"486",5
"487",2
"488",2
"489",5
"490",4
"491",8
"492",5
"493",5
"494",5
"495",5
"496",4
"497",8
"498",2
"499",1
"500",2
"501",5
"502",2
"503",2
"504",8
"505",6
"506",2
"507",4
"508",5
"509",5
"510",2
"511",2
"512",4
"513",5
"514",2
"515",2
"516",5
"517",5
"518",5
"519",3
"520",2
"521",4
"522",4
"523",9
"524",5
"525",2
"526",8
"527",5
"528",5
"529",4
"530",2
"531",8
"532",5
"533",5
"534",2
"535",4
"536",2
"537",5
"538",2
"539",5
"540",5
"541",3
"542",4
"543",2
"544",2
"545",2
"546",8
"547",5
"548",4
"549",4
"550",8
"551",6
"552",8
"553",2
"554",2
"555",5
"556",5
"557",4
"558",4
"559",3
"560",4
"561",9
"562",4
"563",5
"564",2
"565",5
"566",4
"567",8
"568",8
"569",5
"570",4
"571",2
"572",6
"573",5
"574",4
"575",5
"576",2
"577",2
"578",3
"579",5
"580",8
"581",2
"582",9
"583",2
"584",5
"585",4
"586",8
"587",2
"588",2
"589",3
"590",4
"591",8
"592",8
"593",2
"594",5
"595",2
"596",8
"597",5
"598",4
"599",8
"600",4
"601",2
"602",2
"603",5
"604",7
"605",2
"606",4
"607",9
"608",2
"609",4
"610",8
"611",8
"612",2
"613",5
"614",5
"615",5
"616",3
"617",2
"618",1
"619",2
"620",2
"621",2
"622",4
"623",8
"624",5
"625",4
"626",5
"627",6
"628",5
"629",5
"630",4
"631",2
"632",5
"633",5
"634",2
"635",5
"636",8
"637",4
"638",4
"639",5
"640",4
"641",4
"642",5
"643",2
"644",2
"645",6
"646",4
"647",1
"648",5
"649",6
"650",3
"651",2
"652",8
"653",4
"654",5
"655",5
"656",2
"657",5
"658",4
"659",5
"660",2
"661",4
"662",5
"663",5
"664",9
"665",5
"666",4
"667",9
"668",3
"669",2
"670",5
"671",8
"672",5
"673",4
"674",5
"675",5
"676",2
"677",2
"678",3
"679",8
"680",6
"681",5
"682",2
"683",2
"684",2
"685",8
"686",4
"687",4
"688",5
"689",5
"690",2
"691",2
"692",2
"693",9
"694",5
"695",5
"696",4
"697",6
"698",4
"699",2
"700",5
"701",1
"702",4
"703",2
"704",2
"705",4
"706",4
"707",4
"708",5
"709",5
"710",5
"711",5
"712",4
"713",6
"714",4
"715",6
"716",3
"717",2
"718",4
"719",5
"720",5
"721",5
"722",4
"723",4
"724",2
"725",7
"726",6
"727",2
"728",5
"729",4
"730",4
"731",9
"732",2
"733",5
"734",4
"735",5
"736",5
"737",5
"738",2
"739",4
"740",2
"741",4
"742",8
"743",4
"744",4
"745",9
"746",9
"747",2
"748",4
"749",2
"750",6
"751",2
"752",2
"753",6
"754",5
"755",6
"756",5
"757",5
"758",5
"759",8
"760",6
"761",8
"762",2
"763",2
"764",2
"765",5
"766",8
"767",8
"768",5
"769",4
"770",5
"771",6
"772",3
"773",2
"774",8
"775",4
"776",2
"777",5
"778",6
"779",4
"780",3
"781",3
"782",2
"783",5
"784",5
"785",4
"786",8
"787",5
"788",4
"789",2
"790",5
"791",8
"792",5
"793",2
"794",4
"795",5
"796",5
"797",5
"798",5
"799",5
"800",4
"801",4
"802",6
"803",2
"804",2
"805",4
"806",5
"807",5
"808",5
"809",4
"810",2
"811",2
"812",6
"813",4
"814",8
"815",2
"816",2
"817",8
"818",5
"819",2
"820",2
"821",5
"822",2
"823",1
"824",5
"825",5
"826",4
"827",8
"828",8
"829",6
"830",8
"831",5
"832",4
"833",5
"834",6
"835",5
"836",6
"837",3
"838",4
"839",5
"840",2
"841",3
"842",4
"843",2
"844",5
"845",5
"846",6
"847",8
"848",9
"849",2
"850",2
"851",5
"852",4
"853",4
"854",6
"855",4
"856",8
"857",4
"858",3
"859",2
"860",4
"861",2
"862",2
"863",2
"864",6
"865",2
"866",4
"867",4
"868",4
"869",2
"870",6
"871",5
"872",2
"873",2
"874",5
"875",6
"876",2
"877",4
"878",2
"879",2
"880",2
"881",2
"882",4
"883",6
"884",4
"885",3
"886",2
"887",5
"888",1
"889",2
"890",5
"891",4
"892",2
"893",8
"894",5
"895",5
"896",1
"897",2
"898",5
"899",2
"900",4
"901",4
"902",5
"903",8
"904",8
"905",4
"906",5
"907",2
"908",8
"909",6
"910",4
"911",5
"912",5
"913",5
"914",3
"915",4
"916",8
"917",4
"918",5
"919",4
"920",4
"921",4
"922",5
"923",2
"924",5
"925",5
"926",5
"927",5
"928",6
"929",4
"930",2
"931",8
"932",5
"933",5
"934",2
"935",5
"936",4
"937",9
"938",8
"939",2
"940",4
"941",4
"942",2
"943",2
"944",5
"945",5
"946",3
"947",5
"948",5
"949",5
"950",4
"951",3
"952",3
"953",5
"954",2
"955",4
"956",5
"957",5
"958",4
"959",2
"960",3
"961",5
"962",6
"963",5
"964",5
"965",4
"966",5
"967",4
"968",7
"969",2
"970",2
"971",4
"972",4
"973",5
"974",2
"975",8
"976",4
"977",2
"978",4
"979",2
"980",2
"981",4
"982",6
"983",8
"984",4
"985",2
"986",5
"987",5
"988",7
"989",8
"990",4
"991",4
"992",5
"993",9
"994",8
"995",5
"996",9
"997",2
"998",8
"999",6
"1000",5
"1001",5
"1002",3
"1003",4
"1004",2
"1005",5
"1006",2
"1007",7
"1008",4
"1009",9
"1010",2
"1011",4
"1012",4
"1013",8
"1014",3
"1015",4
"1016",2
"1017",4
"1018",8
"1019",1
"1020",5
"1021",8
"1022",6
"1023",4
"1024",5
"1025",4
"1026",3
"1027",2
"1028",4
"1029",2
"1030",4
"1031",5
"1032",1
"1033",2
"1034",8
"1035",4
"1036",5
"1037",2
"1038",2
"1039",4
"1040",3
"1041",3
"1042",5
"1043",6
"1044",2
"1045",2
"1046",2
"1047",2
"1048",2
"1049",5
"1050",4
"1051",4
"1052",1
"1053",4
"1054",4
"1055",5
"1056",4
"1057",4
"1058",5
"1059",6
"1060",6
"1061",8
"1062",5
"1063",8
"1064",4
"1065",5
"1066",4
"1067",5
"1068",5
"1069",4
"1070",4
"1071",4
"1072",2
"1073",2
"1074",5
"1075",2
"1076",2
"1077",2
"1078",4
"1079",3
"1080",1
"1081",5
"1082",6
"1083",2
"1084",7
"1085",4
"1086",2
"1087",8
"1088",1
"1089",5
"1090",5
"1091",4
"1092",4
"1093",8
"1094",2
"1095",2
"1096",9
"1097",8
"1098",1
"1099",8
"1100",4
"1101",4
"1102",2
"1103",4
"1104",4
"1105",2
"1106",5
"1107",5
"1108",2
"1109",8
"1110",8
"1111",5
"1112",5
"1113",1
"1114",1
"1115",4
"1116",5
"1117",8
"1118",4
"1119",6
"1120",3
"1121",2
"1122",1
"1123",1
"1124",5
"1125",4
"1126",8
"1127",4
"1128",5
"1129",4
"1130",8
"1131",4
"1132",2
"1133",3
"1134",5
"1135",5
"1136",2
"1137",5
"1138",3
"1139",4
"1140",5
"1141",3
"1142",4
"1143",2
"1144",6
"1145",4
"1146",9
"1147",3
"1148",3
"1149",3
"1150",3
"1151",4
"1152",4
"1153",5
"1154",5
"1155",2
"1156",2
"1157",3
"1158",4
"1159",5
"1160",3
"1161",5
"1162",4
"1163",2
"1164",9
"1165",9
"1166",2
"1167",4
"1168",5
"1169",2
"1170",8
"1171",2
"1172",1
"1173",2
"1174",2
"1175",1
"1176",3
"1177",3
"1178",5
"1179",5
"1180",2
"1181",2
"1182",2
"1183",5
"1184",2
"1185",5
"1186",4
"1187",3
"1188",4
"1189",9
"1190",4
"1191",4
"1192",5
"1193",4
"1194",2
"1195",4
"1196",2
"1197",4
"1198",2
"1199",1
"1200",7
"1201",2
"1202",1
"1203",5
"1204",2
"1205",4
"1206",6
"1207",6
"1208",7
"1209",2
"1210",7
"1211",9
"1212",6
"1213",8
"1214",1
"1215",1
"1216",4
"1217",8
"1218",6
"1219",9
"1220",9
"1221",7
"1222",7
"1223",7
"1224",7
"1225",3
"1226",6
"1227",2
"1228",9
"1229",4
"1230",9
"1231",8
"1232",9
"1233",5
"1234",8
"1235",6
"1236",2
"1237",9
"1238",4
"1239",2
"1240",9
"1241",6
"1242",1
"1243",1
"1244",5
"1245",9
"1246",1
"1247",7
"1248",6
"1249",6
"1250",9
"1251",1
"1252",6
"1253",7
"1254",9
"1255",8
"1256",9
"1257",7
"1258",1
"1259",8
"1260",3
"1261",8
"1262",6
"1263",7
"1264",7
"1265",5
"1266",7
"1267",9
"1268",1
"1269",7
"1270",7
"1271",3
"1272",6
"1273",9
"1274",9
"1275",8
"1276",7
"1277",3
"1278",8
"1279",4
"1280",9
"1281",1
"1282",3
"1283",2
"1284",4
"1285",7
"1286",9
"1287",8
"1288",7
"1289",7
"1290",3
"1291",1
"1292",8
"1293",3
"1294",1
"1295",9
"1296",3
"1297",4
"1298",3
"1299",7
"1300",4
"1301",7
"1302",4
"1303",8
"1304",9
"1305",1
"1306",1
"1307",7
"1308",3
"1309",7
"1310",2
"1311",5
"1312",6
"1313",9
"1314",7
"1315",4
"1316",5
"1317",9
"1318",8
"1319",4
"1320",7
"1321",3
"1322",9
"1323",6
"1324",3
"1325",7
"1326",4
"1327",5
"1328",3
"1329",3
"1330",9
"1331",9
"1332",6
"1333",6
"1334",3
"1335",8
"1336",3
"1337",8
"1338",9
"1339",6
"1340",1
"1341",3
"1342",2
"1343",3
"1344",3
"1345",1
"1346",6
"1347",7
"1348",1
"1349",7
"1350",3
"1351",7
"1352",7
"1353",9
"1354",7
"1355",8
"1356",4
"1357",1
"1358",7
"1359",3
"1360",3
"1361",7
"1362",7
"1363",3
"1364",9
"1365",8
"1366",7
"1367",3
"1368",3
"1369",1
"1370",3
"1371",7
"1372",5
"1373",8
"1374",9
"1375",3
"1376",9
"1377",6
"1378",9
"1379",9
"1380",7
"1381",6
"1382",7
"1383",3
"1384",2
"1385",3
"1386",8
"1387",1
"1388",6
"1389",1
"1390",6
"1391",6
"1392",9
"1393",3
"1394",1
"1395",4
"1396",4
"1397",1
"1398",6
"1399",3
"1400",3
"1401",8
"1402",9
"1403",3
"1404",7
"1405",3
"1406",1
"1407",4
"1408",2
"1409",7
"1410",6
"1411",1
"1412",6
"1413",6
"1414",6
"1415",3
"1416",1
"1417",7
"1418",7
"1419",7
"1420",1
"1421",7
"1422",5
"1423",3
"1424",8
"1425",9
"1426",4
"1427",8
"1428",2
"1429",3
"1430",6
"1431",8
"1432",6
"1433",6
"1434",8
"1435",3
"1436",3
"1437",1
"1438",2
"1439",3
"1440",8
"1441",9
"1442",1
"1443",6
"1444",9
"1445",6
"1446",6
"1447",9
"1448",6
"1449",7
"1450",9
"1451",9
"1452",2
"1453",8
"1454",6
"1455",8
"1456",2
"1457",7
"1458",9
"1459",9
"1460",5
"1461",5
"1462",1
"1463",1
"1464",1
"1465",6
"1466",7
"1467",8
"1468",7
"1469",9
"1470",3
"1471",6
"1472",1
"1473",3
"1474",9
"1475",1
"1476",9
"1477",6
"1478",7
"1479",3
"1480",8
"1481",1
"1482",9
"1483",9
"1484",4
"1485",6
"1486",7
"1487",2
"1488",9
"1489",2
"1490",4
"1491",9
"1492",5
"1493",7
"1494",3
"1495",4
"1496",6
"1497",6
"1498",2
"1499",7
"1500",3
"1501",2
"1502",8
"1503",4
"1504",1
"1505",9
"1506",1
"1507",3
"1508",9
"1509",2
"1510",8
"1511",8
"1512",7
"1513",8
"1514",8
"1515",9
"1516",5
"1517",5
"1518",2
"1519",1
"1520",8
"1521",8
"1522",1
"1523",2
"1524",9
"1525",3
"1526",4
"1527",3
"1528",6
"1529",6
"1530",3
"1531",8
"1532",9
"1533",6
"1534",1
"1535",6
"1536",3
"1537",6
"1538",9
"1539",8
"1540",6
"1541",9
"1542",8
"1543",1
"1544",8
"1545",7
"1546",1
"1547",8
"1548",6
"1549",3
"1550",3
"1551",7
"1552",8
"1553",7
"1554",3
"1555",3
"1556",3
"1557",1
"1558",1
"1559",1
"1560",1
"1561",1
"1562",9
"1563",9
"1564",7
"1565",6
"1566",1
"1567",3
"1568",9
"1569",9
"1570",1
"1571",1
"1572",1
"1573",2
"1574",2
"1575",4
"1576",4
"1577",8
"1578",7
"1579",7
"1580",7
"1581",1
"1582",3
"1583",7
"1584",4
"1585",9
"1586",3
"1587",1
"1588",9
"1589",3
"1590",1
"1591",8
"1592",3
"1593",7
"1594",6
"1595",9
"1596",9
"1597",9
"1598",1
"1599",7
"1600",7
"1601",4
"1602",3
"1603",5
"1604",1
"1605",6
"1606",7
"1607",7
"1608",1
"1609",7
"1610",7
"1611",3
"1612",9
"1613",1
"1614",8
"1615",1
"1616",9
"1617",3
"1618",1
"1619",6
"1620",3
"1621",7
"1622",7
"1623",7
"1624",1
"1625",3
"1626",2
"1627",9
"1628",8
"1629",8
"1630",7
"1631",4
"1632",9
"1633",9
"1634",5
"1635",1
"1636",3
"1637",2
"1638",8
"1639",3
"1640",9
"1641",9
"1642",7
"1643",1
"1644",3
"1645",7
"1646",3
"1647",5
"1648",6
"1649",6
"1650",8
"1651",1
"1652",8
"1653",8
"1654",2
"1655",7
"1656",6
"1657",8
"1658",7
"1659",9
"1660",7
"1661",3
"1662",6
"1663",3
"1664",2
"1665",8
"1666",9
"1667",9
"1668",8
"1669",1
"1670",7
"1671",1
"1672",4
"1673",6
"1674",6
"1675",7
"1676",6
"1677",9
"1678",6
"1679",7
"1680",3
"1681",7
"1682",7
"1683",3
"1684",9
"1685",7
"1686",9
"1687",8
"1688",6
"1689",6
"1690",3
"1691",3
"1692",9
"1693",7
"1694",9
"1695",6
"1696",8
"1697",3
"1698",9
"1699",1
"1700",8
"1701",9
"1702",7
"1703",7
"1704",6
"1705",6
"1706",8
"1707",3
"1708",8
"1709",9
"1710",9
"1711",8
"1712",2
"1713",4
"1714",9
"1715",9
"1716",6
"1717",8
"1718",1
"1719",9
"1720",7
"1721",1
"1722",7
"1723",1
"1724",9
"1725",9
"1726",8
"1727",2
"1728",9
"1729",7
"1730",3
"1731",4
"1732",8
"1733",9
"1734",7
"1735",4
"1736",9
"1737",9
"1738",6
"1739",3
"1740",8
"1741",9
"1742",9
"1743",4
"1744",1
"1745",8
"1746",9
"1747",7
"1748",2
"1749",6
"1750",7
"1751",5
"1752",7
"1753",8
"1754",3
"1755",1
"1756",6
"1757",7
"1758",1
"1759",8
"1760",7
"1761",6
"1762",2
"1763",2
"1764",8
"1765",7
"1766",6
"1767",9
"1768",3
"1769",1
"1770",6
"1771",2
"1772",8
"1773",9
"1774",8
"1775",3
"1776",9
"1777",9
"1778",6
"1779",3
"1780",7
"1781",8
"1782",1
"1783",1
"1784",3
"1785",7
"1786",7
"1787",9
"1788",5
"1789",7
"1790",5
"1791",9
"1792",6
"1793",6
"1794",8
"1795",6
"1796",6
"1797",8
"1798",6
"1799",7
"1800",8
