"","x"
"715",4
"716",6
"717",9
"718",2
"719",3
"720",8
"721",7
"722",7
"723",7
"724",4
"725",1
"726",2
"727",7
"728",5
"729",3
"730",3
"731",7
"732",6
"733",1
"734",5
"735",2
"736",1
"737",4
"738",8
"739",6
"740",7
"741",3
"742",5
"743",4
"744",9
"745",8
"746",5
"747",2
"748",7
"749",9
"750",2
"751",8
"752",3
"753",5
"754",9
"755",3
"756",3
"757",2
"758",2
"759",1
"760",8
"761",6
"762",1
"763",9
"764",9
"765",4
"766",4
"767",1
"768",7
"769",8
"770",6
"771",3
"772",8
"773",9
"774",4
"775",2
"776",4
"777",3
"778",6
"779",8
"780",2
"781",6
"782",1
"783",7
"784",4
"785",4
"786",6
"787",1
"788",6
"789",4
"790",4
"791",8
"792",6
"793",8
"794",9
"795",2
"796",9
"797",4
"798",5
"799",3
"800",6
"801",9
"802",8
"803",7
"804",2
"805",6
"806",9
"807",8
"808",2
"809",4
"810",2
"811",8
"812",9
"813",9
"814",4
"815",9
"816",9
"817",8
"818",4
"819",4
"820",6
"821",7
"822",6
"823",6
"824",6
"825",9
"826",2
"827",7
"828",2
"829",4
"830",3
"831",9
"832",8
"833",9
"834",8
"835",2
"836",2
"837",4
"838",5
"839",6
"840",8
"841",1
"842",3
"843",5
"844",7
"845",7
"846",8
"847",2
"848",5
"849",2
"850",7
"851",1
"852",9
"853",3
"854",9
"855",9
"856",8
"857",1
"858",6
"859",1
"860",3
"861",8
"862",6
"863",9
"864",1
"865",8
"866",4
"867",5
"868",9
"869",5
"870",6
"871",9
"872",1
"873",7
"874",5
"875",4
"876",6
"877",5
"878",8
"879",4
"880",6
"881",3
"882",7
"883",7
"884",2
"885",4
"886",5
"887",9
"888",2
"889",4
"890",2
"891",8
"892",8
"893",8
"894",6
"895",7
"896",6
"897",1
"898",6
"899",1
"900",2
"901",4
"902",1
"903",5
"904",7
"905",3
"906",6
"907",6
"908",9
"909",5
"910",3
"911",3
"912",5
"913",1
"914",8
"915",5
"916",1
"917",3
"918",5
"919",2
"920",9
"921",1
"922",8
"923",7
"924",1
"925",8
"926",5
"927",1
"928",6
"929",3
"930",9
"931",2
"932",5
"933",7
"934",3
"935",6
"936",9
"937",6
"938",9
"939",7
"940",5
"941",3
"942",5
"943",7
"944",5
"945",2
"946",8
"947",2
"948",2
"949",4
"950",3
"951",5
"952",5
"953",8
"954",6
"955",6
"956",5
"957",5
"958",1
"959",7
"960",2
"961",2
"962",3
"963",2
"964",7
"965",5
"966",5
"967",9
"968",6
"969",5
"970",4
"971",4
"972",4
"973",7
"974",3
"975",2
"976",4
"977",3
"978",5
"979",5
"980",3
"981",4
"982",3
"983",6
"984",5
"985",1
"986",1
"987",3
"988",4
"989",2
"990",7
"991",6
"992",5
"993",5
"994",2
"995",2
"996",2
"997",7
"998",9
"999",5
"1000",5
"1001",7
"1002",7
"1003",4
"1004",7
"1005",6
"1006",6
"1007",5
"1008",4
"1009",3
"1010",3
"1011",9
"1012",6
"1013",4
"1014",8
"1015",4
"1016",7
"1017",6
"1018",6
"1019",5
"1020",3
"1021",2
"1022",8
"1023",8
"1024",8
"1025",8
"1026",1
"1027",1
"1028",5
"1029",6
"1030",1
"1031",3
"1032",2
"1033",4
"1034",5
"1035",8
"1036",5
"1037",1
"1038",7
"1039",1
"1040",7
"1041",6
"1042",2
"1043",4
"1044",2
"1045",5
"1046",5
"1047",7
"1048",3
"1049",8
"1050",6
"1051",8
"1052",5
"1053",7
"1054",8
"1055",5
"1056",1
"1057",9
"1058",5
"1059",8
"1060",5
"1061",6
"1062",6
"1063",5
"1064",5
"1065",9
"1066",9
"1067",9
"1068",9
"1069",1
"1070",9
"1071",1
"1072",4
"1073",7
"1074",6
"1075",4
"1076",6
"1077",1
"1078",6
"1079",6
"1080",2
"1081",6
"1082",9
"1083",4
"1084",8
"1085",9
"1086",9
"1087",3
"1088",3
"1089",2
"1090",9
"1091",5
"1092",3
"1093",6
"1094",8
"1095",2
"1096",6
"1097",2
"1098",3
"1099",3
"1100",6
"1101",3
"1102",6
"1103",5
"1104",3
"1105",2
"1106",8
"1107",2
"1108",4
"1109",8
"1110",1
"1111",7
"1112",6
"1113",5
"1114",1
"1115",8
"1116",2
"1117",9
"1118",2
"1119",7
"1120",5
"1121",3
"1122",6
"1123",1
"1124",1
"1125",3
"1126",6
"1127",2
"1128",6
"1129",1
"1130",3
"1131",4
"1132",3
"1133",4
"1134",1
"1135",4
"1136",3
"1137",8
"1138",7
"1139",4
"1140",8
"1141",1
"1142",4
"1143",4
"1144",8
"1145",9
"1146",2
"1147",4
"1148",8
"1149",3
"1150",9
"1151",4
"1152",3
"1153",1
"1154",4
"1155",5
"1156",5
"1157",6
"1158",7
"1159",7
"1160",2
"1161",8
"1162",9
"1163",2
"1164",6
"1165",6
"1166",3
"1167",3
"1168",2
"1169",5
"1170",4
"1171",2
"1172",4
"1173",8
"1174",2
"1175",1
"1176",9
"1177",8
"1178",1
"1179",2
"1180",4
"1181",3
"1182",8
"1183",8
"1184",6
"1185",3
"1186",2
"1187",8
"1188",2
"1189",9
"1190",8
"1191",8
"1192",1
"1193",8
"1194",9
"1195",2
"1196",3
"1197",3
"1198",3
"1199",6
"1200",4
"1201",4
"1202",2
"1203",7
"1204",8
"1205",4
"1206",5
"1207",7
"1208",5
"1209",8
"1210",6
"1211",6
"1212",5
"1213",8
"1214",9
"1215",5
"1216",1
"1217",4
"1218",3
"1219",1
"1220",2
"1221",1
"1222",6
"1223",2
"1224",6
"1225",9
"1226",8
"1227",8
"1228",3
"1229",4
"1230",3
"1231",8
"1232",7
"1233",2
"1234",9
"1235",9
"1236",7
"1237",5
"1238",4
"1239",9
"1240",9
"1241",4
"1242",7
"1243",2
"1244",4
"1245",7
"1246",6
"1247",1
"1248",5
"1249",7
"1250",2
"1251",8
"1252",9
"1253",4
"1254",5
"1255",4
"1256",7
"1257",7
"1258",3
"1259",5
"1260",9
"1261",1
"1262",8
"1263",9
"1264",3
"1265",1
"1266",3
"1267",1
"1268",5
"1269",6
"1270",4
"1271",5
"1272",1
"1273",8
"1274",7
"1275",6
"1276",3
"1277",3
"1278",7
"1279",7
"1280",5
"1281",5
"1282",3
"1283",5
"1284",9
"1285",9
"1286",5
"1287",5
"1288",4
"1289",8
"1290",9
"1291",5
"1292",2
"1293",9
"1294",4
"1295",2
"1296",6
"1297",5
"1298",5
"1299",3
"1300",4
"1301",3
"1302",2
"1303",3
"1304",4
"1305",5
"1306",9
"1307",2
"1308",7
"1309",5
"1310",2
"1311",1
"1312",2
"1313",3
"1314",8
"1315",7
"1316",4
"1317",4
"1318",6
"1319",5
"1320",8
"1321",6
"1322",7
"1323",6
"1324",6
"1325",2
"1326",8
"1327",3
"1328",4
"1329",4
"1330",8
"1331",9
"1332",1
"1333",4
"1334",7
"1335",1
"1336",2
"1337",7
"1338",4
"1339",4
"1340",5
"1341",4
"1342",4
"1343",7
"1344",9
"1345",5
"1346",2
"1347",8
"1348",9
"1349",7
"1350",1
"1351",6
"1352",4
"1353",3
"1354",2
"1355",7
"1356",7
"1357",2
"1358",5
"1359",3
"1360",9
"1361",6
"1362",5
"1363",3
"1364",7
"1365",5
"1366",2
"1367",2
"1368",7
"1369",5
"1370",9
"1371",7
"1372",9
"1373",4
"1374",3
"1375",8
"1376",6
"1377",1
"1378",3
"1379",7
"1380",3
"1381",6
"1382",8
"1383",9
"1384",2
"1385",1
"1386",3
"1387",8
"1388",2
"1389",6
"1390",7
"1391",5
"1392",9
"1393",4
"1394",1
"1395",7
"1396",5
"1397",7
"1398",7
"1399",3
"1400",4
"1401",4
"1402",1
"1403",1
"1404",6
"1405",4
"1406",1
"1407",5
"1408",8
"1409",7
"1410",8
"1411",1
"1412",5
"1413",9
"1414",4
"1415",8
"1416",2
"1417",6
"1418",5
"1419",2
"1420",1
"1421",5
"1422",2
"1423",1
"1424",7
"1425",1
"1426",7
"1427",6
"1428",8
"1429",2
"1430",3
"1431",2
"1432",9
"1433",6
"1434",1
"1435",4
"1436",4
"1437",9
"1438",6
"1439",1
"1440",5
"1441",7
"1442",6
"1443",1
"1444",9
"1445",7
"1446",1
"1447",3
"1448",2
"1449",5
"1450",2
"1451",6
"1452",6
"1453",9
"1454",1
"1455",5
"1456",7
"1457",7
"1458",8
"1459",3
"1460",2
"1461",7
"1462",7
"1463",9
"1464",9
"1465",2
"1466",4
"1467",5
"1468",9
"1469",3
"1470",2
"1471",1
"1472",8
"1473",6
"1474",9
"1475",5
"1476",1
"1477",3
"1478",9
"1479",4
"1480",6
"1481",3
"1482",9
"1483",7
"1484",2
"1485",9
"1486",8
"1487",9
"1488",8
"1489",3
"1490",3
"1491",3
"1492",3
"1493",3
"1494",4
"1495",5
"1496",2
"1497",5
"1498",7
"1499",7
"1500",3
"1501",1
"1502",1
"1503",6
"1504",6
"1505",6
"1506",3
"1507",3
"1508",8
"1509",5
"1510",6
"1511",8
"1512",3
"1513",1
"1514",8
"1515",2
"1516",8
"1517",8
"1518",1
"1519",9
"1520",7
"1521",4
"1522",7
"1523",4
"1524",6
"1525",7
"1526",9
"1527",7
"1528",1
"1529",5
"1530",1
"1531",6
"1532",3
"1533",6
"1534",1
"1535",8
"1536",3
"1537",1
"1538",4
"1539",7
"1540",5
"1541",6
"1542",8
"1543",5
"1544",4
"1545",5
"1546",4
"1547",6
"1548",2
"1549",1
"1550",5
"1551",2
"1552",3
"1553",7
"1554",6
"1555",6
"1556",2
"1557",7
"1558",2
"1559",8
"1560",9
"1561",1
"1562",2
"1563",6
"1564",2
"1565",1
"1566",7
"1567",8
"1568",3
"1569",5
"1570",1
"1571",1
"1572",9
"1573",4
"1574",9
"1575",9
"1576",8
"1577",8
"1578",8
"1579",8
"1580",5
"1581",9
"1582",4
"1583",3
"1584",4
"1585",4
"1586",2
"1587",5
"1588",7
"1589",9
"1590",3
"1591",5
"1592",2
"1593",2
"1594",5
"1595",4
"1596",4
"1597",6
"1598",4
"1599",3
"1600",9
"1601",7
"1602",7
"1603",6
"1604",3
"1605",4
"1606",3
"1607",7
"1608",9
"1609",2
"1610",2
"1611",8
"1612",4
"1613",7
"1614",1
"1615",3
"1616",1
"1617",5
"1618",7
"1619",1
"1620",8
"1621",2
"1622",4
"1623",8
"1624",9
"1625",4
"1626",9
"1627",1
"1628",8
"1629",6
"1630",8
"1631",8
"1632",2
"1633",4
"1634",9
"1635",3
"1636",1
"1637",7
"1638",9
"1639",1
"1640",2
"1641",3
"1642",8
"1643",6
"1644",5
"1645",4
"1646",5
"1647",4
"1648",1
"1649",8
"1650",4
"1651",2
"1652",3
"1653",4
"1654",7
"1655",2
"1656",2
"1657",5
"1658",7
"1659",5
"1660",5
"1661",2
"1662",2
"1663",4
"1664",8
"1665",2
"1666",4
"1667",2
"1668",6
"1669",6
"1670",9
"1671",4
"1672",8
"1673",5
"1674",5
"1675",8
"1676",8
"1677",1
"1678",3
"1679",9
"1680",2
"1681",6
"1682",1
"1683",2
"1684",6
"1685",2
"1686",8
"1687",5
"1688",6
"1689",9
"1690",1
"1691",6
"1692",1
"1693",1
"1694",6
"1695",9
"1696",3
"1697",2
"1698",9
"1699",9
"1700",7
"1701",8
"1702",3
"1703",4
"1704",7
"1705",3
"1706",7
"1707",2
"1708",9
"1709",9
"1710",4
"1711",2
"1712",4
"1713",5
"1714",8
"1715",7
"1716",4
"1717",5
"1718",6
"1719",8
"1720",8
"1721",6
"1722",9
"1723",3
"1724",2
"1725",9
"1726",1
"1727",7
"1728",6
"1729",8
"1730",2
"1731",7
"1732",3
"1733",2
"1734",7
"1735",1
"1736",3
"1737",9
"1738",4
"1739",2
"1740",6
"1741",6
"1742",7
"1743",8
"1744",3
"1745",1
"1746",7
"1747",6
"1748",3
"1749",2
"1750",1
"1751",4
"1752",4
"1753",8
"1754",7
"1755",3
"1756",2
"1757",7
"1758",3
"1759",7
"1760",6
"1761",9
"1762",1
"1763",2
"1764",6
"1765",8
"1766",1
"1767",6
"1768",4
"1769",5
"1770",2
"1771",5
"1772",7
"1773",7
"1774",1
"1775",3
"1776",3
"1777",1
"1778",1
"1779",9
"1780",3
"1781",9
"1782",8
"1783",8
"1784",1
"1785",8
"1786",2
"1787",9
"1788",7
"1789",7
"1790",9
"1791",7
"1792",2
"1793",9
"1794",6
"1795",1
"1796",8
"1797",1
"1798",4
"1799",8
"1800",7
