"Unique_Checklist_ID","Latitude","Longitude","Count","Occur","Common_Name","summer_nbr_TCA_mean_600","summer_nbr_TCB_mean_600","summer_nbr_TCG_mean_600","summer_nbr_TCW_mean_600"
"43.847109_-123.137557_2014-05-28_TAHallman",43.847109,-123.137557,1,1,"Hermit Warbler",0.66642399,0.236281115,0.184062624,-0.037640809
"43.84723_-122.59767_2014-06-10_TAHallman",43.84723,-122.59767,2,1,"Hermit Warbler",0.685759918,0.212065836,0.174503178,-0.026544144
"43.848884_-123.139014_2014-05-28_TAHallman",43.848884,-123.139014,2,1,"Hermit Warbler",0.673585897,0.236504621,0.187581043,-0.035446944
"43.85055_-122.5934_2014-06-10_TAHallman",43.85055,-122.5934,1,1,"Hermit Warbler",0.689139314,0.220405321,0.182966745,-0.026217239
"43.851064_-123.142369_2014-05-28_TAHallman",43.851064,-123.142369,2,1,"Hermit Warbler",0.66542273,0.23783956,0.18547494,-0.039443189
"43.85434_-123.0395_2014-06-02_JRCurtis",43.85434,-123.0395,0,0,"Hermit Warbler",0.343059547,0.348202222,0.122644106,-0.150024943
"43.8559_-123.41329_2019-05-18_WDRobinson",43.8559,-123.41329,1,1,"Hermit Warbler",0.713145244,0.266858585,0.23215248,-0.034237387
"43.85593_-123.4133_2014-05-23_TAHallman",43.85593,-123.4133,0,0,"Hermit Warbler",0.625521393,0.274615526,0.202521623,-0.062380716
"43.85639_-123.41764_2019-05-18_WDRobinson",43.85639,-123.41764,0,0,"Hermit Warbler",0.719022778,0.265325115,0.23342332,-0.03089338
"43.857626_-123.925237_2018-05-25_TAHallman",43.857626,-123.925237,0,0,"Hermit Warbler",0.687802374,0.270122426,0.222348724,-0.049834076
"43.85867_-123.41359_2014-05-23_TAHallman",43.85867,-123.41359,1,1,"Hermit Warbler",0.62309179,0.279526871,0.204681492,-0.063629785
"43.85896_-122.74772_2019-05-26_JRCurtis",43.85896,-122.74772,5,1,"Hermit Warbler",0.719387733,0.221237185,0.195067454,-0.020034914
"43.85994_-123.02916_2014-06-02_JRCurtis",43.85994,-123.02916,0,0,"Hermit Warbler",0.389946582,0.350037727,0.13676133,-0.14025332
"43.86013_-123.04061_2014-06-02_JRCurtis",43.86013,-123.04061,0,0,"Hermit Warbler",0.381944454,0.340870027,0.132056633,-0.140152254
"43.86067_-123.41032_2014-05-23_TAHallman",43.86067,-123.41032,3,1,"Hermit Warbler",0.674068144,0.254980026,0.205962733,-0.040990719
"43.86118_-123.41473_2019-05-18_WDRobinson",43.86118,-123.41473,1,1,"Hermit Warbler",0.729385463,0.265369826,0.239536186,-0.026174184
"43.86163_-123.41824_2019-05-18_WDRobinson",43.86163,-123.41824,0,0,"Hermit Warbler",0.738220507,0.267397399,0.244931177,-0.023083968
"43.86235_-123.04061_2014-06-02_JRCurtis",43.86235,-123.04061,1,1,"Hermit Warbler",0.43370584,0.328729124,0.146038352,-0.12572392
"43.86248_-122.75587_2019-05-26_JRCurtis",43.86248,-122.75587,3,1,"Hermit Warbler",0.718823438,0.211015573,0.185040337,-0.017374886
"43.865692_-123.907318_2018-05-25_TAHallman",43.865692,-123.907318,1,1,"Hermit Warbler",0.730608099,0.248554646,0.225480466,-0.021397344
"43.86779_-122.48492_2019-05-26_JRCurtis",43.86779,-122.48492,4,1,"Hermit Warbler",0.662760786,0.18752838,0.146449363,-0.027467421
"43.86948_-123.43105_2019-05-18_WDRobinson",43.86948,-123.43105,0,0,"Hermit Warbler",0.699531056,0.253176723,0.212970784,-0.036460645
"43.87_-123.42641_2019-05-18_WDRobinson",43.87,-123.42641,2,1,"Hermit Warbler",0.710934296,0.233592135,0.201666832,-0.02889964
"43.87131_-122.48656_2019-05-26_JRCurtis",43.87131,-122.48656,4,1,"Hermit Warbler",0.674567505,0.186585663,0.150049197,-0.025216091
"43.87273_-123.43577_2014-05-23_TAHallman",43.87273,-123.43577,2,1,"Hermit Warbler",0.531224519,0.301053592,0.176070489,-0.102052904
"43.87281_-122.48517_2014-06-27_TAHallman",43.87281,-122.48517,2,1,"Hermit Warbler",0.663849877,0.201904948,0.158794697,-0.02779274
"43.87466_-122.48449_2019-05-26_JRCurtis",43.87466,-122.48449,3,1,"Hermit Warbler",0.686830273,0.205326706,0.169383523,-0.025135445
"43.87566_-122.47923_2014-06-27_TAHallman",43.87566,-122.47923,1,1,"Hermit Warbler",0.664201383,0.200684708,0.157936693,-0.02646996
"43.87629_-123.43402_2014-05-23_TAHallman",43.87629,-123.43402,0,0,"Hermit Warbler",0.570418299,0.296357986,0.188519619,-0.085520829
"43.87701_-122.47572_2014-06-27_TAHallman",43.87701,-122.47572,1,1,"Hermit Warbler",0.66669432,0.208937233,0.165540836,-0.026862088
"43.88047_-122.47576_2014-06-27_TAHallman",43.88047,-122.47576,1,1,"Hermit Warbler",0.669628887,0.199009045,0.159054261,-0.024830188
"43.88268_-122.25411_2019-05-24_WDRobinson",43.88268,-122.25411,2,1,"Hermit Warbler",0.67914615,0.19842917,0.160918871,-0.028379423
"43.88502_-122.47942_2014-06-27_TAHallman",43.88502,-122.47942,1,1,"Hermit Warbler",0.653227064,0.196691674,0.151460153,-0.027603544
"43.88823_-123.44206_2019-05-18_WDRobinson",43.88823,-123.44206,2,1,"Hermit Warbler",0.678359116,0.226930834,0.181622818,-0.041142207
"43.89116_-123.19628_2019-05-18_WDRobinson",43.89116,-123.19628,2,1,"Hermit Warbler",0.678002444,0.239410984,0.191809105,-0.041030769
"43.89542_-123.19_2019-05-18_WDRobinson",43.89542,-123.19,0,0,"Hermit Warbler",0.636777389,0.249022038,0.181046571,-0.05657045
"43.90167_-122.64584_2014-06-05_JRCurtis",43.90167,-122.64584,1,1,"Hermit Warbler",0.685201627,0.257742746,0.21164444,-0.035310454
"43.90345_-123.56701_2019-05-18_WDRobinson",43.90345,-123.56701,1,1,"Hermit Warbler",0.707920624,0.240192185,0.206280658,-0.035674246
"43.90633_-122.39378_2019-05-24_WDRobinson",43.90633,-122.39378,2,1,"Hermit Warbler",0.663671691,0.209060991,0.163372697,-0.030747987
"43.90717_-123.08583_2014-06-02_JRCurtis",43.90717,-123.08583,1,1,"Hermit Warbler",0.641120797,0.275101087,0.205162612,-0.052232537
"43.90777_-123.07622_2014-06-02_JRCurtis",43.90777,-123.07622,1,1,"Hermit Warbler",0.603141136,0.266056983,0.182703613,-0.060438376
"43.907788_-123.080568_2014-05-28_TAHallman",43.907788,-123.080568,2,1,"Hermit Warbler",0.613585714,0.274635498,0.19373351,-0.059432792
"43.90826_-123.08302_2014-06-02_JRCurtis",43.90826,-123.08302,3,1,"Hermit Warbler",0.627426995,0.277225714,0.201068399,-0.056227122
"43.90831_-122.66285_2014-06-05_JRCurtis",43.90831,-122.66285,0,0,"Hermit Warbler",0.631459886,0.255351659,0.188114951,-0.053394258
"43.908676_-123.084531_2014-05-28_TAHallman",43.908676,-123.084531,0,0,"Hermit Warbler",0.642647498,0.272046764,0.202899756,-0.051186024
"43.90885_-122.6656_2014-06-05_JRCurtis",43.90885,-122.6656,2,1,"Hermit Warbler",0.635983062,0.253959616,0.18832329,-0.052534606
"43.90915_-123.56147_2019-05-18_WDRobinson",43.90915,-123.56147,1,1,"Hermit Warbler",0.719484292,0.23319665,0.2051176,-0.025057281
"43.91153_-123.24429_2019-05-18_WDRobinson",43.91153,-123.24429,0,0,"Hermit Warbler",0.578659407,0.307845234,0.199887943,-0.089658048
"43.91309_-123.2416_2019-05-18_WDRobinson",43.91309,-123.2416,0,0,"Hermit Warbler",0.61632793,0.293623193,0.205315963,-0.072908787
"43.91401_-122.37949_2019-05-24_WDRobinson",43.91401,-122.37949,1,1,"Hermit Warbler",0.682584512,0.215459957,0.175405702,-0.02696949
"43.91401_-123.61083_2019-05-18_WDRobinson",43.91401,-123.61083,3,1,"Hermit Warbler",0.637651294,0.265152764,0.197540193,-0.058484011
"43.9147_-123.60088_2019-05-18_WDRobinson",43.9147,-123.60088,2,1,"Hermit Warbler",0.710162474,0.242732911,0.209685226,-0.030365081
"43.917849_-123.839241_2018-05-25_TAHallman",43.917849,-123.839241,2,1,"Hermit Warbler",0.714966548,0.231317725,0.201557058,-0.026382218
"43.92177_-122.57198_2019-05-24_WDRobinson",43.92177,-122.57198,0,0,"Hermit Warbler",0.690434938,0.209668101,0.174351948,-0.024114146
"43.92315_-122.56567_2019-05-24_WDRobinson",43.92315,-122.56567,2,1,"Hermit Warbler",0.708082432,0.211682285,0.181994061,-0.020552926
"43.926002_-123.830481_2018-05-25_TAHallman",43.926002,-123.830481,2,1,"Hermit Warbler",0.706319488,0.239231693,0.205339979,-0.031485084
"43.92828_-123.90169_2019-05-22_WDRobinson",43.92828,-123.90169,2,1,"Hermit Warbler",0.718109084,0.241793427,0.212207783,-0.027188985
"43.9297_-122.55498_2014-06-27_TAHallman",43.9297,-122.55498,1,1,"Hermit Warbler",0.682566894,0.195583745,0.159700955,-0.022566421
"43.93358_-123.89867_2019-05-22_WDRobinson",43.93358,-123.89867,1,1,"Hermit Warbler",0.704892408,0.218500308,0.186836645,-0.026390947
"43.93417_-122.57595_2014-06-27_TAHallman",43.93417,-122.57595,0,0,"Hermit Warbler",0.71265101,0.200135731,0.173341832,-0.014779348
"43.93468_-122.57871_2014-06-27_TAHallman",43.93468,-122.57871,0,0,"Hermit Warbler",0.713341984,0.19640193,0.170108898,-0.014600194
"43.93546_-122.33248_2019-05-24_WDRobinson",43.93546,-122.33248,2,1,"Hermit Warbler",0.699581924,0.204805177,0.173531451,-0.017511606
"43.93695_-123.90031_2019-05-22_WDRobinson",43.93695,-123.90031,1,1,"Hermit Warbler",0.702783205,0.233089046,0.198013325,-0.029789745
"43.93992_-123.34326_2014-05-23_TAHallman",43.93992,-123.34326,2,1,"Hermit Warbler",0.586953024,0.27260663,0.179062912,-0.074978869
"43.940132_-123.897009_2018-05-25_TAHallman",43.940132,-123.897009,1,1,"Hermit Warbler",0.700846206,0.238559554,0.201887026,-0.031049251
"43.94236_-124.14385_2019-05-22_WDRobinson",43.94236,-124.14385,0,0,"Hermit Warbler",0.289967499,0.272565024,0.09498342,-0.063127849
"43.94412_-123.34173_2014-05-23_TAHallman",43.94412,-123.34173,3,1,"Hermit Warbler",0.594257522,0.281790147,0.189507055,-0.07627775
"43.94579_-123.34305_2014-05-23_TAHallman",43.94579,-123.34305,0,0,"Hermit Warbler",0.603589369,0.275228545,0.188835101,-0.070828868
"43.94746_-124.14307_2019-05-22_WDRobinson",43.94746,-124.14307,0,0,"Hermit Warbler",0.256133211,0.275577141,0.08165159,-0.069694927
"43.94771_-122.79801_2014-06-04_JRCurtis",43.94771,-122.79801,0,0,"Hermit Warbler",0.457439564,0.302131346,0.144406106,-0.113815289
"43.94884_-124.00973_2019-05-22_WDRobinson",43.94884,-124.00973,2,1,"Hermit Warbler",0.699486988,0.243184571,0.20355596,-0.038493334
"43.94924_-122.33163_2019-05-24_WDRobinson",43.94924,-122.33163,2,1,"Hermit Warbler",0.701131254,0.206903434,0.17632051,-0.016714464
"43.95066_-124.00497_2019-05-22_WDRobinson",43.95066,-124.00497,1,1,"Hermit Warbler",0.688859139,0.242806156,0.198551494,-0.040994179
"43.95149_-124.14224_2019-05-22_WDRobinson",43.95149,-124.14224,0,0,"Hermit Warbler",0.25472503,0.277506793,0.079947178,-0.073211512
"43.95168_-124.00199_2019-05-22_WDRobinson",43.95168,-124.00199,1,1,"Hermit Warbler",0.688229639,0.233335465,0.191065962,-0.038681368
"43.956043_-123.148772_2014-05-28_TAHallman",43.956043,-123.148772,2,1,"Hermit Warbler",0.635920789,0.236698783,0.17118993,-0.048057403
"43.95682_-122.6027_2014-06-27_TAHallman",43.95682,-122.6027,1,1,"Hermit Warbler",0.672454555,0.195313442,0.157096684,-0.026202535
"43.9582_-122.32143_2019-05-24_WDRobinson",43.9582,-122.32143,1,1,"Hermit Warbler",0.702788058,0.208209765,0.177853333,-0.016257636
"43.959786_-123.158931_2014-05-28_TAHallman",43.959786,-123.158931,2,1,"Hermit Warbler",0.665526047,0.24294123,0.190837576,-0.039177384
"43.96222_-122.32053_2019-05-24_WDRobinson",43.96222,-122.32053,1,1,"Hermit Warbler",0.702907401,0.198936196,0.169748118,-0.015067218
"43.96588_-122.55505_2019-05-24_WDRobinson",43.96588,-122.55505,1,1,"Hermit Warbler",0.689945943,0.203946705,0.169279447,-0.025574444
"43.96862_-122.55974_2019-05-24_WDRobinson",43.96862,-122.55974,2,1,"Hermit Warbler",0.660559902,0.214386243,0.167155836,-0.036420513
"43.96991_-122.56866_2019-05-24_WDRobinson",43.96991,-122.56866,1,1,"Hermit Warbler",0.644606212,0.271611864,0.203851733,-0.057871609
"43.97256_-122.65824_2019-05-24_WDRobinson",43.97256,-122.65824,1,1,"Hermit Warbler",0.649736745,0.278882635,0.220923176,-0.044800035
"43.97394_-123.08485_2014-06-02_JRCurtis",43.97394,-123.08485,0,0,"Hermit Warbler",0.524818957,0.302011961,0.170194108,-0.098353092
"43.97411_-123.07816_2014-06-02_JRCurtis",43.97411,-123.07816,0,0,"Hermit Warbler",0.43796572,0.334447715,0.146876471,-0.140364443
"43.97564_-122.66829_2019-05-24_WDRobinson",43.97564,-122.66829,2,1,"Hermit Warbler",0.541721251,0.267999346,0.174861619,-0.062020618
"43.97593_-122.66301_2019-05-24_WDRobinson",43.97593,-122.66301,3,1,"Hermit Warbler",0.586078801,0.278529095,0.196663345,-0.058827326
"43.97709_-122.68377_2014-06-27_TAHallman",43.97709,-122.68377,1,1,"Hermit Warbler",0.5054787,0.306864543,0.16809589,-0.114614196
"43.98142_-122.42572_2019-05-24_WDRobinson",43.98142,-122.42572,1,1,"Hermit Warbler",0.680115432,0.211945647,0.173285984,-0.028345473
"43.98447_-122.43648_2019-05-24_WDRobinson",43.98447,-122.43648,1,1,"Hermit Warbler",0.66518143,0.205810868,0.162284669,-0.031549474
"43.99467_-122.95767_2013-06-04_TAHallman",43.99467,-122.95767,0,0,"Hermit Warbler",0.352539415,0.344946543,0.125726073,-0.156393634
"43.99477_-123.12132_2013-06-08_TAHallman",43.99477,-123.12132,0,0,"Hermit Warbler",0.510671478,0.289511106,0.157652393,-0.102479055
"43.99494_-123.1263_2013-06-08_TAHallman",43.99494,-123.1263,0,0,"Hermit Warbler",0.551068845,0.284411939,0.172402539,-0.08749352
"43.99563_-122.85998_2014-06-09_TAHallman",43.99563,-122.85998,0,0,"Hermit Warbler",0.569324967,0.281369494,0.179127534,-0.083133267
"43.99648_-122.95767_2013-06-05_TAHallman",43.99648,-122.95767,0,0,"Hermit Warbler",0.354008216,0.340716183,0.122998169,-0.156936942
"43.99848_-123.3362_2014-05-23_TAHallman",43.99848,-123.3362,1,1,"Hermit Warbler",0.599988017,0.261120431,0.174591029,-0.061335104
"44.00008_-122.97263_2013-06-06_TAHallman",44.00008,-122.97263,0,0,"Hermit Warbler",0.398563935,0.329745753,0.133415297,-0.134788665
"44.00018_-123.12252_2013-06-08_TAHallman",44.00018,-123.12252,0,0,"Hermit Warbler",0.507805182,0.28638808,0.15499523,-0.096378433
"44.00106_-123.33824_2014-05-23_TAHallman",44.00106,-123.33824,2,1,"Hermit Warbler",0.619951474,0.249027218,0.174666855,-0.053777582
"44.00775_-122.65571_2014-06-27_TAHallman",44.00775,-122.65571,0,0,"Hermit Warbler",0.556701391,0.287710481,0.179576446,-0.085684135
"44.01089_-122.97512_2013-06-07_TAHallman",44.01089,-122.97512,0,0,"Hermit Warbler",0.446604097,0.307733121,0.142126864,-0.117153794
"44.01179_-122.63724_2014-06-27_TAHallman",44.01179,-122.63724,1,1,"Hermit Warbler",0.593345214,0.301070322,0.206855389,-0.073669113
"44.01269_-122.97263_2013-06-07_TAHallman",44.01269,-122.97263,0,0,"Hermit Warbler",0.484235404,0.301259873,0.153575725,-0.107453082
"44.01358_-123.98232_2019-05-22_WDRobinson",44.01358,-123.98232,1,1,"Hermit Warbler",0.551133628,0.233564557,0.157807806,-0.053034691
"44.01435_-123.98035_2019-05-22_WDRobinson",44.01435,-123.98035,1,1,"Hermit Warbler",0.555100358,0.22943916,0.155599346,-0.05124112
"44.01547_-123.96689_2019-05-22_WDRobinson",44.01547,-123.96689,1,1,"Hermit Warbler",0.570987398,0.199434642,0.136542336,-0.042533038
"44.0175_-122.91164_2014-06-04_JRCurtis",44.0175,-122.91164,0,0,"Hermit Warbler",0.382756216,0.355505502,0.140435397,-0.161129465
"44.01787_-122.91941_2014-06-04_JRCurtis",44.01787,-122.91941,0,0,"Hermit Warbler",0.358321214,0.349230333,0.128499807,-0.157685096
"44.01939_-123.90663_2019-05-22_WDRobinson",44.01939,-123.90663,0,0,"Hermit Warbler",0.587098145,0.237161364,0.171571251,-0.049581967
"44.02082_-123.161_2013-06-08_TAHallman",44.02082,-123.161,0,0,"Hermit Warbler",0.527645837,0.27477567,0.158907755,-0.080981747
"44.02135_-123.42522_2014-05-23_TAHallman",44.02135,-123.42522,0,0,"Hermit Warbler",0.602568147,0.279645574,0.199609528,-0.056350675
"44.02733_-122.91917_2014-06-04_JRCurtis",44.02733,-122.91917,0,0,"Hermit Warbler",0.377885873,0.340741967,0.133221017,-0.146165541
"44.03055_-123.17782_2013-06-09_TAHallman",44.03055,-123.17782,0,0,"Hermit Warbler",0.403030095,0.330915991,0.138106323,-0.143071942
"44.04125_-123.17624_2013-06-03_TAHallman",44.04125,-123.17624,0,0,"Hermit Warbler",0.315259334,0.340543708,0.111435892,-0.147521376
"44.04666_-123.17376_2013-06-03_TAHallman",44.04666,-123.17376,0,0,"Hermit Warbler",0.210378222,0.373422593,0.070417345,-0.14780755
"44.051965_-123.053946_2014-05-25_TAHallman",44.051965,-123.053946,0,0,"Hermit Warbler",0.29430574,0.32880586,0.097597214,-0.126124542
"44.054227_-123.06058_2014-05-25_TAHallman",44.054227,-123.06058,0,0,"Hermit Warbler",0.310441237,0.304121496,0.097175315,-0.105290443
"44.05584_-123.25145_2013-06-28_TAHallman",44.05584,-123.25145,0,0,"Hermit Warbler",0.278110275,0.370413213,0.103804981,-0.181412915
"44.05644_-122.79092_2014-06-04_JRCurtis",44.05644,-122.79092,1,1,"Hermit Warbler",0.49382868,0.275891995,0.145818586,-0.083109644
"44.05648_-122.791364_2019-05-24_TAHallman",44.05648,-122.791364,1,1,"Hermit Warbler",0.505170686,0.275821306,0.149430573,-0.083258441
"44.05649_-122.79832_2014-06-04_JRCurtis",44.05649,-122.79832,1,1,"Hermit Warbler",0.492701382,0.276449132,0.142832361,-0.088528406
"44.056493_-122.79711_2019-05-24_TAHallman",44.056493,-122.79711,1,1,"Hermit Warbler",0.501093793,0.274526216,0.147073727,-0.086470133
"44.05921_-123.20626_2013-06-02_TAHallman",44.05921,-123.20626,0,0,"Hermit Warbler",0.279510828,0.337617814,0.09705138,-0.164167503
"44.05922_-123.20376_2013-06-02_TAHallman",44.05922,-123.20376,0,0,"Hermit Warbler",0.290720754,0.329345022,0.099186547,-0.157499274
"44.06032_-123.2154_2013-06-24_TAHallman",44.06032,-123.2154,0,0,"Hermit Warbler",0.344683267,0.358341611,0.128196781,-0.164422337
"44.06102_-123.20127_2013-06-02_TAHallman",44.06102,-123.20127,0,0,"Hermit Warbler",0.283047769,0.329762618,0.096085989,-0.156337298
"44.06213_-123.21041_2013-06-24_TAHallman",44.06213,-123.21041,0,0,"Hermit Warbler",0.261980951,0.3600209,0.096428334,-0.177529446
"44.06282_-123.20377_2013-06-02_TAHallman",44.06282,-123.20377,0,0,"Hermit Warbler",0.262383635,0.336068064,0.090097944,-0.162973069
"44.06283_-123.19878_2013-06-02_TAHallman",44.06283,-123.19878,0,0,"Hermit Warbler",0.279570668,0.337811536,0.096914038,-0.160354504
"44.06462_-123.20128_2013-06-02_TAHallman",44.06462,-123.20128,0,0,"Hermit Warbler",0.258630472,0.345623932,0.09129271,-0.165595603
"44.06604_-123.16058_2014-06-06_JRCurtis",44.06604,-123.16058,0,0,"Hermit Warbler",0.207866465,0.347480096,0.072689516,-0.11757146
"44.06822_-123.20129_2013-06-02_TAHallman",44.06822,-123.20129,0,0,"Hermit Warbler",0.248019951,0.363933018,0.092244528,-0.172429694
"44.069696_-123.152421_2014-05-25_TAHallman",44.069696,-123.152421,0,0,"Hermit Warbler",0.253040533,0.338443755,0.085185068,-0.11330106
"44.07172_-123.25375_2013-06-01_TAHallman",44.07172,-123.25375,0,0,"Hermit Warbler",0.29832289,0.370230282,0.112430585,-0.176777861
