"","x"
"484",2
"485",7
"486",3
"487",8
"488",5
"489",2
"490",2
"491",4
"492",5
"493",7
"494",5
"495",5
"496",6
"497",7
"498",4
"499",9
"500",4
"501",5
"502",6
"503",7
"504",9
"505",9
"506",6
"507",9
"508",8
"509",5
"510",5
"511",5
"512",8
"513",5
"514",7
"515",4
"516",2
"517",5
"518",5
"519",6
"520",7
"521",4
"522",5
"523",5
"524",5
"525",7
"526",3
"527",8
"528",9
"529",3
"530",2
"531",4
"532",3
"533",1
"534",3
"535",8
"536",4
"537",6
"538",5
"539",7
"540",5
"541",6
"542",9
"543",3
"544",3
"545",8
"546",6
"547",8
"548",1
"549",7
"550",2
"551",2
"552",7
"553",4
"554",5
"555",6
"556",8
"557",7
"558",8
"559",2
"560",3
"561",1
"562",7
"563",9
"564",4
"565",9
"566",7
"567",2
"568",1
"569",6
"570",9
"571",9
"572",3
"573",7
"574",6
"575",6
"576",7
"577",1
"578",9
"579",6
"580",3
"581",4
"582",4
"583",9
"584",6
"585",9
"586",5
"587",4
"588",8
"589",3
"590",2
"591",9
"592",3
"593",3
"594",5
"595",5
"596",7
"597",6
"598",4
"599",2
"600",6
"601",2
"602",4
"603",6
"604",8
"605",8
"606",4
"607",2
"608",4
"609",4
"610",5
"611",6
"612",2
"613",6
"614",4
"615",9
"616",4
"617",4
"618",9
"619",3
"620",9
"621",7
"622",6
"623",2
"624",2
"625",6
"626",2
"627",2
"628",8
"629",4
"630",5
"631",7
"632",3
"633",3
"634",5
"635",5
"636",9
"637",5
"638",8
"639",6
"640",8
"641",4
"642",4
"643",8
"644",4
"645",7
"646",1
"647",6
"648",5
"649",8
"650",2
"651",1
"652",6
"653",2
"654",1
"655",8
"656",2
"657",4
"658",7
"659",6
"660",8
"661",9
"662",1
"663",9
"664",5
"665",8
"666",8
"667",2
"668",5
"669",1
"670",1
"671",8
"672",3
"673",2
"674",2
"675",9
"676",8
"677",4
"678",4
"679",7
"680",1
"681",3
"682",1
"683",4
"684",1
"685",7
"686",8
"687",5
"688",7
"689",1
"690",5
"691",4
"692",2
"693",3
"694",2
"695",5
"696",6
"697",3
"698",8
"699",8
"700",4
"701",5
"702",9
"703",3
"704",6
"705",7
"706",9
"707",4
"708",4
"709",9
"710",9
"711",8
"712",6
"713",8
"714",4
"715",4
"716",6
"717",3
"718",6
"719",4
"720",8
"721",4
"722",1
"723",7
"724",4
"725",7
"726",1
"727",3
"728",7
"729",6
"730",4
"731",2
"732",5
"733",8
"734",3
"735",2
"736",3
"737",9
"738",8
"739",8
"740",7
"741",2
"742",9
"743",7
"744",2
"745",4
"746",9
"747",6
"748",4
"749",5
"750",9
"751",8
"752",7
"753",4
"754",9
"755",2
"756",8
"757",9
"758",1
"759",8
"760",4
"761",7
"762",6
"763",8
"764",9
"765",5
"766",6
"767",1
"768",1
"769",9
"770",7
"771",9
"772",5
"773",6
"774",4
"775",2
"776",5
"777",4
"778",7
"779",6
"780",4
"781",8
"782",2
"783",8
"784",4
"785",8
"786",2
"787",8
"788",2
"789",7
"790",5
"791",3
"792",1
"793",2
"794",7
"795",5
"796",3
"797",2
"798",7
"799",9
"800",7
"801",1
"802",9
"803",8
"804",5
"805",6
"806",8
"807",6
"808",7
"809",1
"810",7
"811",8
"812",7
"813",8
"814",5
"815",3
"816",1
"817",4
"818",8
"819",9
"820",4
"821",3
"822",7
"823",2
"824",2
"825",5
"826",5
"827",9
"828",4
"829",3
"830",1
"831",2
"832",3
"833",5
"834",4
"835",5
"836",7
"837",9
"838",3
"839",6
"840",1
"841",1
"842",5
"843",7
"844",6
"845",5
"846",4
"847",5
"848",5
"849",2
"850",5
"851",8
"852",7
"853",2
"854",7
"855",1
"856",8
"857",8
"858",3
"859",4
"860",2
"861",4
"862",3
"863",1
"864",5
"865",1
"866",7
"867",9
"868",1
"869",7
"870",5
"871",8
"872",4
"873",1
"874",1
"875",7
"876",3
"877",3
"878",2
"879",2
"880",7
"881",1
"882",1
"883",6
"884",3
"885",6
"886",1
"887",6
"888",9
"889",4
"890",3
"891",6
"892",7
"893",7
"894",3
"895",7
"896",4
"897",9
"898",3
"899",6
"900",4
"901",2
"902",2
"903",7
"904",6
"905",5
"906",6
"907",9
"908",4
"909",7
"910",9
"911",3
"912",5
"913",6
"914",3
"915",9
"916",5
"917",2
"918",2
"919",8
"920",1
"921",8
"922",3
"923",6
"924",8
"925",2
"926",9
"927",2
"928",2
"929",5
"930",8
"931",3
"932",6
"933",6
"934",8
"935",3
"936",9
"937",6
"938",1
"939",4
"940",9
"941",4
"942",1
"943",3
"944",8
"945",7
"946",3
"947",1
"948",2
"949",5
"950",1
"951",5
"952",3
"953",2
"954",6
"955",7
"956",6
"957",3
"958",9
"959",9
"960",9
"961",6
"962",2
"963",4
"964",2
"965",8
"966",1
"967",9
"968",6
"969",9
"970",7
"971",8
"972",3
"973",4
"974",7
"975",9
"976",4
"977",7
"978",2
"979",8
"980",6
"981",7
"982",5
"983",4
"984",3
"985",7
"986",7
"987",2
"988",8
"989",4
"990",4
"991",6
"992",9
"993",2
"994",1
"995",5
"996",9
"997",3
"998",9
"999",4
"1000",7
"1001",6
"1002",2
"1003",9
"1004",8
"1005",6
"1006",7
"1007",6
"1008",3
"1009",5
"1010",1
"1011",6
"1012",6
"1013",2
"1014",1
"1015",6
"1016",8
"1017",6
"1018",3
"1019",6
"1020",6
"1021",3
"1022",6
"1023",3
"1024",2
"1025",2
"1026",5
"1027",4
"1028",1
"1029",3
"1030",8
"1031",6
"1032",4
"1033",3
"1034",8
"1035",6
"1036",9
"1037",9
"1038",1
"1039",2
"1040",6
"1041",7
"1042",8
"1043",5
"1044",1
"1045",2
"1046",7
"1047",1
"1048",9
"1049",9
"1050",9
"1051",6
"1052",9
"1053",5
"1054",3
"1055",6
"1056",6
"1057",1
"1058",6
"1059",1
"1060",5
"1061",1
"1062",8
"1063",8
"1064",1
"1065",8
"1066",1
"1067",9
"1068",2
"1069",7
"1070",4
"1071",7
"1072",4
"1073",1
"1074",7
"1075",9
"1076",5
"1077",3
"1078",9
"1079",6
"1080",3
"1081",2
"1082",7
"1083",8
"1084",7
"1085",5
"1086",7
"1087",3
"1088",1
"1089",6
"1090",9
"1091",5
"1092",7
"1093",1
"1094",3
"1095",7
"1096",9
"1097",3
"1098",7
"1099",4
"1100",9
"1101",4
"1102",5
"1103",3
"1104",2
"1105",9
"1106",1
"1107",5
"1108",5
"1109",6
"1110",9
"1111",2
"1112",5
"1113",5
"1114",8
"1115",2
"1116",4
"1117",3
"1118",8
"1119",2
"1120",3
"1121",2
"1122",7
"1123",5
"1124",7
"1125",1
"1126",3
"1127",1
"1128",5
"1129",4
"1130",3
"1131",7
"1132",1
"1133",5
"1134",2
"1135",3
"1136",7
"1137",7
"1138",3
"1139",9
"1140",1
"1141",5
"1142",6
"1143",4
"1144",2
"1145",1
"1146",5
"1147",8
"1148",3
"1149",9
"1150",3
"1151",7
"1152",2
"1153",4
"1154",5
"1155",5
"1156",7
"1157",3
"1158",1
"1159",9
"1160",7
"1161",9
"1162",6
"1163",8
"1164",9
"1165",7
"1166",4
"1167",6
"1168",4
"1169",4
"1170",2
"1171",2
"1172",8
"1173",1
"1174",1
"1175",4
"1176",6
"1177",2
"1178",1
"1179",4
"1180",5
"1181",5
"1182",7
"1183",9
"1184",9
"1185",9
"1186",4
"1187",5
"1188",5
"1189",1
"1190",7
"1191",3
"1192",3
"1193",6
"1194",5
"1195",7
"1196",6
"1197",5
"1198",6
"1199",7
"1200",4
"1201",9
"1202",9
"1203",6
"1204",3
"1205",2
"1206",9
"1207",9
"1208",4
"1209",8
"1210",9
"1211",2
"1212",5
"1213",2
"1214",1
"1215",3
"1216",3
"1217",3
"1218",8
"1219",8
"1220",8
"1221",2
"1222",2
"1223",2
"1224",8
"1225",3
"1226",8
"1227",3
"1228",4
"1229",3
"1230",5
"1231",4
"1232",3
"1233",1
"1234",8
"1235",1
"1236",9
"1237",7
"1238",9
"1239",7
"1240",6
"1241",7
"1242",9
"1243",4
"1244",4
"1245",5
"1246",8
"1247",1
"1248",4
"1249",7
"1250",4
"1251",7
"1252",8
"1253",6
"1254",2
"1255",9
"1256",9
"1257",1
"1258",8
"1259",7
"1260",1
"1261",9
"1262",7
"1263",3
"1264",7
"1265",2
"1266",3
"1267",8
"1268",2
"1269",7
"1270",2
"1271",5
"1272",8
"1273",6
"1274",1
"1275",6
"1276",9
"1277",1
"1278",2
"1279",3
"1280",7
"1281",6
"1282",6
"1283",6
"1284",9
"1285",4
"1286",2
"1287",4
"1288",4
"1289",6
"1290",8
"1291",4
"1292",5
"1293",8
"1294",9
"1295",1
"1296",2
"1297",9
"1298",7
"1299",4
"1300",9
"1301",5
"1302",3
"1303",7
"1304",7
"1305",8
"1306",6
"1307",2
"1308",5
"1309",4
"1310",8
"1311",7
"1312",8
"1313",6
"1314",2
"1315",1
"1316",5
"1317",7
"1318",8
"1319",3
"1320",6
"1321",1
"1322",5
"1323",2
"1324",5
"1325",9
"1326",2
"1327",9
"1328",6
"1329",5
"1330",1
"1331",1
"1332",6
"1333",4
"1334",3
"1335",8
"1336",9
"1337",9
"1338",7
"1339",2
"1340",5
"1341",5
"1342",1
"1343",3
"1344",9
"1345",4
"1346",4
"1347",5
"1348",4
"1349",3
"1350",7
"1351",7
"1352",1
"1353",7
"1354",9
"1355",1
"1356",6
"1357",3
"1358",1
"1359",2
"1360",1
"1361",3
"1362",4
"1363",7
"1364",3
"1365",5
"1366",3
"1367",4
"1368",3
"1369",6
"1370",7
"1371",1
"1372",1
"1373",2
"1374",9
"1375",6
"1376",5
"1377",7
"1378",3
"1379",9
"1380",8
"1381",9
"1382",5
"1383",8
"1384",8
"1385",8
"1386",8
"1387",8
"1388",9
"1389",2
"1390",7
"1391",9
"1392",8
"1393",7
"1394",9
"1395",7
"1396",7
"1397",5
"1398",3
"1399",2
"1400",1
"1401",6
"1402",2
"1403",4
"1404",2
"1405",9
"1406",3
"1407",4
"1408",4
"1409",8
"1410",2
"1411",2
"1412",5
"1413",4
"1414",4
"1415",1
"1416",7
"1417",3
"1418",1
"1419",3
"1420",2
"1421",9
"1422",2
"1423",9
"1424",9
"1425",2
"1426",6
"1427",9
"1428",5
"1429",1
"1430",2
"1431",5
"1432",2
"1433",6
"1434",7
"1435",4
"1436",8
"1437",5
"1438",3
"1439",4
"1440",1
"1441",7
"1442",9
"1443",4
"1444",1
"1445",9
"1446",6
"1447",1
"1448",6
"1449",4
"1450",3
"1451",7
"1452",8
"1453",1
"1454",7
"1455",4
"1456",9
"1457",9
"1458",6
"1459",9
"1460",3
"1461",7
"1462",7
"1463",5
"1464",6
"1465",3
"1466",1
"1467",3
"1468",3
"1469",9
"1470",9
"1471",3
"1472",5
"1473",1
"1474",2
"1475",2
"1476",1
"1477",3
"1478",9
"1479",8
"1480",1
"1481",4
"1482",3
"1483",9
"1484",1
"1485",1
"1486",1
"1487",5
"1488",4
"1489",2
"1490",7
"1491",3
"1492",9
"1493",9
"1494",1
"1495",1
"1496",4
"1497",1
"1498",5
"1499",4
"1500",9
"1501",5
"1502",5
"1503",5
"1504",9
"1505",5
"1506",6
"1507",3
"1508",5
"1509",9
"1510",9
"1511",1
"1512",1
"1513",8
"1514",5
"1515",7
"1516",5
"1517",3
"1518",8
"1519",9
"1520",9
"1521",7
"1522",7
"1523",5
"1524",8
"1525",5
"1526",2
"1527",6
"1528",6
"1529",7
"1530",6
"1531",3
"1532",3
"1533",3
"1534",8
"1535",6
"1536",1
"1537",9
"1538",7
"1539",5
"1540",7
"1541",2
"1542",4
"1543",3
"1544",7
"1545",5
"1546",7
"1547",2
"1548",8
"1549",2
"1550",8
"1551",7
"1552",6
"1553",4
"1554",8
"1555",7
"1556",9
"1557",7
"1558",5
"1559",3
"1560",5
"1561",1
"1562",3
"1563",5
"1564",7
"1565",3
"1566",3
"1567",9
"1568",1
"1569",7
"1570",7
"1571",9
"1572",4
"1573",6
"1574",3
"1575",7
"1576",2
"1577",1
"1578",7
"1579",3
"1580",6
"1581",3
"1582",6
"1583",5
"1584",8
"1585",2
"1586",4
"1587",9
"1588",3
"1589",9
"1590",7
"1591",5
"1592",6
"1593",1
"1594",6
"1595",2
"1596",9
"1597",5
"1598",4
"1599",6
"1600",7
"1601",9
"1602",2
"1603",2
"1604",2
"1605",2
"1606",6
"1607",1
"1608",7
"1609",8
"1610",5
"1611",3
"1612",8
"1613",4
"1614",9
"1615",3
"1616",7
"1617",3
"1618",8
"1619",2
"1620",2
"1621",2
"1622",1
"1623",6
"1624",8
"1625",6
"1626",6
"1627",9
"1628",1
"1629",5
"1630",7
"1631",9
"1632",9
"1633",6
"1634",6
"1635",1
"1636",2
"1637",9
"1638",8
"1639",3
"1640",9
"1641",7
"1642",9
"1643",1
"1644",4
"1645",3
"1646",8
"1647",3
"1648",2
"1649",2
"1650",7
"1651",2
"1652",8
"1653",1
"1654",8
"1655",9
"1656",9
"1657",6
"1658",6
"1659",8
"1660",7
"1661",5
"1662",1
"1663",4
"1664",6
"1665",1
"1666",6
"1667",5
"1668",8
"1669",1
"1670",5
"1671",1
"1672",6
"1673",1
"1674",2
"1675",4
"1676",1
"1677",1
"1678",5
"1679",8
"1680",9
"1681",2
"1682",2
"1683",5
"1684",8
"1685",2
"1686",2
"1687",7
"1688",6
"1689",7
"1690",5
"1691",4
"1692",3
"1693",8
"1694",1
"1695",3
"1696",8
"1697",3
"1698",2
"1699",9
"1700",3
"1701",2
"1702",8
"1703",2
"1704",7
"1705",9
"1706",4
"1707",2
"1708",1
"1709",1
"1710",5
"1711",6
"1712",5
"1713",9
"1714",6
"1715",6
"1716",4
"1717",3
"1718",4
"1719",8
"1720",9
"1721",8
"1722",2
"1723",8
"1724",8
"1725",5
"1726",2
"1727",4
"1728",9
"1729",4
"1730",1
"1731",2
"1732",6
"1733",2
"1734",2
"1735",1
"1736",7
"1737",6
"1738",1
"1739",8
"1740",7
"1741",7
"1742",1
"1743",4
"1744",2
"1745",8
"1746",2
"1747",8
"1748",6
"1749",9
"1750",5
"1751",7
"1752",3
"1753",5
"1754",1
"1755",2
"1756",2
"1757",5
"1758",5
"1759",5
"1760",1
"1761",9
"1762",4
"1763",4
"1764",2
"1765",4
"1766",5
"1767",6
"1768",3
"1769",2
"1770",6
"1771",9
"1772",1
"1773",1
"1774",8
"1775",3
"1776",9
"1777",9
"1778",4
"1779",3
"1780",8
"1781",6
"1782",2
"1783",5
"1784",9
"1785",2
"1786",1
"1787",3
"1788",3
"1789",9
"1790",7
"1791",7
"1792",1
"1793",8
"1794",1
"1795",1
"1796",8
"1797",9
"1798",7
"1799",2
"1800",5
