"","x"
"883",3
"884",5
"885",4
"886",2
"887",2
"888",5
"889",5
"890",2
"891",3
"892",5
"893",3
"894",3
"895",3
"896",3
"897",3
"898",5
"899",9
"900",3
"901",2
"902",2
"903",5
"904",1
"905",9
"906",3
"907",2
"908",2
"909",3
"910",3
"911",3
"912",5
"913",1
"914",9
"915",5
"916",3
"917",9
"918",2
"919",3
"920",2
"921",8
"922",2
"923",2
"924",5
"925",6
"926",3
"927",9
"928",8
"929",9
"930",1
"931",3
"932",5
"933",4
"934",5
"935",9
"936",3
"937",7
"938",3
"939",9
"940",5
"941",6
"942",2
"943",9
"944",2
"945",9
"946",9
"947",3
"948",1
"949",2
"950",5
"951",1
"952",3
"953",5
"954",5
"955",4
"956",3
"957",6
"958",2
"959",2
"960",3
"961",5
"962",5
"963",3
"964",5
"965",8
"966",5
"967",3
"968",3
"969",4
"970",9
"971",9
"972",3
"973",5
"974",3
"975",1
"976",5
"977",2
"978",2
"979",5
"980",5
"981",9
"982",4
"983",3
"984",2
"985",6
"986",8
"987",2
"988",5
"989",4
"990",5
"991",3
"992",3
"993",2
"994",2
"995",5
"996",2
"997",3
"998",5
"999",9
"1000",2
"1001",5
"1002",9
"1003",9
"1004",2
"1005",6
"1006",3
"1007",8
"1008",2
"1009",4
"1010",9
"1011",5
"1012",2
"1013",2
"1014",9
"1015",6
"1016",5
"1017",5
"1018",9
"1019",6
"1020",5
"1021",9
"1022",3
"1023",5
"1024",9
"1025",2
"1026",1
"1027",9
"1028",2
"1029",5
"1030",2
"1031",2
"1032",9
"1033",9
"1034",9
"1035",3
"1036",5
"1037",5
"1038",3
"1039",5
"1040",2
"1041",2
"1042",2
"1043",6
"1044",2
"1045",1
"1046",3
"1047",5
"1048",6
"1049",9
"1050",5
"1051",1
"1052",5
"1053",1
"1054",3
"1055",5
"1056",5
"1057",5
"1058",5
"1059",3
"1060",9
"1061",2
"1062",5
"1063",3
"1064",2
"1065",2
"1066",9
"1067",2
"1068",2
"1069",5
"1070",2
"1071",5
"1072",2
"1073",9
"1074",3
"1075",2
"1076",2
"1077",9
"1078",2
"1079",3
"1080",3
"1081",3
"1082",5
"1083",9
"1084",5
"1085",2
"1086",9
"1087",5
"1088",5
"1089",9
"1090",2
"1091",5
"1092",4
"1093",2
"1094",2
"1095",3
"1096",9
"1097",9
"1098",5
"1099",3
"1100",2
"1101",5
"1102",2
"1103",5
"1104",5
"1105",8
"1106",1
"1107",2
"1108",2
"1109",2
"1110",9
"1111",6
"1112",4
"1113",1
"1114",9
"1115",2
"1116",3
"1117",2
"1118",6
"1119",3
"1120",2
"1121",8
"1122",5
"1123",5
"1124",6
"1125",3
"1126",5
"1127",3
"1128",4
"1129",4
"1130",5
"1131",1
"1132",9
"1133",3
"1134",3
"1135",5
"1136",2
"1137",2
"1138",3
"1139",5
"1140",3
"1141",2
"1142",2
"1143",1
"1144",6
"1145",3
"1146",3
"1147",5
"1148",3
"1149",2
"1150",3
"1151",9
"1152",9
"1153",5
"1154",3
"1155",3
"1156",3
"1157",6
"1158",1
"1159",3
"1160",3
"1161",2
"1162",5
"1163",4
"1164",9
"1165",5
"1166",2
"1167",5
"1168",1
"1169",2
"1170",7
"1171",9
"1172",2
"1173",2
"1174",2
"1175",2
"1176",1
"1177",9
"1178",9
"1179",2
"1180",9
"1181",9
"1182",9
"1183",3
"1184",9
"1185",2
"1186",5
"1187",2
"1188",6
"1189",3
"1190",9
"1191",9
"1192",6
"1193",9
"1194",9
"1195",9
"1196",9
"1197",2
"1198",3
"1199",9
"1200",9
"1201",3
"1202",3
"1203",3
"1204",5
"1205",4
"1206",5
"1207",6
"1208",9
"1209",9
"1210",3
"1211",3
"1212",3
"1213",6
"1214",5
"1215",7
"1216",8
"1217",1
"1218",6
"1219",4
"1220",2
"1221",8
"1222",5
"1223",3
"1224",9
"1225",5
"1226",3
"1227",9
"1228",5
"1229",3
"1230",1
"1231",2
"1232",2
"1233",1
"1234",6
"1235",6
"1236",5
"1237",5
"1238",8
"1239",6
"1240",6
"1241",9
"1242",8
"1243",1
"1244",3
"1245",1
"1246",5
"1247",8
"1248",3
"1249",8
"1250",1
"1251",9
"1252",4
"1253",6
"1254",6
"1255",6
"1256",1
"1257",7
"1258",1
"1259",1
"1260",9
"1261",7
"1262",6
"1263",6
"1264",8
"1265",7
"1266",7
"1267",7
"1268",4
"1269",6
"1270",2
"1271",4
"1272",5
"1273",8
"1274",5
"1275",6
"1276",8
"1277",2
"1278",7
"1279",9
"1280",8
"1281",4
"1282",8
"1283",4
"1284",3
"1285",9
"1286",1
"1287",6
"1288",1
"1289",4
"1290",6
"1291",1
"1292",9
"1293",1
"1294",2
"1295",6
"1296",4
"1297",8
"1298",3
"1299",8
"1300",5
"1301",7
"1302",2
"1303",7
"1304",9
"1305",8
"1306",3
"1307",8
"1308",7
"1309",5
"1310",5
"1311",5
"1312",5
"1313",4
"1314",8
"1315",4
"1316",7
"1317",3
"1318",7
"1319",4
"1320",4
"1321",8
"1322",4
"1323",4
"1324",7
"1325",1
"1326",4
"1327",8
"1328",6
"1329",1
"1330",1
"1331",5
"1332",6
"1333",7
"1334",2
"1335",8
"1336",6
"1337",7
"1338",9
"1339",6
"1340",7
"1341",4
"1342",6
"1343",1
"1344",4
"1345",9
"1346",7
"1347",8
"1348",2
"1349",4
"1350",8
"1351",8
"1352",7
"1353",6
"1354",8
"1355",8
"1356",7
"1357",8
"1358",1
"1359",6
"1360",8
"1361",7
"1362",5
"1363",8
"1364",2
"1365",4
"1366",1
"1367",7
"1368",1
"1369",6
"1370",7
"1371",1
"1372",6
"1373",8
"1374",9
"1375",8
"1376",4
"1377",7
"1378",7
"1379",8
"1380",1
"1381",4
"1382",4
"1383",6
"1384",8
"1385",7
"1386",9
"1387",6
"1388",4
"1389",6
"1390",9
"1391",4
"1392",8
"1393",6
"1394",5
"1395",8
"1396",8
"1397",8
"1398",4
"1399",7
"1400",2
"1401",2
"1402",5
"1403",6
"1404",7
"1405",7
"1406",3
"1407",9
"1408",6
"1409",9
"1410",4
"1411",7
"1412",4
"1413",7
"1414",8
"1415",7
"1416",7
"1417",7
"1418",7
"1419",7
"1420",6
"1421",8
"1422",5
"1423",3
"1424",6
"1425",7
"1426",8
"1427",1
"1428",7
"1429",9
"1430",8
"1431",8
"1432",6
"1433",6
"1434",5
"1435",7
"1436",7
"1437",1
"1438",8
"1439",8
"1440",3
"1441",7
"1442",8
"1443",4
"1444",8
"1445",6
"1446",4
"1447",9
"1448",1
"1449",2
"1450",7
"1451",3
"1452",4
"1453",5
"1454",6
"1455",7
"1456",7
"1457",7
"1458",7
"1459",9
"1460",1
"1461",9
"1462",3
"1463",6
"1464",8
"1465",2
"1466",9
"1467",8
"1468",4
"1469",8
"1470",3
"1471",9
"1472",8
"1473",5
"1474",8
"1475",9
"1476",3
"1477",6
"1478",6
"1479",7
"1480",1
"1481",6
"1482",8
"1483",6
"1484",2
"1485",2
"1486",3
"1487",7
"1488",1
"1489",9
"1490",9
"1491",6
"1492",3
"1493",7
"1494",9
"1495",7
"1496",8
"1497",9
"1498",5
"1499",8
"1500",2
"1501",1
"1502",4
"1503",8
"1504",9
"1505",8
"1506",6
"1507",6
"1508",3
"1509",8
"1510",1
"1511",7
"1512",7
"1513",4
"1514",1
"1515",6
"1516",1
"1517",1
"1518",6
"1519",8
"1520",6
"1521",7
"1522",7
"1523",9
"1524",6
"1525",4
"1526",8
"1527",4
"1528",2
"1529",1
"1530",7
"1531",3
"1532",6
"1533",1
"1534",7
"1535",6
"1536",6
"1537",1
"1538",3
"1539",8
"1540",1
"1541",3
"1542",4
"1543",8
"1544",6
"1545",8
"1546",1
"1547",7
"1548",5
"1549",7
"1550",7
"1551",4
"1552",6
"1553",7
"1554",9
"1555",9
"1556",3
"1557",9
"1558",1
"1559",1
"1560",8
"1561",6
"1562",5
"1563",7
"1564",5
"1565",8
"1566",9
"1567",7
"1568",6
"1569",8
"1570",1
"1571",1
"1572",3
"1573",6
"1574",1
"1575",1
"1576",9
"1577",7
"1578",8
"1579",5
"1580",4
"1581",7
"1582",4
"1583",8
"1584",7
"1585",4
"1586",7
"1587",3
"1588",1
"1589",2
"1590",1
"1591",6
"1592",4
"1593",9
"1594",8
"1595",8
"1596",7
"1597",3
"1598",4
"1599",4
"1600",9
"1601",3
"1602",8
"1603",6
"1604",7
"1605",1
"1606",6
"1607",4
"1608",4
"1609",6
"1610",6
"1611",6
"1612",4
"1613",8
"1614",4
"1615",4
"1616",4
"1617",4
"1618",4
"1619",3
"1620",7
"1621",5
"1622",8
"1623",6
"1624",7
"1625",1
"1626",4
"1627",6
"1628",5
"1629",9
"1630",9
"1631",4
"1632",6
"1633",9
"1634",4
"1635",4
"1636",7
"1637",8
"1638",1
"1639",8
"1640",6
"1641",1
"1642",1
"1643",8
"1644",3
"1645",4
"1646",4
"1647",7
"1648",5
"1649",3
"1650",9
"1651",6
"1652",4
"1653",6
"1654",4
"1655",9
"1656",8
"1657",6
"1658",1
"1659",7
"1660",7
"1661",8
"1662",5
"1663",1
"1664",7
"1665",1
"1666",6
"1667",7
"1668",7
"1669",1
"1670",4
"1671",7
"1672",4
"1673",3
"1674",6
"1675",1
"1676",4
"1677",6
"1678",8
"1679",8
"1680",8
"1681",9
"1682",6
"1683",4
"1684",9
"1685",9
"1686",6
"1687",3
"1688",7
"1689",7
"1690",1
"1691",9
"1692",7
"1693",4
"1694",4
"1695",3
"1696",1
"1697",8
"1698",3
"1699",4
"1700",7
"1701",7
"1702",4
"1703",7
"1704",1
"1705",4
"1706",7
"1707",7
"1708",9
"1709",3
"1710",5
"1711",4
"1712",4
"1713",5
"1714",5
"1715",7
"1716",8
"1717",5
"1718",7
"1719",8
"1720",5
"1721",6
"1722",7
"1723",7
"1724",2
"1725",4
"1726",6
"1727",9
"1728",4
"1729",8
"1730",7
"1731",1
"1732",9
"1733",7
"1734",7
"1735",7
"1736",5
"1737",4
"1738",4
"1739",7
"1740",6
"1741",4
"1742",7
"1743",8
"1744",7
"1745",8
"1746",6
"1747",4
"1748",6
"1749",7
"1750",6
"1751",7
"1752",1
"1753",7
"1754",7
"1755",6
"1756",9
"1757",1
"1758",4
"1759",8
"1760",1
"1761",1
"1762",1
"1763",9
"1764",2
"1765",7
"1766",1
"1767",4
"1768",6
"1769",4
"1770",5
"1771",8
"1772",4
"1773",7
"1774",9
"1775",6
"1776",1
"1777",3
"1778",5
"1779",8
"1780",6
"1781",6
"1782",3
"1783",5
"1784",6
"1785",6
"1786",8
"1787",4
"1788",8
"1789",5
"1790",7
"1791",6
"1792",8
"1793",1
"1794",4
"1795",4
"1796",7
"1797",8
"1798",4
"1799",9
"1800",3
